dateAndTime;boostedSvrPrediction
2015-03-30 00:00:34;413.201543
2015-03-30 00:06:03;412.282255
2015-03-30 00:06:54;412.465471
2015-03-30 00:06:57;412.660661
2015-03-30 00:07:12;500.856944
2015-03-30 00:07:13;502.288862
2015-03-30 00:07:37;503.732772
2015-03-30 00:09:10;506.656480
2015-03-30 00:09:33;506.656480
2015-03-30 00:09:37;508.136235
2015-03-30 00:09:41;509.627897
2015-03-30 00:09:45;511.131442
2015-03-30 00:10:15;479.437465
2015-03-30 00:13:23;412.259752
2015-03-30 00:13:26;412.511599
2015-03-30 00:16:37;413.342410
2015-03-30 00:16:48;414.089094
2015-03-30 00:22:22;416.847610
2015-03-30 00:29:11;411.316916
2015-03-30 00:29:12;411.483852
2015-03-30 00:29:29;411.483852
2015-03-30 00:38:03;413.960746
2015-03-30 00:46:13;418.931566
2015-03-30 00:49:35;414.878858
2015-03-30 00:52:53;411.919561
2015-03-30 01:03:02;414.664198
2015-03-30 01:06:22;415.594720
2015-03-30 01:08:16;410.669447
2015-03-30 01:20:41;414.664198
2015-03-30 01:26:53;414.664198
2015-03-30 01:53:55;414.461517
2015-03-30 01:55:38;414.664198
2015-03-30 01:59:52;414.878858
2015-03-30 02:09:01;424.289042
2015-03-30 02:14:00;414.661234
2015-03-30 02:26:51;414.461517
2015-03-30 02:28:09;414.878858
2015-03-30 02:32:10;407.291641
2015-03-30 02:43:38;414.461517
2015-03-30 02:44:09;414.664198
2015-03-30 02:57:42;414.664198
2015-03-30 02:57:45;414.878858
2015-03-30 03:01:27;415.105499
2015-03-30 03:02:47;415.216205
2015-03-30 03:13:22;414.461517
2015-03-30 03:17:28;414.664198
2015-03-30 03:18:19;414.878858
2015-03-30 03:22:25;410.818174
2015-03-30 03:25:23;407.669640
2015-03-30 03:32:05;410.193654
2015-03-30 03:34:55;414.664198
2015-03-30 03:43:46;413.098024
2015-03-30 03:51:06;413.596423
2015-03-30 04:01:17;414.461517
2015-03-30 04:22:25;414.664198
2015-03-30 04:23:03;414.878858
2015-03-30 04:23:51;415.105499
2015-03-30 04:25:50;414.878858
2015-03-30 04:27:21;411.375066
2015-03-30 04:30:31;410.776609
2015-03-30 04:33:20;411.209939
2015-03-30 04:34:49;411.375066
2015-03-30 04:35:47;413.012794
2015-03-30 04:35:52;413.217032
2015-03-30 04:37:02;415.137978
2015-03-30 04:38:06;415.137978
2015-03-30 04:40:59;411.745390
2015-03-30 04:42:10;411.076297
2015-03-30 04:45:48;418.287842
2015-03-30 04:46:55;423.260846
2015-03-30 04:48:25;422.990577
2015-03-30 04:49:35;422.990577
2015-03-30 04:56:02;413.252172
2015-03-30 04:57:25;413.217032
2015-03-30 04:59:16;414.682140
2015-03-30 05:00:29;415.594720
2015-03-30 05:02:26;413.012794
2015-03-30 05:02:32;413.012794
2015-03-30 05:04:44;414.558085
2015-03-30 05:05:48;415.063075
2015-03-30 05:06:19;415.309151
2015-03-30 05:06:24;415.567204
2015-03-30 05:06:36;415.837235
2015-03-30 05:11:35;432.043504
2015-03-30 05:11:36;432.544966
2015-03-30 05:13:16;438.566905
2015-03-30 05:13:24;439.174092
2015-03-30 05:14:29;412.271316
2015-03-30 05:14:31;412.498112
2015-03-30 05:15:59;411.662139
2015-03-30 05:16:26;411.896587
2015-03-30 05:27:08;559.387809
2015-03-30 05:27:15;561.513494
2015-03-30 05:28:16;415.344119
2015-03-30 05:29:08;415.594720
2015-03-30 05:29:13;415.857299
2015-03-30 05:30:42;415.857299
2015-03-30 05:31:11;416.131856
2015-03-30 05:31:40;410.912159
2015-03-30 05:32:00;411.126495
2015-03-30 05:32:10;411.352800
2015-03-30 05:32:15;411.591073
2015-03-30 05:33:34;411.775646
2015-03-30 05:33:54;412.290381
2015-03-30 05:33:56;412.550937
2015-03-30 05:34:01;412.823459
2015-03-30 05:35:52;412.158822
2015-03-30 05:37:01;412.851952
2015-03-30 05:38:17;412.677844
2015-03-30 05:38:26;412.988314
2015-03-30 05:38:29;413.242853
2015-03-30 05:40:32;412.934588
2015-03-30 05:41:35;416.642182
2015-03-30 05:43:47;416.485867
2015-03-30 05:44:02;416.485867
2015-03-30 05:44:40;416.777832
2015-03-30 05:46:07;411.709807
2015-03-30 05:47:11;411.275372
2015-03-30 05:47:15;411.486604
2015-03-30 05:47:39;412.350624
2015-03-30 05:47:41;412.350624
2015-03-30 05:47:59;413.177791
2015-03-30 05:48:08;413.467345
2015-03-30 05:50:13;415.551404
2015-03-30 05:52:33;413.346234
2015-03-30 05:53:01;412.589799
2015-03-30 05:54:21;417.054728
2015-03-30 05:54:54;417.397687
2015-03-30 05:54:56;417.725571
2015-03-30 05:56:48;419.671645
2015-03-30 05:56:49;420.019050
2015-03-30 05:57:14;422.128398
2015-03-30 05:58:07;424.948207
2015-03-30 05:58:36;425.857617
2015-03-30 05:58:47;425.857617
2015-03-30 05:59:11;416.024086
2015-03-30 06:03:41;412.529254
2015-03-30 06:04:59;412.399473
2015-03-30 06:05:41;412.399473
2015-03-30 06:06:14;413.085066
2015-03-30 06:06:40;414.609965
2015-03-30 06:07:15;414.073529
2015-03-30 06:07:19;414.658978
2015-03-30 06:07:58;415.464953
2015-03-30 06:08:00;415.794524
2015-03-30 06:09:14;419.804115
2015-03-30 06:09:31;420.648637
2015-03-30 06:09:45;421.088798
2015-03-30 06:09:47;421.540887
2015-03-30 06:09:50;421.418042
2015-03-30 06:10:30;421.886733
2015-03-30 06:10:52;419.925308
2015-03-30 06:11:47;418.019069
2015-03-30 06:11:53;418.425455
2015-03-30 06:11:55;418.843773
2015-03-30 06:12:26;425.682259
2015-03-30 06:12:42;427.264140
2015-03-30 06:12:50;427.815225
2015-03-30 06:12:57;428.953035
2015-03-30 06:12:59;428.953035
2015-03-30 06:13:02;428.953035
2015-03-30 06:13:24;429.539744
2015-03-30 06:13:52;430.646918
2015-03-30 06:13:55;430.646918
2015-03-30 06:14:26;424.875240
2015-03-30 06:14:32;425.397834
2015-03-30 06:15:04;424.100109
2015-03-30 06:15:06;424.601774
2015-03-30 06:15:20;425.640808
2015-03-30 06:15:56;426.887493
2015-03-30 06:16:28;428.613194
2015-03-30 06:16:53;430.194826
2015-03-30 06:17:07;431.335514
2015-03-30 06:17:50;421.458549
2015-03-30 06:18:11;420.007039
2015-03-30 06:18:23;420.359290
2015-03-30 06:18:48;422.667883
2015-03-30 06:19:18;423.269660
2015-03-30 06:19:24;424.493876
2015-03-30 06:19:46;423.671350
2015-03-30 06:19:49;424.179524
2015-03-30 06:19:51;424.699591
2015-03-30 06:20:01;425.231545
2015-03-30 06:20:21;423.671350
2015-03-30 06:20:26;424.179524
2015-03-30 06:20:45;425.708879
2015-03-30 06:20:49;426.258230
2015-03-30 06:20:53;426.258230
2015-03-30 06:21:14;426.434785
2015-03-30 06:21:33;425.538439
2015-03-30 06:21:54;426.985199
2015-03-30 06:22:15;426.985199
2015-03-30 06:22:19;427.823334
2015-03-30 06:22:40;428.488037
2015-03-30 06:22:51;429.197801
2015-03-30 06:23:09;431.791597
2015-03-30 06:23:11;432.435190
2015-03-30 06:23:25;433.470741
2015-03-30 06:23:38;433.687327
2015-03-30 06:23:41;433.687327
2015-03-30 06:24:24;430.079503
2015-03-30 06:24:42;429.879745
2015-03-30 06:24:46;430.507693
2015-03-30 06:25:06;428.977106
2015-03-30 06:25:24;428.766037
2015-03-30 06:25:26;429.152850
2015-03-30 06:25:48;427.885954
2015-03-30 06:25:56;427.291356
2015-03-30 06:26:18;426.956766
2015-03-30 06:26:24;428.748782
2015-03-30 06:26:41;429.875712
2015-03-30 06:27:03;427.546487
2015-03-30 06:27:05;428.170707
2015-03-30 06:27:23;426.929179
2015-03-30 06:27:25;427.474160
2015-03-30 06:28:41;422.865567
2015-03-30 06:28:47;423.399733
2015-03-30 06:28:52;423.945760
2015-03-30 06:28:56;425.073363
2015-03-30 06:29:26;425.462757
2015-03-30 06:29:37;426.250827
2015-03-30 06:29:41;426.909639
2015-03-30 06:29:53;426.314731
2015-03-30 06:29:57;426.909639
2015-03-30 06:30:10;428.207822
2015-03-30 06:30:24;429.094686
2015-03-30 06:30:31;429.665025
2015-03-30 06:31:07;428.992185
2015-03-30 06:31:09;429.626207
2015-03-30 06:31:20;430.272024
2015-03-30 06:31:37;428.368420
2015-03-30 06:31:42;428.462287
2015-03-30 06:31:55;429.844558
2015-03-30 06:31:58;430.469842
2015-03-30 06:32:04;430.281178
2015-03-30 06:32:06;430.281178
2015-03-30 06:32:09;430.938871
2015-03-30 06:32:12;431.608336
2015-03-30 06:32:16;432.982538
2015-03-30 06:32:27;433.979832
2015-03-30 06:32:42;433.815692
2015-03-30 06:32:44;434.528589
2015-03-30 06:32:55;436.737558
2015-03-30 06:33:01;438.268641
