dateAndTime;boostedSvrPrediction
2015-03-01 00:00:08;415.772670
2015-03-01 00:02:01;415.139590
2015-03-01 00:02:09;415.139590
2015-03-01 00:03:14;415.874747
2015-03-01 00:03:53;415.240024
2015-03-01 00:07:55;423.678409
2015-03-01 00:08:39;422.588062
2015-03-01 00:10:49;417.050374
2015-03-01 00:10:53;417.648583
2015-03-01 00:11:25;432.105462
2015-03-01 00:11:33;432.657287
2015-03-01 00:14:54;460.066312
2015-03-01 00:15:10;460.981725
2015-03-01 00:18:28;419.187090
2015-03-01 00:18:31;419.187090
2015-03-01 00:19:23;420.440697
2015-03-01 00:20:20;421.165227
2015-03-01 00:20:27;421.560965
2015-03-01 00:21:02;421.346010
2015-03-01 00:21:23;423.226570
2015-03-01 00:23:29;421.445678
2015-03-01 00:24:55;419.979812
2015-03-01 00:25:02;419.026530
2015-03-01 00:28:21;414.349010
2015-03-01 00:34:49;451.971223
2015-03-01 00:38:03;445.798133
2015-03-01 00:38:29;474.755579
2015-03-01 00:39:43;445.734496
2015-03-01 00:41:03;414.812657
2015-03-01 00:41:35;414.812657
2015-03-01 00:42:23;415.480518
2015-03-01 00:42:26;415.832377
2015-03-01 00:42:30;415.832377
2015-03-01 00:43:13;417.276537
2015-03-01 00:43:25;417.652528
2015-03-01 00:43:41;417.276537
2015-03-01 00:43:47;417.652528
2015-03-01 00:43:59;418.040465
2015-03-01 00:46:50;446.097164
2015-03-01 00:47:05;440.225192
2015-03-01 00:48:03;433.929334
2015-03-01 00:51:38;416.095055
2015-03-01 00:51:55;416.095055
2015-03-01 00:52:13;416.472871
2015-03-01 00:52:45;416.475082
2015-03-01 00:53:24;416.512173
2015-03-01 00:54:29;415.030306
2015-03-01 00:55:22;426.728350
2015-03-01 00:58:13;428.171352
2015-03-01 00:58:15;428.643771
2015-03-01 00:59:05;428.171352
2015-03-01 01:05:16;458.491977
2015-03-01 01:06:36;480.415281
2015-03-01 01:07:15;481.590692
2015-03-01 01:08:05;417.738830
2015-03-01 01:08:08;418.057258
2015-03-01 01:08:10;418.387659
2015-03-01 01:12:18;480.737361
2015-03-01 01:12:37;481.919726
2015-03-01 01:13:35;444.700874
2015-03-01 01:19:14;461.603552
2015-03-01 01:19:20;462.534805
2015-03-01 01:19:33;463.478005
2015-03-01 01:21:20;454.327976
2015-03-01 01:21:31;454.327976
2015-03-01 01:23:27;484.688510
2015-03-01 01:23:31;485.911346
2015-03-01 01:23:57;485.911346
2015-03-01 01:26:35;419.754602
2015-03-01 01:27:52;415.704621
2015-03-01 01:28:22;414.987543
2015-03-01 01:33:54;428.657832
2015-03-01 01:34:24;430.116765
2015-03-01 01:39:40;434.746570
2015-03-01 01:39:42;435.289556
2015-03-01 01:40:13;415.681837
2015-03-01 01:40:39;416.485867
2015-03-01 01:41:44;439.698667
2015-03-01 01:42:03;440.334812
2015-03-01 01:42:40;441.643031
2015-03-01 01:43:05;442.315088
2015-03-01 01:46:03;445.932005
2015-03-01 01:48:52;438.986306
2015-03-01 01:49:05;438.986306
2015-03-01 01:52:04;420.693189
2015-03-01 01:52:50;427.201731
2015-03-01 01:54:47;420.765093
2015-03-01 01:56:25;411.884119
2015-03-01 02:00:26;415.437787
2015-03-01 02:02:05;415.437787
2015-03-01 02:03:58;415.105499
2015-03-01 02:04:01;415.344119
2015-03-01 02:04:41;415.857299
2015-03-01 02:04:56;416.131856
2015-03-01 02:05:17;416.131856
2015-03-01 02:06:09;448.302340
2015-03-01 02:06:26;449.058601
2015-03-01 02:08:38;447.222833
2015-03-01 02:09:11;447.069496
2015-03-01 02:10:07;434.443404
2015-03-01 02:13:07;426.327893
2015-03-01 02:13:38;428.447167
2015-03-01 02:14:44;442.076172
2015-03-01 02:15:02;442.732049
2015-03-01 02:15:56;451.495713
2015-03-01 02:17:48;440.195866
2015-03-01 02:26:46;458.064382
2015-03-01 02:37:26;415.105499
2015-03-01 02:37:28;415.344119
2015-03-01 02:37:37;415.857299
2015-03-01 02:39:23;416.131856
2015-03-01 02:41:50;416.131856
2015-03-01 02:44:34;413.648634
2015-03-01 02:45:10;418.310755
2015-03-01 02:53:44;410.569265
2015-03-01 02:55:09;414.878858
2015-03-01 02:57:21;415.105499
2015-03-01 03:03:12;484.004226
2015-03-01 03:06:03;446.387750
2015-03-01 03:17:01;415.344119
2015-03-01 03:26:48;617.231513
2015-03-01 03:27:16;597.118996
2015-03-01 03:44:08;414.270817
2015-03-01 03:48:27;414.461517
2015-03-01 04:19:36;414.461517
2015-03-01 04:21:32;414.664198
2015-03-01 04:40:19;414.878858
2015-03-01 04:40:22;415.105499
2015-03-01 04:50:07;415.307566
2015-03-01 04:51:33;414.664198
2015-03-01 04:51:41;414.878858
2015-03-01 04:52:39;415.344119
2015-03-01 04:52:54;415.344119
2015-03-01 04:54:02;407.842861
2015-03-01 04:57:43;412.163872
2015-03-01 05:04:24;414.878858
2015-03-01 05:09:37;454.179549
2015-03-01 05:24:01;414.461517
2015-03-01 05:28:09;414.664198
2015-03-01 05:33:41;412.322536
2015-03-01 05:39:01;411.329375
2015-03-01 05:51:36;414.461517
2015-03-01 05:51:39;414.664198
2015-03-01 05:53:55;414.664198
2015-03-01 06:05:50;414.664198
2015-03-01 06:07:09;415.105499
2015-03-01 06:12:02;412.301550
2015-03-01 06:16:55;409.352177
2015-03-01 06:17:06;409.352177
2015-03-01 06:24:08;414.878858
2015-03-01 06:28:08;415.105499
2015-03-01 06:28:10;415.344119
2015-03-01 06:29:03;415.023934
2015-03-01 06:34:03;413.439975
2015-03-01 06:42:01;411.292186
2015-03-01 06:42:34;411.485991
2015-03-01 06:43:33;416.131856
2015-03-01 06:44:48;416.131856
2015-03-01 06:49:49;411.056782
2015-03-01 06:50:20;411.375066
2015-03-01 06:53:47;410.182162
2015-03-01 06:55:24;414.335220
2015-03-01 06:58:28;415.023934
2015-03-01 07:02:27;417.839291
2015-03-01 07:03:39;414.662281
2015-03-01 07:07:32;426.873438
2015-03-01 07:08:01;431.809959
2015-03-01 07:10:07;414.966933
2015-03-01 07:19:49;419.690578
2015-03-01 07:20:38;420.665078
2015-03-01 07:22:07;416.418389
2015-03-01 07:22:58;416.716898
2015-03-01 07:23:04;417.027379
2015-03-01 07:26:21;413.773174
2015-03-01 07:27:14;414.006791
2015-03-01 07:29:25;413.688143
2015-03-01 07:31:33;412.184293
2015-03-01 07:32:46;411.921035
2015-03-01 07:33:05;412.116136
2015-03-01 07:36:32;411.124027
2015-03-01 07:39:13;438.793265
2015-03-01 07:40:32;438.793265
2015-03-01 07:52:12;415.105499
2015-03-01 07:55:17;416.131856
2015-03-01 07:58:22;411.557038
2015-03-01 07:59:14;411.781327
2015-03-01 07:59:15;412.017585
2015-03-01 08:03:26;411.691768
2015-03-01 08:05:39;410.853047
2015-03-01 08:07:59;412.134898
2015-03-01 08:08:25;412.342274
2015-03-01 08:12:58;412.050483
2015-03-01 08:15:50;410.391662
2015-03-01 08:19:10;410.036929
2015-03-01 08:20:18;410.339363
2015-03-01 08:20:47;411.656993
2015-03-01 08:21:27;411.656993
2015-03-01 08:22:29;413.088128
2015-03-01 08:26:01;413.206907
2015-03-01 08:30:02;415.881626
2015-03-01 08:30:59;419.372912
2015-03-01 08:32:16;416.281524
2015-03-01 08:44:14;457.877997
2015-03-01 08:44:47;459.655309
2015-03-01 08:46:44;461.480841
2015-03-01 08:47:39;462.411661
2015-03-01 08:47:42;463.354501
2015-03-01 08:52:02;420.783521
2015-03-01 08:52:16;418.930446
2015-03-01 08:52:20;419.259716
2015-03-01 08:52:50;419.259716
2015-03-01 08:53:54;419.259716
2015-03-01 08:54:00;419.600963
2015-03-01 08:54:57;419.954185
2015-03-01 08:57:05;414.510568
2015-03-01 08:58:20;416.007608
2015-03-01 09:00:56;415.484155
2015-03-01 09:01:03;415.760731
2015-03-01 09:01:17;417.325305
2015-03-01 09:02:46;420.011369
2015-03-01 09:03:20;419.655109
2015-03-01 09:03:24;419.655109
2015-03-01 09:03:27;420.015955
2015-03-01 09:04:30;422.596931
2015-03-01 09:04:32;422.596931
2015-03-01 09:04:34;423.025189
2015-03-01 09:07:26;418.642996
2015-03-01 09:11:42;425.538615
2015-03-01 09:11:49;426.876858
2015-03-01 09:14:05;428.742127
2015-03-01 09:14:08;428.742127
2015-03-01 09:14:42;435.564704
2015-03-01 09:18:35;412.677844
2015-03-01 09:18:40;413.413150
2015-03-01 09:19:28;413.413150
2015-03-01 09:20:27;416.687924
2015-03-01 09:21:15;416.687924
2015-03-01 09:21:48;421.637956
2015-03-01 09:22:36;422.033956
2015-03-01 09:23:15;418.715646
2015-03-01 09:23:36;419.477268
2015-03-01 09:23:49;419.090480
2015-03-01 09:23:54;419.876006
2015-03-01 09:24:01;420.709319
2015-03-01 09:24:03;421.143883
2015-03-01 09:24:11;422.048800
2015-03-01 09:24:23;422.519142
2015-03-01 09:24:43;430.840027
2015-03-01 09:24:47;433.734462
2015-03-01 09:25:42;432.538827
2015-03-01 09:25:59;432.651314
2015-03-01 09:27:55;429.118470
2015-03-01 09:27:57;429.696726
2015-03-01 09:32:17;432.662349
2015-03-01 09:32:29;433.792909
2015-03-01 09:32:42;433.792909
2015-03-01 09:32:56;432.695557
2015-03-01 09:33:21;433.329723
2015-03-01 09:33:37;433.329723
2015-03-01 09:34:49;425.540276
2015-03-01 09:34:59;425.540276
2015-03-01 09:35:17;420.645146
2015-03-01 09:36:21;419.941341
2015-03-01 09:36:23;420.365951
2015-03-01 09:36:30;419.941341
2015-03-01 09:36:41;419.127940
2015-03-01 09:36:56;418.088043
2015-03-01 09:38:35;417.024757
2015-03-01 09:39:34;416.287997
2015-03-01 09:39:41;416.938020
2015-03-01 09:40:28;420.679141
2015-03-01 09:40:49;419.538147
2015-03-01 09:40:56;419.931046
2015-03-01 09:41:39;419.019560
2015-03-01 09:41:45;419.019560
2015-03-01 09:42:06;419.753478
2015-03-01 09:42:49;420.233038
2015-03-01 09:44:42;424.164494
2015-03-01 09:45:20;423.327647
2015-03-01 09:45:56;424.852053
2015-03-01 09:46:36;426.906991
2015-03-01 09:46:47;427.116873
2015-03-01 09:49:27;429.472516
2015-03-01 09:52:45;425.552530
2015-03-01 09:53:32;422.569487
2015-03-01 09:53:44;422.569487
2015-03-01 09:54:35;421.712617
2015-03-01 09:55:42;424.828802
2015-03-01 09:56:28;428.287220
2015-03-01 09:58:08;421.209829
2015-03-01 09:58:54;456.590406
2015-03-01 09:58:59;457.461195
2015-03-01 10:00:09;446.942129
2015-03-01 10:01:05;446.478013
2015-03-01 10:01:43;441.983989
2015-03-01 10:01:56;443.367613
2015-03-01 10:02:11;444.077310
2015-03-01 10:02:49;452.924066
2015-03-01 10:05:46;431.273464
2015-03-01 10:06:56;428.827754
2015-03-01 10:07:11;426.498587
2015-03-01 10:07:49;427.841546
2015-03-01 10:08:52;431.651406
2015-03-01 10:10:36;435.331084
2015-03-01 10:10:38;435.934338
2015-03-01 10:10:48;427.323603
2015-03-01 10:10:51;429.955178
2015-03-01 10:11:14;429.955178
2015-03-01 10:11:25;431.042585
2015-03-01 10:13:35;426.499784
2015-03-01 10:14:47;427.996155
2015-03-01 10:14:55;429.053397
2015-03-01 10:15:14;430.158304
2015-03-01 10:15:31;426.905833
2015-03-01 10:15:35;426.905833
2015-03-01 10:16:06;426.223097
2015-03-01 10:17:01;421.196628
2015-03-01 10:17:57;420.577699
2015-03-01 10:19:19;419.804115
2015-03-01 10:19:24;420.648637
2015-03-01 10:21:04;419.603784
2015-03-01 10:21:05;419.603784
2015-03-01 10:21:07;419.603784
2015-03-01 10:21:16;420.717085
2015-03-01 10:21:18;421.151749
2015-03-01 10:21:19;421.151749
2015-03-01 10:21:20;421.598345
2015-03-01 10:22:29;420.981952
2015-03-01 10:22:53;421.438986
2015-03-01 10:22:55;421.907935
2015-03-01 10:23:54;424.113482
2015-03-01 10:24:12;424.463948
2015-03-01 10:24:57;421.881307
2015-03-01 10:25:28;421.583620
2015-03-01 10:25:55;421.521363
2015-03-01 10:25:56;422.028190
2015-03-01 10:26:09;447.684885
2015-03-01 10:26:11;448.488404
2015-03-01 10:26:20;443.896157
2015-03-01 10:27:24;450.244661
2015-03-01 10:28:04;445.267356
2015-03-01 10:28:28;446.310214
2015-03-01 10:28:32;447.873517
2015-03-01 10:31:25;430.539659
2015-03-01 10:31:28;431.104714
2015-03-01 10:32:25;423.222734
2015-03-01 10:32:59;422.251164
2015-03-01 10:35:05;420.762004
2015-03-01 10:35:12;421.165087
2015-03-01 10:35:23;422.007108
2015-03-01 10:35:38;422.446036
2015-03-01 10:36:51;416.845868
2015-03-01 10:37:10;417.209004
2015-03-01 10:38:15;420.010849
2015-03-01 10:38:17;420.429856
2015-03-01 10:38:38;421.758479
2015-03-01 10:39:39;422.225203
2015-03-01 10:40:06;421.453886
2015-03-01 10:40:10;421.916811
2015-03-01 10:41:07;420.063404
2015-03-01 10:41:46;421.509678
2015-03-01 10:42:36;421.959813
2015-03-01 10:43:55;423.468395
2015-03-01 10:43:59;424.503549
2015-03-01 10:44:55;427.943903
2015-03-01 10:46:19;464.096426
2015-03-01 10:50:06;454.917667
2015-03-01 10:51:43;432.056959
2015-03-01 10:52:26;435.957301
2015-03-01 10:53:41;436.636959
2015-03-01 10:53:57;435.957301
2015-03-01 10:54:25;449.904466
2015-03-01 10:54:56;442.444917
2015-03-01 10:55:18;443.195221
2015-03-01 10:55:40;424.357562
2015-03-01 10:56:06;424.457026
2015-03-01 10:56:50;423.888244
2015-03-01 10:57:51;423.303782
2015-03-01 10:58:32;424.952380
2015-03-01 10:58:33;424.952380
2015-03-01 10:59:14;424.952380
2015-03-01 10:59:15;425.543914
2015-03-01 10:59:20;425.543914
2015-03-01 11:01:01;423.663760
2015-03-01 11:01:34;421.541500
2015-03-01 11:01:44;421.058558
2015-03-01 11:01:54;421.058558
2015-03-01 11:02:28;420.846631
2015-03-01 11:03:21;421.266717
2015-03-01 11:04:14;419.833623
2015-03-01 11:05:37;421.929173
2015-03-01 11:05:57;420.138721
2015-03-01 11:06:07;420.979016
2015-03-01 11:06:17;419.346210
2015-03-01 11:06:27;420.552898
2015-03-01 11:06:29;420.639432
2015-03-01 11:06:32;421.518304
2015-03-01 11:07:24;422.139572
2015-03-01 11:07:43;435.289785
2015-03-01 11:08:03;435.289785
2015-03-01 11:09:44;464.754218
2015-03-01 11:10:09;465.732683
2015-03-01 11:10:14;470.683764
2015-03-01 11:10:20;471.727980
2015-03-01 11:10:26;472.783914
2015-03-01 11:10:38;473.851550
2015-03-01 11:10:44;468.681853
2015-03-01 11:10:45;469.710107
2015-03-01 11:11:32;461.397316
2015-03-01 11:11:35;460.459290
2015-03-01 11:11:37;461.397316
2015-03-01 11:11:40;463.308552
2015-03-01 11:12:13;471.453887
2015-03-01 11:12:55;456.969530
2015-03-01 11:13:30;454.886452
2015-03-01 11:13:32;455.782687
2015-03-01 11:13:35;456.690602
2015-03-01 11:13:42;433.451151
2015-03-01 11:13:43;434.141251
2015-03-01 11:14:04;437.592866
2015-03-01 11:14:43;444.255881
2015-03-01 11:15:36;440.279459
2015-03-01 11:16:02;439.516534
2015-03-01 11:16:05;440.247306
2015-03-01 11:16:22;439.241896
2015-03-01 11:17:14;430.318896
2015-03-01 11:17:42;430.102083
2015-03-01 11:17:50;430.686802
2015-03-01 11:17:52;431.283395
2015-03-01 11:18:21;429.217699
2015-03-01 11:18:36;428.813794
2015-03-01 11:19:55;424.294893
2015-03-01 11:20:05;424.804747
2015-03-01 11:20:09;425.326498
2015-03-01 11:20:46;427.493385
2015-03-01 11:20:49;428.154286
2015-03-01 11:20:55;428.747714
2015-03-01 11:21:04;428.652327
2015-03-01 11:21:09;428.500137
2015-03-01 11:22:01;431.388513
2015-03-01 11:22:31;436.696518
2015-03-01 11:22:43;437.220712
2015-03-01 11:22:47;437.927164
2015-03-01 11:23:06;436.310898
2015-03-01 11:23:10;437.232843
2015-03-01 11:23:33;441.587266
2015-03-01 11:23:39;440.961144
2015-03-01 11:23:44;440.961144
2015-03-01 11:23:49;443.559662
2015-03-01 11:23:51;444.329313
2015-03-01 11:23:56;445.903887
2015-03-01 11:23:58;446.708785
2015-03-01 11:24:30;451.102680
2015-03-01 11:24:33;451.973121
2015-03-01 11:24:42;452.855221
2015-03-01 11:24:52;451.116423
2015-03-01 11:24:57;456.070458
2015-03-01 11:25:03;457.000751
2015-03-01 11:25:07;457.942632
2015-03-01 11:25:09;458.896088
2015-03-01 11:25:11;458.896088
2015-03-01 11:25:14;457.463955
2015-03-01 11:25:37;457.002992
2015-03-01 11:26:15;464.176734
2015-03-01 11:26:17;465.192114
