dateAndTime;boostedSvrPrediction
2015-03-24 00:03:05;414.335220
2015-03-24 00:10:33;417.033111
2015-03-24 00:19:40;412.111012
2015-03-24 00:20:02;412.282255
2015-03-24 00:31:22;414.664198
2015-03-24 00:31:29;414.878858
2015-03-24 00:31:31;415.105499
2015-03-24 00:32:01;415.344119
2015-03-24 00:32:02;415.594720
2015-03-24 00:33:22;416.131856
2015-03-24 00:34:37;417.027379
2015-03-24 00:36:03;409.334148
2015-03-24 00:38:57;411.939495
2015-03-24 00:41:49;412.892410
2015-03-24 00:45:03;414.828979
2015-03-24 00:56:31;414.461517
2015-03-24 01:06:30;414.461517
2015-03-24 01:10:59;582.258616
2015-03-24 01:13:07;490.477483
2015-03-24 01:19:50;409.804040
2015-03-24 01:29:49;414.461517
2015-03-24 01:39:25;413.831030
2015-03-24 01:40:56;414.664198
2015-03-24 01:50:25;415.094031
2015-03-24 02:03:43;414.461517
2015-03-24 02:07:11;414.878858
2015-03-24 02:07:15;415.105499
2015-03-24 02:09:11;410.229449
2015-03-24 02:09:17;410.396810
2015-03-24 02:29:45;414.461517
2015-03-24 02:58:42;414.461517
2015-03-24 03:08:16;414.040967
2015-03-24 03:12:49;414.664198
2015-03-24 03:17:53;411.795959
2015-03-24 03:19:38;408.781213
2015-03-24 03:22:58;414.118159
2015-03-24 03:36:12;414.461517
2015-03-24 03:53:54;414.461517
2015-03-24 03:59:10;413.064649
2015-03-24 04:07:42;412.111012
2015-03-24 04:21:52;414.461517
2015-03-24 04:22:35;414.664198
2015-03-24 04:23:58;414.878858
2015-03-24 04:25:42;415.105499
2015-03-24 04:28:39;417.218547
2015-03-24 04:34:18;412.419850
2015-03-24 04:34:59;415.630010
2015-03-24 04:40:00;412.269634
2015-03-24 04:51:41;415.105499
2015-03-24 04:53:43;415.344119
2015-03-24 04:54:14;415.594720
2015-03-24 04:57:20;409.188138
2015-03-24 04:57:26;409.318904
2015-03-24 05:02:34;414.304563
2015-03-24 05:03:03;414.530063
2015-03-24 05:04:19;415.068609
2015-03-24 05:05:45;414.221877
2015-03-24 05:07:47;415.860955
2015-03-24 05:08:35;414.933299
2015-03-24 05:10:56;413.657654
2015-03-24 05:13:09;411.781137
2015-03-24 05:13:26;412.219637
2015-03-24 05:14:58;412.994314
2015-03-24 05:15:09;413.206907
2015-03-24 05:15:26;413.173044
2015-03-24 05:15:39;413.405514
2015-03-24 05:15:53;412.891299
2015-03-24 05:16:27;413.136099
2015-03-24 05:17:36;413.230693
2015-03-24 05:19:26;413.758138
2015-03-24 05:21:04;413.089737
2015-03-24 05:24:04;412.920125
2015-03-24 05:24:20;413.142281
2015-03-24 05:24:29;413.142281
2015-03-24 05:24:48;413.431475
2015-03-24 05:24:52;413.668017
2015-03-24 05:26:22;413.758138
2015-03-24 05:31:01;414.213916
2015-03-24 05:31:29;413.656623
2015-03-24 05:31:44;413.929286
2015-03-24 05:32:47;413.656623
2015-03-24 05:33:01;413.929286
2015-03-24 05:33:03;414.213916
2015-03-24 05:33:07;413.929286
2015-03-24 05:33:11;413.929286
