actualTravelTime
96.66666667
104.1666667
100.6666667
100.6666667
101.6666667
99.33333333
97.5
100.3333333
102.6666667
101.1666667
113.5
102.8333333
103
103
99
101.3333333
102.8333333
104.6666667
101.1666667
100.1666667
98.66666667
102.1666667
101.1666667
98
103.5
101.8333333
68.83333333
99
100.3333333
104
100.8333333
101.6666667
110.1666667
99.83333333
105.6666667
102.6666667
68.16666667
155.8333333
99.16666667
100.6666667
101.3333333
101.5
101.6666667
264.1666667
102
99
100.3333333
99.33333333
111.6666667
106.1666667
100.8333333
102.3333333
105.6666667
105.1666667
107.1666667
106.6666667
106.5
102.6666667
102.8333333
80.33333333
101.6666667
93.83333333
95
104.1666667
95.16666667
91.83333333
99.16666667
93.16666667
95.33333333
103.8333333
97
104.5
270.1666667
464.6666667
155.5
93.16666667
94.66666667
96
91.83333333
101.1666667
104.5
94
95.16666667
80.16666667
254
100.3333333
90.16666667
97.16666667
88
90.5
90.83333333
99
92.16666667
93.66666667
101.1666667
101.5
101.6666667
103.5
92.66666667
92
92.16666667
101.6666667
101.3333333
87
97.66666667
99
239.1666667
102.5
105.1666667
90.66666667
105.6666667
94.83333333
105.5
108.6666667
73.16666667
110
92.5
488.1666667
96
98.83333333
494.5
82.33333333
98.66666667
94.33333333
107.5
96.16666667
99
87
107.6666667
93.16666667
106.1666667
101.8333333
99
106.5
108
108.1666667
109.5
109.3333333
105.8333333
101.6666667
109.3333333
87.66666667
100.3333333
107
109.1666667
104.8333333
110
108.3333333
106.8333333
109.6666667
84.83333333
140.1666667
106.6666667
105.1666667
108.3333333
110.3333333
112.5
111
124.8333333
113.3333333
90
111.5
109.1666667
112.1666667
112
102.3333333
111.5
115
104
112.6666667
110.1666667
112.3333333
111.8333333
112.3333333
105.1666667
111.1666667
116.8333333
109.1666667
214.6666667
81.83333333
102.1666667
102.6666667
104.1666667
112.5
111.1666667
105.6666667
110.8333333
125.3333333
113.3333333
123.1666667
108.8333333
122.1666667
128
125
140.3333333
360.8333333
127
123.8333333
93.16666667
125.8333333
128.5
89.33333333
161.8333333
119.8333333
121.6666667
174.5
127.5
90.16666667
122.1666667
117.1666667
128.3333333
127.8333333
129.8333333
117
123.5
115
172.8333333
130.1666667
130.3333333
126
130.5
128.1666667
135.6666667
130
127.8333333
135
118
140.3333333
137.1666667
144.5
136
146.3333333
288.3333333
137.6666667
141.6666667
129.6666667
115.5
124
91.5
137.5
137.6666667
141.3333333
143
143.5
184.1666667
144.3333333
112.8333333
92.16666667
145
96.16666667
141.1666667
147.8333333
93.5
96
117.3333333
179.8333333
137.5
90.5
139.1666667
92
150.3333333
126.1666667
150.1666667
150.6666667
135.3333333
153.3333333
147.8333333
140.1666667
96.5
141.8333333
141.5
149.1666667
139.5
141
138.6666667
157.8333333
156.3333333
160.5
150
161.3333333
101
106
164
164.1666667
151
164.1666667
150.8333333
164
107.8333333
191.5
107.3333333
471.3333333
160.3333333
159.8333333
107.6666667
110.8333333
159.5
133
157
152.5
157.6666667
152.6666667
158.1666667
153
153.6666667
266.5
138.1666667
141.8333333
96.33333333
355.5
147
142
149.6666667
153
143.1666667
153
155.6666667
135.5
143.5
163.5
102.1666667
278.3333333
100.6666667
211.3333333
144.3333333
158.1666667
160.5
101.6666667
159.8333333
104.8333333
155.5
137.6666667
151
152.6666667
101
141.6666667
131.3333333
152.6666667
132.6666667
103
152.6666667
133.1666667
137.1666667
161.5
101
154.8333333
142.8333333
160.6666667
161
499.5
158.5
144.3333333
97.5
165.8333333
154.6666667
156
149.5
166
109.5
132
160
158.3333333
113.8333333
182.6666667
139.5
138.5
164.3333333
157.6666667
246.3333333
107.3333333
151.5
103.6666667
158.5
160.1666667
165.8333333
165.6666667
153.3333333
137.6666667
156.5
155.1666667
320
154.3333333
95.16666667
151.8333333
154.8333333
158.5
153
216.5
103.8333333
132.8333333
145.8333333
135.1666667
95
140.3333333
136.1666667
141.5
205.5
122.8333333
122.8333333
129
131.3333333
94.83333333
134
126.5
127.6666667
126.6666667
503.6666667
503.6666667
122.8333333
99
122.5
257.8333333
291
122.3333333
97
126.3333333
117.3333333
135.6666667
130.8333333
98.5
133.8333333
99.83333333
132
139.6666667
135.3333333
97.5
291.3333333
140
124.6666667
258.6666667
123.6666667
155.3333333
85
129.5
138.6666667
131.8333333
83.66666667
133.3333333
128
135.3333333
133.3333333
134.6666667
132.3333333
117
118.1666667
154.3333333
138.8333333
118.8333333
118.5
119.5
125.8333333
119.3333333
132.8333333
125.5
126.5
137.6666667
126.3333333
78.16666667
128.3333333
132.3333333
130.5
125.5
128.1666667
99
89.66666667
92.5
184.1666667
92.5
129.5
128.5
95.83333333
124.3333333
129.3333333
119
89.33333333
115
91
122.6666667
122.6666667
122.6666667
248.5
122.5
119.8333333
290.3333333
115.1666667
116.8333333
93.16666667
116.6666667
116.8333333
123.3333333
275.1666667
109.6666667
111
120.5
111.5
123.1666667
132
87.66666667
99.16666667
114.1666667
91.66666667
116.1666667
112.3333333
108.1666667
122
120
120.5
120.8333333
118.1666667
120.3333333
113.5
122.5
118.1666667
114.6666667
134.6666667
122.8333333
125
124.8333333
127
126.3333333
93
120.6666667
93.16666667
118.6666667
128.6666667
280.5
120.6666667
120.3333333
293.8333333
120.6666667
111.6666667
104.6666667
106.8333333
109.1666667
226.1666667
101.8333333
117.5
117
105
157
272.6666667
125.5
112
185.1666667
101.1666667
185.8333333
103.8333333
97.5
119.6666667
102.8333333
97.33333333
97.66666667
103
106.1666667
119.6666667
92.33333333
108.5
101.3333333
130.1666667
108.6666667
73.16666667
100.1666667
106.5
90.33333333
105.8333333
411.6666667
98.16666667
102.3333333
104.1666667
96.83333333
99.33333333
96.33333333
106.3333333
200.6666667
98.16666667
104.8333333
108.1666667
100.8333333
106.8333333
94.5
99.66666667
109.8333333
110.1666667
110.8333333
110.8333333
103.8333333
95.83333333
106.5
155.5
109.6666667
110.8333333
97.16666667
106.6666667
106.6666667
106.1666667
100.1666667
99.5
104.1666667
122
103.3333333
273.6666667
104.5
103.3333333
104.3333333
105.8333333
108.3333333
98
98.5
92.5
91.16666667
119.8333333
102.3333333
94
102
102
102
92.83333333
101.1666667
92.83333333
100
76.16666667
101.6666667
92.66666667
74.16666667
93.83333333
90
96.33333333
111
92.66666667
67.16666667
88.16666667
97
88.5
96.16666667
96
89
71.66666667
89.83333333
116.6666667
89.16666667
82.16666667
90
90.5
92.33333333
89.83333333
90.16666667
87
93.66666667
92.66666667
86.5
88.5
85.83333333
91.83333333
90.83333333
90
299.5
200.1666667
256.1666667
352.1666667
80.33333333
160.3333333
77.83333333
209.3333333
75.66666667
76.16666667
72.66666667
76.33333333
76.5
72.66666667
72.33333333
70.33333333
70.33333333
70.33333333
70.66666667
141
63.33333333
57.5
63.83333333
420.1666667
65.83333333
60.83333333
285.1666667
58.5
55.16666667
435.3333333
52
64
62.16666667
57.5
56.66666667
59.16666667
51.66666667
56.83333333
53.66666667
53
49.66666667
50.83333333
66
48.16666667
48
47
48.5
47.16666667
47.66666667
48.16666667
51.83333333
48.5
48.33333333
61.5
55.33333333
50.66666667
60.33333333
60.66666667
108
61.83333333
301.3333333
57.5
62.16666667
61.66666667
56.83333333
58.83333333
58.33333333
60.83333333
136.8333333
53
46.5
52.16666667
50.5
48.33333333
52
49.66666667
50
48.66666667
48.66666667
54.5
50.5
53
53
50
50.16666667
52.5
49.5
51.16666667
47.16666667
51.16666667
48.5
54.66666667
106.8333333
359.6666667
51.66666667
52
53.83333333
51.33333333
52
153.8333333
47.83333333
365
50
204.1666667
55.5
54.16666667
54.5
51.5
52.5
81.66666667
49
288.1666667
47.5
47.83333333
317.8333333
44.83333333
57.33333333
496.6666667
463
51.5
53
53.33333333
400.1666667
54
54.16666667
56.16666667
190.3333333
51.16666667
53.5
50.16666667
47.16666667
54
465.1666667
48.16666667
78.5
47.5
47.16666667
50.66666667
55.83333333
55.5
52.83333333
57.16666667
79.33333333
53.5
57.33333333
53.5
52.5
51
57.5
46.5
53.16666667
48.66666667
50.5
53.66666667
324
56.16666667
149.1666667
55.16666667
54
51.83333333
56.33333333
54.33333333
55.33333333
50.33333333
54
55.83333333
55.83333333
323.5
63.83333333
50.33333333
48.5
218.3333333
335.6666667
50
49.5
50
51.5
52.5
49.66666667
52
53
54.5
54.5
57.83333333
207.5
57.16666667
56.83333333
55.83333333
133
55.5
52.5
53.66666667
61
53.66666667
50.66666667
52.33333333
56.5
53.16666667
54.16666667
51.16666667
56.5
61.66666667
429.5
51.5
51.5
60
54.66666667
46.33333333
50.83333333
49.66666667
46.5
61.33333333
59.83333333
60.33333333
58.66666667
57.33333333
55.33333333
55
53.5
56
56.16666667
57.16666667
55.83333333
91.66666667
53.83333333
441.8333333
56
51
50.66666667
47.5
50
51.5
53.83333333
54.5
51.83333333
285.1666667
288
320.5
54.5
57.16666667
53.83333333
52.66666667
49.66666667
49.16666667
49.5
58.83333333
59
57.33333333
57.33333333
57.5
58.33333333
57.66666667
58.16666667
163
428.5
63.66666667
60
422.6666667
63.5
53.83333333
55.66666667
425.6666667
50.83333333
57.16666667
56.33333333
58.16666667
57.83333333
57.5
150
57.33333333
52.33333333
53
52
51.83333333
50.33333333
54.66666667
315.8333333
50.33333333
47.5
47
49.5
62.5
47.66666667
52.66666667
55.83333333
51.33333333
54
50.83333333
52.66666667
54.16666667
55.83333333
51.83333333
263.8333333
57.5
61.5
61.66666667
60.83333333
60.33333333
57.83333333
60.83333333
137
56.5
56.66666667
57.33333333
57.16666667
55.16666667
55.33333333
67
64.5
54.83333333
52.33333333
54.66666667
54.33333333
57.33333333
312.3333333
55.16666667
51.83333333
52
245.3333333
52
53.16666667
51.5
52.5
445.3333333
55.16666667
55.5
60
58.33333333
60.5
54.5
54.66666667
204.8333333
55.83333333
78.16666667
69
63
192
53.5
53
49
48.16666667
50.33333333
57.33333333
54.16666667
55.16666667
64
57
56.66666667
56.16666667
54.66666667
59.83333333
48
53.66666667
54.5
58.66666667
275
54.83333333
52.66666667
53
54.83333333
146.8333333
56
141
52.5
55.83333333
324.3333333
52.83333333
56.83333333
54.66666667
52
52.83333333
51.33333333
51.16666667
53.83333333
52
52.83333333
48
57
56.66666667
54.66666667
53.33333333
53.83333333
89.16666667
60.5
58.33333333
57
63.33333333
53.83333333
55.33333333
54.5
55.33333333
64.5
51.33333333
50.66666667
53.33333333
53.66666667
52.33333333
56.33333333
52.5
50.33333333
51.33333333
49.16666667
50.83333333
55.5
159.5
53.33333333
79.66666667
125.6666667
51.5
55.16666667
154.1666667
463
59.33333333
181.6666667
58.5
140.8333333
51.83333333
52.66666667
349.1666667
217.6666667
53.66666667
57.33333333
51.16666667
53.5
55.16666667
54.33333333
158.8333333
50
201
49.33333333
55.5
54.33333333
55.5
51.33333333
49.5
49.33333333
52.5
53
53
360.8333333
331
310.3333333
63.83333333
60.66666667
60.33333333
183.6666667
59.83333333
60.5
58.83333333
55.5
56.66666667
56.33333333
61.16666667
60.66666667
64.16666667
66.16666667
58.33333333
64.16666667
58.66666667
56.83333333
57.16666667
57.33333333
59.5
54.33333333
70.66666667
60.5
60.83333333
60.66666667
56.83333333
55
270.1666667
54
68.5
52.5
58.66666667
61.33333333
57.33333333
67.83333333
56.83333333
59.16666667
66.5
58.5
54.83333333
300.5
249.5
53.83333333
56.5
54.5
55.83333333
53.16666667
51.66666667
271.1666667
59.83333333
60.5
55.16666667
274.5
57.83333333
55.5
50
52.5
51.16666667
63
56.33333333
57.66666667
57.66666667
63.83333333
62.33333333
191.6666667
59.66666667
61.5
60.16666667
57.16666667
62.66666667
395.8333333
58.5
59.5
239
56.33333333
54.83333333
57.66666667
53.83333333
54.16666667
54.83333333
50.5
50.33333333
51.5
326.3333333
51.66666667
50
53.66666667
48.66666667
50.83333333
54.33333333
51.16666667
56.66666667
56.5
186.6666667
58.33333333
54.33333333
56.33333333
57.83333333
54.66666667
58.33333333
57.16666667
57.16666667
54.66666667
55.83333333
51.5
54
49.66666667
53.33333333
55
52.33333333
342.5
327.5
58.33333333
352.5
56.5
56.5
63.5
87.66666667
56.66666667
125.3333333
52.33333333
50.66666667
409
52.66666667
127.6666667
55.66666667
57.33333333
53.83333333
50.83333333
53.5
51
77
50
50
196.3333333
51.66666667
52.66666667
54.16666667
50.33333333
412.5
142
55.16666667
55.16666667
50
163.3333333
48.83333333
64.66666667
368.6666667
48.83333333
170.3333333
90.83333333
47.33333333
47.5
55.16666667
50.16666667
55.16666667
69.66666667
210.8333333
71.83333333
54.16666667
52.5
50.66666667
54.5
54.83333333
54.5
58.5
515.3333333
57.83333333
460.3333333
60.16666667
57.66666667
56.5
242.1666667
54.83333333
55.5
54.33333333
55.66666667
56
52.5
55
52
53.66666667
55.66666667
51.83333333
59.66666667
57
55.5
49.83333333
53
55.83333333
55.66666667
58.5
58.5
48.5
53.66666667
53.83333333
59.16666667
59.16666667
54.83333333
57.16666667
58.66666667
59.5
57
52.66666667
54.83333333
57.5
260.5
54.5
52.33333333
53.66666667
72
53.16666667
111.3333333
55.16666667
59.16666667
48.33333333
317.6666667
391.3333333
52
52.5
50.66666667
52.83333333
52.66666667
52.83333333
52.83333333
51.33333333
56.5
54.33333333
53.66666667
58
324.5
57.66666667
54.33333333
204.5
233.1666667
53
57.5
53.66666667
55.66666667
54
54.16666667
55.5
53.83333333
51
55.33333333
51.5
56.33333333
52.83333333
69.33333333
51.16666667
49
64.83333333
51
55.83333333
91.5
55.66666667
401.5
47
233.8333333
52.83333333
52.33333333
49.83333333
45.5
112.5
50
47.83333333
49.83333333
437.1666667
50.16666667
50
52.66666667
54.16666667
465.6666667
55.5
56.83333333
53.83333333
55
406.8333333
60.33333333
61
69.66666667
68
69.5
71.16666667
65.66666667
64.66666667
67.16666667
67.5
69.16666667
196.8333333
70.33333333
57
267
63.16666667
61.83333333
61.33333333
257.8333333
60.16666667
58
58
56.33333333
220.1666667
294.5
57.33333333
475.1666667
391.1666667
56.5
55.83333333
51.83333333
52.5
347.1666667
52
53.5
57.33333333
56.66666667
57.66666667
55.33333333
329.3333333
56.5
53
53.16666667
54.5
52.16666667
53.33333333
52.5
49
47.16666667
50.5
53.66666667
50.16666667
48.5
61.83333333
56.16666667
119.6666667
62.5
59
57
59.16666667
54.83333333
61.5
399.5
58.33333333
61.66666667
59
64.16666667
179.6666667
63.83333333
58.5
173.8333333
62.83333333
62.83333333
60.33333333
60.83333333
71.5
61.5
62
66.33333333
60.83333333
404.5
58
124.6666667
58.16666667
58.66666667
63.16666667
61.5
53.66666667
52.83333333
57.83333333
57.83333333
57.33333333
56.5
56.5
257.3333333
336.3333333
51.83333333
52
54.16666667
55.83333333
50
56.83333333
56.83333333
52.16666667
53
51.66666667
55.83333333
317.6666667
444.6666667
52.16666667
46.16666667
48.16666667
52.16666667
52.5
56.33333333
55.16666667
51.83333333
60
51
52.5
51.16666667
49.33333333
49.16666667
142.1666667
49.83333333
50.5
433.8333333
51.66666667
468.1666667
50.16666667
235.3333333
63
51
52.66666667
51
53.16666667
54.16666667
55.33333333
158.8333333
57.83333333
53.66666667
51.33333333
56.5
52.33333333
467.3333333
57
61.83333333
286.5
202.8333333
56.83333333
69.16666667
58.5
59
60.5
53
308
60.66666667
330.6666667
63.16666667
65.66666667
67.66666667
65
75.66666667
63
64
62.5
56.83333333
59.66666667
58.16666667
55
57
410.1666667
53.66666667
261.5
55.83333333
59
57.83333333
261.3333333
62.33333333
59.83333333
59.83333333
72.33333333
59.33333333
56.33333333
64.5
60.83333333
63
64.66666667
60.5
63.16666667
492.6666667
53.66666667
56
54
61.16666667
61
59.33333333
58.83333333
58.33333333
58.83333333
189.5
56.5
56.33333333
87.66666667
302.5
61
59.66666667
58
65.16666667
61.16666667
63.66666667
62.16666667
58.16666667
61.5
59.33333333
78.83333333
254.5
55.5
58
58
57.83333333
57.83333333
65
61.16666667
483
52.66666667
47.83333333
123.6666667
54
53.16666667
57
56.83333333
59.16666667
63.33333333
57.5
58.83333333
426.1666667
57.5
265.5
124
122.5
51.5
485.5
52.5
58.16666667
59.83333333
56.66666667
68.5
57.5
260.8333333
61
56.5
55.66666667
195
51.5
68.5
464.5
58.5
245.6666667
62
56
55.33333333
54.5
54.83333333
55.83333333
54.66666667
47.83333333
50.66666667
50.16666667
52.16666667
55.5
55.5
51.16666667
59.16666667
269.1666667
56.83333333
56.33333333
54.33333333
53.5
56
52.16666667
48.33333333
177.1666667
56.5
62.16666667
58.66666667
50.66666667
50.16666667
54.16666667
52.83333333
60.66666667
287.3333333
54.33333333
56.5
59.16666667
58.16666667
59.5
57
60.33333333
57.5
56.33333333
61.16666667
55.33333333
56
52.16666667
55.66666667
50.16666667
54
49.33333333
54.16666667
451.8333333
143
54.33333333
51.83333333
149.3333333
250.5
52.83333333
51.16666667
180.1666667
52.66666667
53
65
51.5
50.5
57
394
56.83333333
54.16666667
59
56.16666667
52.83333333
336.5
57.5
56
55
57.66666667
55.5
126.6666667
57.33333333
57
56.83333333
123.3333333
55
330
55.33333333
62.33333333
58.83333333
310.3333333
129.8333333
58
53.33333333
54
48.16666667
49
50
49
425.5
66.16666667
52.5
48.33333333
52.83333333
54
51.33333333
62.33333333
59
61.83333333
61.16666667
61.16666667
61.16666667
63.33333333
60.16666667
54.66666667
52.83333333
54
54.5
54.83333333
52.5
53.83333333
53.5
64.33333333
58.16666667
56.66666667
64
238.1666667
53.83333333
57.66666667
50.66666667
49.66666667
53.16666667
52.66666667
52.83333333
52
50.83333333
49
52.5
55
51.5
60
101.3333333
58.33333333
55
54.5
53.66666667
78.66666667
56.33333333
194.5
395.6666667
52.5
52.16666667
55.33333333
54.16666667
51.5
55.5
63.16666667
60.33333333
59.16666667
62
60
59
183.3333333
58.16666667
57.83333333
59.5
58.16666667
55.66666667
53.5
51.33333333
53.5
57.33333333
143
184.6666667
56
54.16666667
55.5
380.1666667
110.5
62.16666667
371.1666667
435
51.16666667
272.6666667
53
61.83333333
51.66666667
57.66666667
58.33333333
55.16666667
54
57
62
156.8333333
125.5
246
58
53
49.16666667
52.5
49.5
49.66666667
46.33333333
97.66666667
47.66666667
348.3333333
56.33333333
311
60.5
53.5
62.66666667
56
58.83333333
58.83333333
53.66666667
52.83333333
53.83333333
53.5
52.66666667
52.66666667
51.66666667
51.66666667
51.5
67
54.5
60.66666667
58.5
58
57.83333333
347.3333333
58.66666667
57.83333333
60.66666667
69.33333333
52.5
53.5
50
50.83333333
51
50.5
57.83333333
53
54.5
53.33333333
55.66666667
51
359.5
53.33333333
99
58.33333333
56.83333333
55.16666667
60.33333333
59.16666667
56.5
52.16666667
49
50
50
243.8333333
50.83333333
49.16666667
51.33333333
56.83333333
50.83333333
48.83333333
51.5
52.16666667
54
49.66666667
52.33333333
281.5
52.66666667
55.16666667
47.66666667
55
55.66666667
49.33333333
256.8333333
95
51.16666667
52.66666667
51
49.33333333
184
49.16666667
50.16666667
61.33333333
53.83333333
323.3333333
52.83333333
50.66666667
53
53.16666667
56.5
61.16666667
63.16666667
62.66666667
460
63.83333333
145.6666667
60.5
63.16666667
62.33333333
60.5
58.66666667
181.5
56.66666667
54
59.83333333
389.8333333
53
173.3333333
57.33333333
58.16666667
55.33333333
63.5
60.33333333
60
346
69.83333333
63.83333333
64.83333333
504.1666667
52.5
50.66666667
52.66666667
52.33333333
59.5
56.66666667
58.16666667
70.5
54.66666667
64.5
63.66666667
66.33333333
66.33333333
61.16666667
61.5
56.83333333
60.66666667
64.5
518.8333333
63.16666667
64
64
62.16666667
66.66666667
64.66666667
59
79.16666667
60.83333333
68.5
69
63.5
61.66666667
66.5
353
61.16666667
61
74.33333333
59.83333333
60.33333333
65.83333333
59
60.5
59.66666667
59.5
65.33333333
58
63.16666667
52.5
50.16666667
53.33333333
58.16666667
56.83333333
62.83333333
75.33333333
57.16666667
54.83333333
65
70.5
69.83333333
286
62.66666667
60.66666667
52
54.16666667
54.66666667
56.16666667
62.83333333
66.16666667
58.5
56
53.66666667
53.5
55.16666667
58.5
57
59.5
56.16666667
53.5
72.83333333
50
415.8333333
50.5
50.66666667
50.83333333
107.3333333
172.1666667
50.83333333
52.33333333
51.33333333
50
57
59.5
57.66666667
55.66666667
57.83333333
55.33333333
58.33333333
281
52
51.83333333
54.16666667
50.5
51.16666667
53.66666667
195.5
305
55.66666667
55.66666667
58.83333333
60.16666667
59.83333333
59.66666667
62.16666667
64.16666667
67
69.66666667
69.5
71.5
372.8333333
70.66666667
493
77.83333333
71.33333333
128.5
412
66.33333333
78
189.8333333
69.5
253.6666667
66.33333333
67
70.33333333
66
70
71
70.83333333
71.16666667
63.16666667
159.5
64.16666667
60.16666667
260.5
61.33333333
176.8333333
433.8333333
92.83333333
262.5
62.5
62.83333333
61.33333333
66.16666667
63.66666667
59
62
62
63.83333333
152.6666667
63.66666667
60.5
60.66666667
63.5
66.33333333
65
63.5
64.83333333
65.33333333
64.83333333
62
66.33333333
65.5
439.6666667
168.3333333
68.83333333
65.66666667
68.5
68.83333333
64.66666667
64.83333333
67.16666667
64.33333333
61.83333333
73.5
61
61.5
65.83333333
65.33333333
63.33333333
68.83333333
65.16666667
227.8333333
68
409.6666667
66.66666667
67.33333333
65.5
65.5
59.66666667
64.83333333
61.83333333
63.33333333
61.83333333
247.1666667
60.66666667
436.6666667
412.8333333
56
53.83333333
90.83333333
54.16666667
53.5
54.66666667
53.33333333
54.16666667
54
53
53
53.5
52.5
54.83333333
54.5
54.83333333
55.5
429.8333333
57.5
59.16666667
55.16666667
54
58.5
58.5
54.16666667
56.83333333
314.5
56.66666667
58.66666667
59
223.1666667
57
55.5
55.66666667
49.66666667
214.6666667
54.16666667
55.83333333
54.5
54.66666667
53.16666667
120
52.83333333
55.66666667
53.33333333
54.5
165.8333333
50.83333333
50.16666667
53.5
53.16666667
51
49
58.83333333
57
58.33333333
56.5
149.8333333
52.16666667
52.66666667
51.5
63
56.66666667
61.83333333
61.16666667
59.66666667
56.66666667
56.66666667
55.83333333
56.5
52.16666667
54.66666667
54.83333333
53
54.16666667
139.6666667
55
51
56.16666667
56.33333333
56.83333333
57.33333333
63.66666667
63
58.83333333
64.5
59
61.66666667
62.83333333
66.66666667
61.66666667
61.83333333
62.5
62.66666667
64
347.1666667
75.83333333
61
61
66.16666667
66.33333333
66
65.66666667
66.83333333
59.33333333
62
61.16666667
62.33333333
59.16666667
58.83333333
62.5
142.1666667
58.66666667
58.83333333
60.5
61
64.5
65.83333333
64
61
61.5
60.16666667
63.16666667
59
60
64.16666667
61.66666667
58.66666667
57
61.16666667
61.66666667
59.66666667
58.5
60.5
60.33333333
63.33333333
65
64.83333333
74.83333333
69.83333333
76.33333333
70.33333333
73
79.33333333
79.66666667
78.66666667
74.33333333
69.33333333
72
76.66666667
72.16666667
72
71.83333333
73
73
74.5
72.16666667
73.66666667
72
73.5
67.5
68.83333333
62.66666667
60.33333333
61
62.16666667
58.83333333
60.66666667
61.5
61.16666667
