"foo","lasso","svmRadial","nnet","kknn","kalmanFilter"
0,39.521708436061,21.082246308435,48.030996446448,82.121820975704,6.66420631816402
0,43.156428289471,31.740831163979,34.825919746061,24.977996916922,6.24402355534602
0,50.883789995222,16.965124142155,57.930547625329,87.025229612621,9.21159492938699
0,30.413284748572,33.081708959761,26.510275124418,66.287107408291,19.276106032824
0,50.453956834384,36.384200447876,31.121958082062,9.20219212850196,18.865007758357
0,51.283359911369,35.64407651267,32.667497889416,10.66061481333,19.249382575773
0,16.015106544508,27.157645230802,29.347327711407,123.868030710394,18.558007546035
0,68.010677913913,29.484606606739,48.480534835071,3.42383189000901,10.428404153007
0,22.429709817522,27.594623874256,31.013671944813,105.226760770713,20.681933913208
0,47.981990760677,35.479342995013,31.223761564692,7.62434370185298,24.320249441852
0,48.585219364967,35.33767329208,32.5207774061111,7.43070956104498,25.0882315487549
0,20.249535619345,36.496611481214,19.554232162037,10.896986599737,30.909191284736
0,41.262874050169,25.719414255165,42.04184636039,32.685753400811,14.397806234493
0,50.788722077948,20.778119500302,53.036013567177,50.66382694166,8.24609209195802
0,35.938357036461,33.576575085636,28.857521083246,29.247376644304,27.489895717893
0,35.066422232399,18.390802765225,49.985881862701,70.64769541466,10.03383795263
0,9.96752273355401,9.84196279541203,54.001399607888,12.803457658603,1.83282805052897
0,29.246538298624,4.727792573812,67.662638206805,46.410324446474,8.972938080544
0,11.225771017617,8.39312153963897,56.363026429706,19.176581923559,1.11234471354004
0,19.082504114606,5.49479091786003,63.085126197377,36.883770395198,4.64826563470297
0,22.370062940166,24.966273207724,36.902374195617,15.168494312715,22.807444630465
0,35.382282662514,11.35796884016,60.689585162136,38.1796781218,3.79813415987797
0,31.118125451442,10.727882712219,60.061144205613,41.262658862283,5.08871238014297
0,28.12179907894,14.870402734578,53.328084922789,8.67859307792298,11.37368858116
0,30.622572104313,7.366842477369,63.962333600836,109.100957307452,5.698890379614
0,58.883425116676,16.656818404734,60.182860098944,39.943241549991,15.186616139662
0,17.253356750768,24.723410907363,35.374704483936,11.441984201748,30.707531111084
0,20.766651307235,25.525627815306,35.39606348947,18.389788562137,30.558541497515
0,24.775101236221,30.18651318218,29.938568192296,30.990395353868,36.084983858137
0,35.416121741634,25.237830105419,40.627874369154,8.69651389849702,28.169273342764
0,64.30002235077,17.077294376562,60.756959961061,62.617624708054,17.409901377061
0,36.566699570399,23.800499701171,43.110232547952,4.624346629223,28.984753295507
0,30.594919790913,22.897326577435,42.331850471132,9.137272732089,28.38619619483
0,17.82829699909,20.981184725509,40.966653464642,9.35810092065901,26.728298222122
0,20.689037021585,20.35345889248,42.775251873031,7.743938982369,25.150934072228
0,20.801556337433,16.757569068931,47.941769922812,3.08118876060598,20.04381569751
0,15.876776885608,19.419982845899,42.574384919745,3.67167884639201,24.156336165945
0,23.896697151029,20.143217544094,44.219616731155,10.526501072598,23.768693625995
0,26.81845157337,10.77947691144,58.140876646638,55.436058230552,12.696749045043
0,31.747924213135,11.272313453917,59.041951043362,67.786585590787,14.321365049834
0,6.597291881042,18.922907608822,36.991908634844,29.210233057513,27.833974487195
0,30.132350804651,7.55407262313503,63.470954151199,106.261374685545,9.86873184887804
0,25.337020886379,16.743304973677,49.538834341337,1.64964578028804,20.070882244346
0,26.878249871649,9.470267493199,60.08515245065,54.072730520508,11.871337858202
0,13.938490631797,17.822956348185,44.204389172869,0.429471023953965,23.670296580632
0,15.973825998661,20.175261656051,41.508887264612,5.95813972415101,26.226582036801
0,28.217360746984,9.12353358023,61.076872135385,54.235580429487,10.965423011917
0,23.81260332707,16.203553122824,49.75683935288,3.00112216312601,20.409895352105
0,22.716537797719,18.259534028804,46.425721458442,3.057714268307,23.481328739203
0,26.117319736763,11.993965930054,56.257254971054,40.073660655394,15.844463705615
0,34.786600673021,30.74686445854,32.351334495519,37.412875182825,40.019427840877
0,34.404697339238,25.497757310154,39.66253689221,6.58665812355201,33.379937641859
0,13.126848695536,28.884853171522,28.015132460434,9.51233889161404,40.15253297989
0,34.694084088317,24.787790949623,40.72108051659,3.57101395089899,31.38942416822
0,22.2361553663,32.462621908638,25.411247950427,19.54752791532,43.094167929391
0,34.233590095068,17.220390882612,51.22621894442,64.897390297089,22.064863211427
0,30.846254586484,26.320240565449,36.74371688019,12.70001992332,34.276535487988
0,31.136026576473,25.769973731411,37.637176294161,16.022796952939,33.397451279224
0,29.484377074274,26.64545465503,35.742552546488,13.45326998455,34.634482736387
0,26.64958122423,30.671163179244,29.637463003731,28.235071420308,38.546172002213
0,30.047665291483,29.704298101239,32.12733146911,24.281782938542,36.358644233418
0,36.550321246412,23.293388607392,43.961891229469,7.04639967778502,26.550641106731
0,36.844025784075,21.021426480315,47.275942107385,7.30264088259202,24.336581710657
0,19.442761005021,26.191500574777,33.751201250486,9.80864335796201,33.550998131771
0,11.561064002854,25.638391961199,32.268477692294,1.13400517932496,32.974820601411
0,29.417426221924,26.455959647879,36.767389794488,18.014288967022,30.777086772933
0,29.537469662923,27.444262725561,35.460784050038,24.989234368805,31.830200677013
0,62.331180915853,18.693355718949,58.456950720256,32.417054378265,18.511051830459
0,32.557400117697,25.285662565523,39.577177648809,17.525243254952,30.894324824306
0,29.398084944357,24.067926056718,40.152689595363,10.106320238475,29.81687483354
0,28.190361222794,24.59232915802,38.980447521272,12.282125928676,30.588536103821
0,0.461194261292974,33.617252117507,19.314852113361,31.57919789557,44.818930026799
0,23.921295417622,27.634986995246,32.161180008117,25.72615556277,34.972497385388
0,26.977430383071,22.190739695608,40.866258310485,57.606491185556,27.48463493211
0,26.150457000066,28.138144060626,32.275239596885,20.198562607777,34.632694313301
0,27.0877468631,22.301056175637,40.755941830456,57.496174705527,27.152444508081
0,22.276758989425,27.935667370564,30.869213025091,42.370299834104,35.338271881112
0,29.90017635937,27.078464331558,34.953457919878,36.062568738669,32.318733912943
0,30.730713677264,28.742008041694,32.947058531236,24.25556083254,34.030217297154
0,21.169425119737,27.053233682913,31.412748060464,66.296849390067,34.306510076251
0,33.220909630119,32.368174944272,28.691723560308,11.143011938508,37.711319199938
0,43.839881287172,23.050566420221,47.086649124727,30.071491261848,23.109249632504
0,22.280935620243,28.550138382156,29.931578223626,45.360240850345,35.570773064015
0,23.486206001393,28.891587840024,29.890053240004,42.490656743705,35.121848789615
0,16.574554206729,26.341494385513,30.99410317606,70.07956344033,32.637430370968
0,20.654211258026,28.410530904573,29.864378159762,38.277553447856,32.926389433379
0,30.721752831662,28.782609678043,32.904987288048,27.568835403632,31.389830813296
0,20.255006772262,29.478079199906,28.185794456547,38.767738325777,33.890198494232
0,40.976724428049,23.45885133362,45.192771406976,38.186804983716,21.940721367565
0,39.796579474018,23.914248702967,43.980076396285,36.332047976962,23.697627112453
0,41.803364496569,30.376761470557,35.471400628561,3.66094922892103,32.496885981238
0,7.08906190032297,39.717789671317,9.96604430033796,2.12396386110697,50.062572675081
0,16.119771255552,36.66118068772,17.188126331886,40.455522862095,43.458106266279
0,19.043621004397,29.846511370412,26.828703007714,87.741869191681,34.036221522032
0,13.12502562619,43.970292870359,7.75038468514498,13.046594253641,49.379612667518
0,25.830253644924,29.088290068706,30.422667936268,83.139550276645,29.300202071824
0,17.05844319482,44.095334622393,8.32283049464405,10.695698096781,47.357582781844
0,25.545146857216,29.08860260052,30.142922477436,78.259559025137,27.352805809547
0,13.444033318911,31.77389951758,22.670013251706,76.979496092854,32.162709931866
0,16.270381123644,24.837225023905,32.530507769317,125.610403190081,23.067627489542
0,30.204579286218,31.242623021628,29.019589997952,58.12091090986,27.667229968471
0,50.911496527957,32.908823052572,36.588023756305,10.743261233839,24.499048690003
0,9.17005298421498,46.567098214726,4.31613838905002,45.290052984215,48.057762675553
0,4.49392132835197,45.847713271957,4.545776978741,37.820980151881,45.4673764658399
0,5.02962651395399,41.35804181475,8.51151347940998,1.03625583898702,38.926902872276
0,1.08913810845098,44.751405511998,5.48689232663003,28.924824382961,39.881899373161
0,10.38206262893,47.032749532373,4.02694462538904,39.227552825008,40.26524319329
0,9.80222860203401,27.684694774336,27.007792691362,116.733849829339,18.214404189941
0,15.329235893078,44.723218664017,7.32104403354197,5.49080452052903,36.327320613851
0,13.794185910702,46.086333144736,5.47544613987196,15.416146695016,36.7586361074081
0,13.85164945938,47.117542197348,4.293206753422,22.165767106439,36.68567043527
0,18.566922801859,43.21279977109,9.73900079410203,12.616606609906,31.276934958954
0,15.652767336361,46.008866260299,5.869573856383,9.15041439518501,33.737126842674
0,60.800380848705,34.722915864705,38.765386168504,20.499988691842,10.994534482438
0,16.152783018124,43.634788970032,8.75655625714296,7.79074639364097,32.798638461291
0,37.232156202098,36.592642518966,24.416200487449,32.34902026849,21.05861639577
0,26.906758185366,33.166180955488,25.727902848283,27.137163383261,17.529363805752
0,39.068714094307,28.426467265431,37.130471979549,36.17089374883,10.152923651693
0,37.313578385867,27.495856115515,37.696506198152,42.986421614133,10.821172965726
0,32.344008510539,33.409528996751,27.312428072541,12.3595209012259,20.155696546157
0,36.838897014962,27.02117474461,38.171187569057,43.461102985038,12.250556914872
0,27.543513897606,32.056531908972,27.427273120009,25.132564533767,21.165539292985
0,37.85917252209,27.216925693214,38.340013551766,37.380435321047,13.795154872717
0,62.831264058568,31.287610079064,16.370576545457,9.41736339241197,23.289273919913
0,31.722601836581,34.799410894437,24.923835719763,18.446417771262,21.603840732811
0,32.72273823546,34.946553551842,25.09276420617,14.956085293952,22.102074979981
0,38.94571028401,36.703817985823,25.012849493296,19.497819127755,24.847851101157
0,16.794590461234,32.9986540897,24.030696459329,10.158512029861,20.390700950406
0,3.06819398833801,32.636762900654,20.873310335353,16.379649148917,20.350897310589
0,3.316262030818,33.398542928462,19.98119739529,21.542561498594,19.95002025668
0,20.116458327156,36.166520173194,18.874193652025,69.528247555197,26.237453654493
0,34.462545249856,42.190754190033,17.803729135875,12.54686651485,30.282233473421
0,34.836386897979,30.132883725457,35.8815043064239,68.2232209451579,14.861851725979
0,35.672861958001,33.562460054688,33.51263456243,31.413412551803,18.68157689812
0,42.964685290363,34.054484625106,36.665189424169,1.13997940800999,17.809799315432
0,37.100382694908,32.716112018302,35.554873603293,25.68785259921,19.183750538761
0,32.475958303715,42.049406161135,19.516584842731,3.135566146852,33.441275610954
0,90.071387731843,32.116541088913,14.358277541965,108.907858320078,28.846411656085
0,34.157122297949,44.680861174323,15.045138477333,1.859083082263,31.221171469704
0,32.65346176153,44.435763500165,15.769853033332,2.97777548702004,30.862033644636
0,29.862393918213,45.286526563787,14.285344822075,5.975727251546,32.159149174881
0,34.585181479981,39.516673522363,24.331572139656,11.643053814137,23.768878543095
0,17.840778458409,48.791150321174,3.67091670969995,15.734515659238,38.875353076086
0,5.102300813375,46.499179981928,8.774707803583,7.73848350035098,33.026570499271
0,9.31879819506003,47.895207624077,7.83654712170198,2.540758979374,32.86849064734
0,6.78323014160401,47.236925796157,8.18544721890498,5.85284828976899,31.173684717024
0,25.667023312832,52.374772806491,5.81118523849904,45.654474293224,33.856853343581
0,25.767527129962,52.475276623621,5.71068142136903,45.754978110354,33.554211293905
0,3.14898710583998,47.39253625955,7.45964648994504,9.44120897259103,29.552370331298
0,27.154264269618,52.975223617466,5.43365766920601,48.019362308834,32.257936172976
0,31.180379123305,51.614405149162,7.94578475465801,43.105477162521,30.032821852718
0,21.89827945048,50.053258270927,7.06314530330701,16.557102979892,29.807210894411
0,32.21158480771,47.248676752568,13.387797124412,13.54021225869,24.731197668655
0,30.776126031817,47.842967885825,11.091975246984,7.73494956122897,26.663962304712
0,13.59936439333,47.328950658491,6.936977415027,20.177106194905,28.689622670588
0,36.690476187343,42.21445629456,20.950588778375,10.321680675402,18.037913767386
0,34.500344245594,46.428387357247,14.030494956724,6.77995208873102,24.765957589568
0,24.599940887756,50.158397140649,5.92889418422499,11.84621539756,31.344731178203
0,36.057805635616,42.480766505124,20.517861755211,7.456312011443,19.470582402234
0,32.690558824396,48.622560125151,10.081444055486,14.954872549886,28.919844659362
0,37.418217573251,45.930664773273,15.527356844685,11.746452867369,24.833117496034
0,38.29505599002,45.913537263781,15.720520202964,14.020546186098,25.329459743826
0,33.192250236441,35.672464231918,29.081428410257,46.445788979245,13.864887814112
0,38.388892987328,34.75835653815,33.106547063753,28.961695247966,12.012923481283
0,34.585755451096,41.761201632122,20.821926218552,8.25659749008099,23.508147821847
0,174.715841363898,67.117604828774,24.359524848122,2.49827628316103,63.75184824905
0,37.376237198715,44.551683379741,18.031444470933,5.46611574246202,15.105311593361
0,36.971440910211,48.158861053018,12.747094366339,14.296538949427,20.796805652036
0,162.385974205024,73.712227192508,31.062815222602,45.44030030478,60.23558988733
0,37.086008958894,37.233655943322,28.619766392151,57.824187119537,3.251013767865
0,38.441165796655,39.355305045019,26.113580023828,39.670598909227,1.08974032045001
0,43.114066671516,38.703582087225,29.523248504968,21.060835289268,0.601271880382001
0,35.878794863666,37.56190468093,27.526122546579,50.187479646138,3.45870009708295
0,37.944835420166,44.303324256671,18.586195940517,8.08026261905002,13.120625691189
0,38.349100829216,47.570360421084,11.471981659551,3.44384034725499,19.746867320917
0,38.120818255864,47.342077847732,11.700264232903,3.67212292060702,20.434283061703
0,42.883977557768,25.805600983425,46.341057763231,86.818767540271,7.93193473764302
0,42.533898451876,42.125348390524,20.942450536895,12.00688586185,16.219408644229
0,27.043580224742,52.840085915677,1.66582154359196,23.234952773762,33.024425944601
0,23.866972553024,49.603266246223,6.81035064678497,5.56854118047505,28.553410058925
0,32.869395748976,46.398643163684,15.099470320733,10.39998398427,22.325142519727
0,33.68873891207,52.658502948682,7.94614714505201,55.775797735599,29.663528458064
0,27.916912260514,53.907007208712,4.88081755958899,55.509853436985,32.089843520251
0,27.968121567502,53.9582165157,4.82960825260096,55.561062743973,31.935639530075
0,29.013906347601,55.074783812756,4.00526107624103,64.247239680934,32.786122519773
0,35.081882927902,50.7035584181079,11.241425541629,45.479529986726,26.6684110756819
0,36.202156556115,49.297435623836,13.4907147668879,40.128431065919,25.202839379875
0,35.837524839835,49.771482250075,12.730968611947,43.131642486894,26.379651044061
0,1.12650793188999,52.119190742564,2.441681340358,28.669570499483,32.881183823174
0,34.634814237026,51.105641931241,10.567682343281,46.607363256634,26.968471205142
0,31.858165178106,53.500483878038,6.64423786571103,57.730322040851,30.569199270682
0,35.95691880038,44.089506328561,20.504864815253,9.09338938861498,18.731402473238
0,17.464780677544,54.510081597625,2.45526573144099,51.183212050093,34.087193511913
0,20.590873315123,54.840283850347,2.54263621432096,54.468520373947,33.395044866662
0,22.730432723848,55.136710501754,2.63982262725,56.919452331691,32.904316611357
0,38.851086899772,50.9076005225,12.180658562402,48.391086899772,25.524159509976
0,39.893769443581,51.764612397043,11.230905548396,53.097298855346,27.222862468647
0,37.98211212014,44.388743566822,20.839729984709,14.192700355434,18.934932836312
0,34.565126985185,48.505716164487,13.921728274418,33.926695612636,25.455548551894
0,34.539465660956,33.917703870482,34.338662199432,43.87857355473,7.87830787619401
0,34.511959387124,49.258991653372,12.745657962734,41.514704485163,28.163201923838
0,34.556526144803,42.592195239064,21.517546924559,3.21456536048902,20.52028741769
0,33.389836253523,40.576248856961,23.768232061196,10.188987275889,19.044533920339
0,29.235151523639,50.460671127301,8.71380715141999,37.610445641286,32.595999296378
0,35.703940888526,34.237420409653,34.001242872563,32.599980680101,10.899350320853
0,35.654497706161,31.876163697243,37.509118815118,41.420012097761,9.070917602397
0,35.328269779161,31.549935770243,37.835346742118,41.746240024761,10.053271221473
0,13.9073475218,46.611859008156,5.90405700700597,8.12264163944695,35.061820302941
0,35.509378551885,32.500770931968,36.500198819182,38.83415085988,10.068030219959
0,32.52619337328,42.177002833532,21.282116412927,2.08384043210401,24.337200021552
0,35.767642813798,30.493457300009,39.803378211204,43.814317970516,8.98175414319996
0,34.46471339624,40.91510133018,23.900629964288,4.42902712172997,23.997364947568
0,35.896280273162,30.535908251058,39.517757497729,40.63548443272,10.944188947978
0,32.338704631394,38.543904061345,25.790455485997,14.509138505861,23.614884521626
0,224.906335828445,68.956185820344,21.385709461612,23.954963279425,70.799275686962
0,39.54255756129,38.735015189135,28.894281392875,14.020971850475,7.69200678441297
0,32.839628259884,47.868954270741,12.753950330077,13.503157671649,22.55692661455
0,39.067798031439,37.893922815509,29.084691525407,21.444358831306,9.29126423725097
0,39.650479879015,36.869950373609,30.751709701131,22.351480905299,9.33970135470099
0,40.404028639164,36.108086352179,32.312338847469,19.961853713777,9.58530367833896
0,36.723269354435,43.208235380246,19.895250946947,1.59307327600396,21.421601712449
0,34.458486261709,42.608943957842,19.934581750927,6.05092550299696,21.910045981212
0,36.943687030811,30.780572744559,36.1415624643,68.869646302522,8.01294599620201
0,34.753367097614,35.538030120723,27.988728425086,52.370946627876,16.246747031078
0,33.782364092937,36.114962948752,26.65494130082,51.483910416867,18.186735751548
0,34.104180894449,36.487319604707,26.377196631937,46.480524987904,19.276250183227
0,30.493665765069,51.026644827204,5.02089145712699,29.755626549383,38.395642629104
0,19.563391071245,49.135573964751,4.88128701833597,4.25829303202903,37.076391692749
0,19.778306814948,49.350489708454,4.66637127463298,4.47320877573202,36.429226808475
0,19.556267640008,50.046305139218,3.775650873225,8.05469901255702,36.387543080631
0,7.77465146014902,44.780289681136,9.90006760937598,30.45946618691,29.777404318315
0,23.234035569894,48.430113533917,8.829260973239,8.69717282479598,31.15369893294
0,10.100674706406,49.805296565698,6.17978068919803,15.9512629417,32.630491205803
0,11.636698852634,53.231256499673,0.111768910898945,40.467614872856,35.784083348428
0,27.409680939977,54.307494744362,4.310082035861,57.617524077232,32.496166547179
0,26.486469481236,54.278683772715,4.12664920048701,55.850391049863,32.322571913035
0,0.668636788044012,52.600223014436,2.031293132342,30.095284780583,31.880182444372
0,18.162171664419,55.207125404559,1.73911610743198,52.200210880105,32.10876937408
0,8.64450223052,54.22324675689,1.48153086909798,39.873913995226,30.904576141574
0,23.468902637891,55.874003910561,1.917782572742,57.448510481028,30.633220378384
0,5.36426131457199,53.820892220717,1.47742385971901,33.641908373396,29.175914216513
0,20.921718573158,56.100379122038,1.13793488004103,54.821326416295,29.561238547651
0,9.21126816923999,54.781314779954,0.872992316742,39.080287777083,28.425506207987
0,26.082998953301,56.658007485124,1.46527899493498,60.475155816046,28.351412644038
0,11.639845897682,55.264584821002,0.892736635256028,39.426120407486,27.796596513582
0,16.920612211713,55.803658753501,0.995526190336022,44.354729858772,27.282043851839
0,23.582215597568,56.842193594179,0.885227856211031,54.839862656392,27.433603888293
0,25.638331203491,56.990817341358,1.08442284794398,55.725782183883,27.300134207947
0,22.468613137815,56.607226294267,0.968159799757984,50.643907255462,27.04861358835
0,12.026388507208,55.637503051103,0.531242418807949,38.882466938581,26.380937605924
0,14.217829579908,55.961208169187,0.408071878457974,42.003319775986,25.865773398992
0,6.47179343125799,55.915768957427,0.533852800004013,39.777283627336,25.546365105887
0,3.48972483829499,55.850116838013,0.77704952106501,37.509724838295,24.625347266987
0,7.929728865036,58.159805617208,4.40555898901999,56.36831035065,26.165488721003
0,0.382375216794003,55.837397728939,1.41799709619698,33.225467920461,22.034499107411
0,2.55891289198303,57.57606408519,3.53155558635098,45.862655735468,22.75448673292
0,0.168538600580007,56.382220874993,1.98405275104,33.464617031953,20.235881543565
0,1.47166890679199,56.707985883255,2.21574746321699,34.314021847969,19.55119325832
0,2.33864699393399,56.54509698449,2.12260457846799,31.121784248836,18.528203484252
0,10.145075222624,57.571261495415,2.38511114175395,38.502722281448,18.537697862058
0,14.157822120908,55.829894799358,0.0634706712639854,24.707233885614,16.137316390638
0,13.385370245225,56.005368128598,0.252076308287997,25.64889965699,16.267423550953
0,18.68520176587,56.593769587525,0.100741992162,32.254613530576,16.425385475556
0,8.799378185705,57.121138289005,2.23058811543399,33.255456617078,17.650801761635
0,6.59514276249001,56.847567792392,2.18667394337803,30.035927076215,17.010853409508
0,5.62785235279898,56.84857344908,2.29790616902596,29.066675882211,16.530847756469
0,3.13896697809997,57.327375598964,2.954813376902,32.366025801629,16.5052604580069
0,1.17678888448302,58.909960707683,5.015370970964,44.751446409635,17.531546377645
0,1.56207793848199,59.507206435075,5.69686795743502,48.112824022302,17.225336131457
0,12.487461021924,59.004650342065,3.52795063816501,42.438049257218,15.350061231034
0,1.41898238532201,58.616429087739,4.292250419445,38.685256895126,15.140670580594
0,7.15914226600501,58.505294163326,3.59456484335999,36.402279520907,14.205377874257
0,4.07408067133201,58.307539279724,3.80581206689999,34.059178710548,13.773464055381
0,60.712168434026,59.544819422648,9.64512800765999,26.839988428719,16.509761045953
0,10.427761871264,59.807220256054,4.7783456043,38.822271675186,10.848427884265
0,11.443869953869,62.463713777108,9.54436440116899,62.563581026523,13.956088698441
0,13.270249012142,62.610257460092,9.82054564310897,61.676809811387,12.879392074446
0,9.87029936478098,63.050455794124,10.065104901103,62.723818282278,11.992120902456
0,29.808753421265,60.792403299798,8.92150576116597,41.684972068931,8.97748524806099
0,10.587285778291,62.166578035408,9.65758592528897,49.186831868768,8.289693266624
0,11.762220957915,63.954671135401,11.644290581665,62.567582963654,9.18553537405398
0,43.101428823872,61.225222383453,0.334543053194011,62.9994680395581,2.01802805582901
0,6.64786094503597,61.111451493663,8.39001709248703,39.503119447121,7.29107613176001
0,16.385803100995,64.213581814543,12.360086227648,65.328706702927,9.86698727323397
0,15.944484847779,64.614188611328,12.874046768132,66.063358289476,9.01600716473001
0,15.008298968383,64.5014879555901,12.8683953873741,62.474053972793,7.723508303355
0,11.041783102352,57.183653617052,2.62022738112796,2.92998160353,1.345386956602
