"dateAndTime";"svmRadial";"nnet";"kknn";"kalmanFilter"
"2015-03-19 03:14:35";276.982660185876;374.452512180174;388.170005667007;308.586380559698
"2015-03-19 03:15:48";273.519184649633;394.863937720714;404.818797838981;307.129985617238
"2015-03-19 03:27:38";280.128629797283;350.683278156426;332.981062878588;302.69332074868
"2015-03-19 03:35:47";267.358929677533;388.665586078824;328.366063445288;306.055729408204
"2015-03-19 03:43:10";274.027058746131;320.954739775504;328.161111237045;302.902574524744
"2015-03-19 03:58:23";273.150243148763;380.953547630505;444.0413280945;305.762430817791
"2015-03-19 04:01:38";272.694120697467;382.932100050741;447.717757628421;303.214415784307
"2015-03-19 04:13:24";272.637198386818;383.265520673025;445.916879116451;300.496476165538
"2015-03-19 04:18:56";265.890103525892;343.325582849609;376.836466306497;297.863102435698
"2015-03-19 04:25:25";273.433565239757;369.924125347566;340.512659337338;297.229913888221
"2015-03-19 04:28:27";273.237944360123;370.881363147347;343.747408918609;295.889516444525
"2015-03-19 04:28:28";296.004779006112;347.637291566315;330.079559232813;294.467424764366
"2015-03-19 04:34:29";270.424061718103;364.470043103618;271.189163675746;321.518265325131
"2015-03-19 04:36:14";270.088465687697;363.284757653858;269.794217638243;318.539242751952
"2015-03-19 04:37:39";270.37602684454;358.451009864515;323.475808429987;315.756088285716
"2015-03-19 04:40:22";275.348947889383;322.1375975627;358.706139760978;313.8483128194
"2015-03-19 04:42:34";268.004942073888;370.974793841736;300.252260631934;329.804738339153
"2015-03-19 04:42:46";267.191113229537;371.615546024827;297.443303235231;327.500766615988
"2015-03-19 04:47:02";251.360413026659;340.041061317141;342.621363355875;325.11330759367
"2015-03-19 04:49:18";273.637334319791;364.322211889298;318.692001460828;319.692960080954
"2015-03-19 04:51:58";293.072307389047;365.005898342858;454.739753925976;317.837517293098
"2015-03-19 04:53:00";361.507281597343;412.018249980588;462.216140390646;319.814522779557
"2015-03-19 04:54:07";287.613107282555;365.108421720311;366.035961565101;367.818204545196
"2015-03-19 05:00:14";291.600087043607;354.31921243738;436.237256413163;380.773376100388
"2015-03-19 05:00:38";266.852735939177;394.130145074746;355.27755940912;385.214798005901
"2015-03-19 05:06:25";263.881489569551;368.078287318395;325.392667648948;377.525096276612
"2015-03-19 05:07:30";265.242572261886;367.244332938628;327.90293500573;371.986028029096
"2015-03-19 05:09:37";280.882873155274;345.651504543628;338.072695354314;367.014972506303
"2015-03-19 05:09:39";279.297094667331;350.399693800349;327.675342727971;367.752613199135
"2015-03-19 05:11:23";290.309188229865;364.447736092333;384.810934300502;366.583386511753
"2015-03-19 05:12:41";290.717840392255;370.941022416403;462.403218859798;366.456218842746
"2015-03-19 05:15:15";276.923493691698;346.197949228853;351.608676565038;364.12017787378
"2015-03-19 05:15:44";258.930708625744;341.256628435247;334.822455199164;358.601041807992
"2015-03-19 05:17:01";262.088641750074;340.60275134839;357.950676388731;354.239639475404
"2015-03-19 05:17:47";280.495329102627;344.236864069441;359.043357638495;348.665397709492
"2015-03-19 05:18:17";252.142183190857;341.379301099163;332.662910322768;344.645403714007
"2015-03-19 05:19:11";266.221750027032;341.676696377345;333.904936592492;340.134142115126
"2015-03-19 05:19:12";267.205916978783;341.724258459187;334.457830921707;337.813955431419
"2015-03-19 05:19:56";282.916567688449;378.329857615893;405.57267243442;335.755655900941
"2015-03-19 05:19:59";279.65448832092;381.283166896922;397.730470109688;333.355649907399
"2015-03-19 05:20:05";276.659709434273;384.071899862322;369.261972873928;330.532307651048
"2015-03-19 05:23:17";267.833279202413;351.51716223611;348.882335562356;327.355693117254
"2015-03-19 05:26:23";272.15926191524;372.996013396692;411.081756016472;324.975375364191
"2015-03-19 05:26:30";272.416223242372;374.383112955179;406.610540884305;321.235473749369
"2015-03-19 05:27:29";274.162451351703;358.651977644523;326.970323019381;317.482768744421
"2015-03-19 05:27:33";276.204619945398;357.261029804322;321.535117558905;316.474500742636
"2015-03-19 05:27:36";273.510932170696;368.023425710948;342.440242799753;316.205017451905
"2015-03-19 05:29:17";273.691316173122;358.465503429243;322.511420907477;314.127467822629
"2015-03-19 05:30:10";272.407247456136;368.052926946107;327.816346669689;313.185914754225
"2015-03-19 05:34:06";272.036170144386;363.890747714066;312.481472918005;310.912404734125
"2015-03-19 05:35:15";272.15926191524;372.996013396692;411.081756016472;309.095384924609
"2015-03-19 05:35:48";276.318749747276;364.060301262394;327.301582983868;306.137178715748
"2015-03-19 05:35:52";274.27325438733;370.332371126292;333.336154495196;305.588949076027
"2015-03-19 05:36:02";274.091083900525;370.956762312891;342.732974926644;304.033977335596
"2015-03-19 05:36:35";277.153443855195;361.259847641502;334.32874280605;302.457098998473
"2015-03-19 05:36:48";272.896477566383;379.830755615466;395.382655181533;302.582273760906
"2015-03-19 05:36:58";276.58804846841;363.20736537509;333.325430251741;299.747775904314
"2015-03-19 05:37:01";274.461432220861;369.712622134899;338.00120039795;299.661741318825
"2015-03-19 05:37:11";274.873181959992;371.547633656038;339.23647436624;298.496987816212
"2015-03-19 05:37:56";275.405396670696;356.818358822372;316.350541639906;297.340344334609
"2015-03-19 05:37:57";272.910924791563;367.744377103454;331.001049781505;297.865067815676
"2015-03-19 05:38:03";272.426200786826;373.313718532353;405.761339680381;296.54262998599
"2015-03-19 05:38:41";273.452134356605;361.964752606782;318.814734469253;294.448461318568
"2015-03-19 05:38:42";272.436338938086;367.244434648458;325.364864054806;294.032584279769
"2015-03-19 05:39:49";269.201530207156;353.952064269278;338.777715062904;292.800350784083
"2015-03-19 05:40:05";269.073674287714;362.720734543612;267.536168599746;292.219476379168
"2015-03-19 05:40:17";269.056305679625;354.881883054288;326.509974939237;290.338115731157
"2015-03-19 05:40:22";268.747259973659;358.713083538865;286.602681879431;289.730769749309
"2015-03-19 05:40:49";272.360828788629;358.017173564592;320.189423602453;288.562618309701
"2015-03-19 05:40:54";270.44169388755;365.620949561125;284.35178233657;288.584148502636
"2015-03-19 05:41:33";270.353474349383;364.281709863097;270.563980001763;287.029413071299
"2015-03-19 05:41:35";270.392299772664;361.660785904875;281.004626796126;285.74811049778
"2015-03-19 05:42:22";271.520006100845;367.943825537004;328.731084916947;284.923681724699
"2015-03-19 05:42:44";272.643509645566;374.684922606309;426.889688062765;283.696808977014
"2015-03-19 05:42:55";273.004592000047;356.896977167631;328.277091944035;281.545825639684
"2015-03-19 05:43:00";272.819214948004;357.772719835344;321.244371403025;282.20810980972
"2015-03-19 05:43:04";273.539745118412;358.557888974115;321.882265291473;282.690117378084
"2015-03-19 05:43:08";272.412445096481;363.99299494695;313.992399662498;283.24684839887
"2015-03-19 05:44:31";273.4326533231;377.904555967346;372.671090709887;282.890120973709
"2015-03-19 05:45:58";272.284603978169;365.005894202809;311.437249360888;280.581946274892
"2015-03-19 05:46:41";272.073795735196;362.218295944758;316.069328144874;280.208723596083
"2015-03-19 05:46:45";272.0697321524;357.326853321679;317.219999748133;280.099998776968
"2015-03-19 05:46:54";271.78421979791;358.409343132564;325.950328308587;280.538102949357
"2015-03-19 05:47:07";271.107034306398;358.95425536152;326.216448423942;280.757740639923
"2015-03-19 05:47:25";271.864613712909;356.839125660259;330.352034455401;280.720440719663
"2015-03-19 05:47:47";271.492534299876;359.459024894548;320.336385457202;281.128003525034
"2015-03-19 05:47:49";270.9655569488;363.888056913628;280.792922286448;281.121702528327
"2015-03-19 05:47:54";271.451414578241;366.709293982671;319.731458687521;280.426559163301
"2015-03-19 05:47:57";273.94261556589;351.513691146148;332.612069464909;279.568733631763
"2015-03-19 05:48:02";271.640634880933;367.991404866048;328.963840719332;281.263618955773
"2015-03-19 05:48:37";270.957672033864;360.701436628718;315.940637223419;280.266138642033
"2015-03-19 05:48:38";270.704736898167;363.915170309293;274.394520886068;280.006912013447
"2015-03-19 05:48:42";271.683718369004;356.40805791875;329.297881043233;279.268194051165
"2015-03-19 05:50:19";272.053776596791;356.84897075803;326.664483483824;279.74724396186
"2015-03-19 05:50:40";270.641569709272;364.424163371448;273.521090835821;280.251937735067
"2015-03-19 05:50:43";270.938456606668;360.23809279454;314.928586396665;279.402707974965
"2015-03-19 05:51:00";271.340487580898;359.522484621555;316.171407054794;279.235209058516
"2015-03-19 05:51:01";270.914579596124;362.996446738793;284.301735867115;279.272856031148
"2015-03-19 05:56:32";273.299041929173;362.528558606391;318.427072928079;278.767172832144
"2015-03-19 05:56:36";272.782187020793;364.040865313845;314.919450930019;279.024759697379
"2015-03-19 05:56:39";274.56099470487;355.83619223722;310.899845605551;278.974315715646
"2015-03-19 05:57:20";272.820318901957;364.610808533247;316.342597755865;280.304659920097
"2015-03-19 05:57:32";274.790363234287;358.319599725264;322.499107887214;280.141987436909
"2015-03-19 05:57:35";272.667045272975;367.95318509404;327.679711864193;281.168726883641
"2015-03-19 05:57:40";273.607280922948;363.282680171676;316.603554346594;280.569719098496
"2015-03-19 05:57:49";273.535993999554;363.585641706306;316.608320677018;280.738575297249
"2015-03-19 05:57:55";273.751123278519;362.68039772447;317.322475852255;280.849894337887
"2015-03-19 05:58:22";273.748542691177;359.472190025729;318.958915964588;281.103409222017
"2015-03-19 05:58:30";273.411989650437;360.946987641964;318.799243895374;281.689021058065
"2015-03-19 05:58:35";272.023626502591;364.732092923785;304.835881723274;281.999680139681
"2015-03-19 05:58:37";271.906883397964;365.691364942519;302.186993589986;281.507444073418
"2015-03-19 05:59:01";273.371950663615;357.740699123737;318.873916405355;280.89176287325
"2015-03-19 05:59:30";273.846569661213;355.462354036574;306.569634415102;281.586243401443
"2015-03-19 05:59:31";272.673660997925;361.003564132278;318.552586295919;282.640339448991
"2015-03-19 05:59:36";272.735971711387;360.700770477376;316.644465349402;282.70726898591
"2015-03-19 05:59:55";272.912217363196;375.864138981266;370.542924175451;282.820129085394
"2015-03-19 05:59:58";272.375923139079;362.535878155304;314.72522296523;280.663075293391
"2015-03-19 06:00:10";272.365876564576;361.606287516402;320.780051380861;280.581210110817
"2015-03-19 06:00:10";272.484147598442;360.994348554523;319.591646328409;280.601825118973
"2015-03-19 06:00:38";275.732927060599;351.622106109465;354.271863689599;280.719875711908
"2015-03-19 06:01:30";274.522194171253;360.755398958533;329.203746017354;282.948798032234
"2015-03-19 06:01:34";273.784070236787;363.715584480813;319.541202664752;283.492795450961
"2015-03-19 06:01:38";274.377287518982;361.33765281024;329.089354087171;283.517762686765
"2015-03-19 06:01:40";273.784070236787;363.715584480813;319.541202664752;283.935302355019
"2015-03-19 06:02:25";275.187930533928;360.853034944397;336.079972042767;283.938487108313
"2015-03-19 06:02:27";274.413464011737;363.770827688168;323.009502436813;284.581442446427
"2015-03-19 06:02:29";274.493327516503;363.473565483093;323.088941277217;284.70049638011
"2015-03-19 06:02:35";275.775588235059;361.618795550647;337.7164121551;284.862915043486
"2015-03-19 06:02:37";275.119764622661;363.927815343997;327.86162680872;285.509590430181
"2015-03-19 06:03:12";272.836740748085;370.443796859479;348.628131273062;285.730631654668
"2015-03-19 06:03:35";275.454212612969;360.967137942657;338.422623446296;284.710162556228
"2015-03-19 06:03:39";275.379801270586;361.251930425868;338.608907527044;285.364357211778
"2015-03-19 06:03:50";275.737249205615;359.840296958065;335.462335058622;285.937123835761
"2015-03-19 06:04:21";275.086558080791;359.777732773229;332.425388189958;286.727821824647
"2015-03-19 06:05:05";274.454446028351;363.383622978094;322.008573047716;287.331922018366
"2015-03-19 06:05:23";275.424607950644;359.629615916774;333.402485926933;287.36480827803
"2015-03-19 06:05:27";273.067715448197;369.237654636497;339.97883032982;288.036003060484
"2015-03-19 06:05:45";273.188384090796;368.601281728403;339.97883032982;287.098952361565
"2015-03-19 06:06:27";274.033864190472;367.928056409961;334.026080824109;286.306478515331
"2015-03-19 06:10:17";278.535105761027;352.510238086408;411.1461014772;285.848365424596
"2015-03-19 06:10:32";278.436370666894;359.30014796404;330.557383857846;288.661664989273
"2015-03-19 06:10:34";277.717822502397;362.229469924651;331.531701235407;290.007399482365
"2015-03-19 06:10:50";278.802263097508;356.521344892157;370.9258193862;290.745412958672
"2015-03-19 06:10:56";276.911211530221;364.736422238623;330.012433412671;292.5300515731
"2015-03-19 06:10:59";278.711646791697;357.514259822648;355.73314115884;292.700860412976
"2015-03-19 06:11:09";276.337385986231;363.632577719746;332.534616595514;294.192341047669
"2015-03-19 06:11:10";277.576008935597;358.963768362007;341.507630813404;294.281323387045
"2015-03-19 06:11:23";276.904427813584;362.053151809114;336.253943103253;295.202753634102
"2015-03-19 06:11:26";276.108242507033;364.586169384303;329.708579848124;295.537349317747
"2015-03-19 06:11:30";273.818978003934;371.854377910091;342.006109536943;295.412447837954
"2015-03-19 06:12:13";278.072276219965;353.929337579209;381.142051456421;294.112290308662
"2015-03-19 06:12:16";278.071593540887;353.031130242253;395.730994496707;296.026544862512
"2015-03-19 06:12:19";277.99068998666;351.897873403991;413.19244600602;298.04347061377
"2015-03-19 06:12:28";277.792111216934;352.18397616261;393.417735464128;300.20723873529
"2015-03-19 06:12:33";277.857814382937;353.835251360651;365.37582480134;302.11681943564
"2015-03-19 06:12:36";277.054036640693;358.433090325819;338.152134194718;303.587824412093
"2015-03-19 06:12:38";278.19372447345;356.167856735921;356.088232775448;304.001915279227
"2015-03-19 06:12:40";278.240761421799;355.426954296859;369.936805823164;305.035549803294
"2015-03-19 06:12:42";278.250754062495;355.182521577999;375.852616268087;306.16597902411
"2015-03-19 06:12:47";278.057731794081;357.427951775726;345.476792474215;307.289987842905
"2015-03-19 06:12:48";278.212264649618;355.919623342917;362.470349213545;307.915640493687
"2015-03-19 06:13:10";273.165404500091;375.257732014942;361.481335650509;308.805846366267
"2015-03-19 06:13:12";278.147999183565;356.668113764527;351.332229400431;306.354144556833
"2015-03-19 06:13:27";276.004866273868;365.348750824161;329.799140126185;307.173539806328
"2015-03-19 06:14:27";274.778869446404;359.98862583797;330.845746848515;306.377394379614
"2015-03-19 06:14:29";273.320469006185;365.956078608623;327.939874066518;305.915790442614
"2015-03-19 06:14:34";273.389293710971;365.646217487228;323.571135038473;304.492405420141
"2015-03-19 06:14:36";274.346901775599;361.727676250844;323.888890400091;303.188311964382
"2015-03-19 06:14:39";273.389293710971;365.646217487228;323.571135038473;302.58834010009
"2015-03-19 06:14:47";274.63824428259;360.563384667365;328.881224325311;301.377974604621
"2015-03-19 06:14:49";273.320469006185;365.956078608623;327.939874066518;301.064017649373
"2015-03-19 06:14:59";274.956882494465;340.48116342589;364.538936617679;299.879462021519
"2015-03-19 06:15:05";274.963637330382;361.715535462769;329.192227385495;304.11876110377
"2015-03-19 06:15:12";274.88689739165;362.005489074079;327.998261614215;303.620663255479
"2015-03-19 06:15:18";275.785691070807;365.885015370091;330.493435591321;303.097859182853
"2015-03-19 06:15:25";274.337560337386;355.356036233332;306.038188572796;302.403889510828
"2015-03-19 06:15:35";274.997980282083;350.095375331809;371.48149407483;302.580908701073
"2015-03-19 06:15:37";275.009712071675;349.845815933169;378.284636367071;303.733717712502
"2015-03-19 06:15:39";278.13682050537;360.590753763125;339.03628848842;304.879004672663
"2015-03-19 06:16:01";279.791621356926;367.179736066706;347.492553049479;305.180311776435
"2015-03-19 06:16:02";277.499950789811;371.698634590154;363.077659148438;304.974535172
"2015-03-19 06:16:22";278.996119519684;373.216033754591;386.777442794716;303.991285059881
"2015-03-19 06:16:25";277.285277348367;375.823277578476;391.573959978339;303.154885974931
"2015-03-19 06:16:30";278.431150933206;374.073096572066;388.097716322239;301.916632156147
"2015-03-19 06:16:52";281.550818680803;369.06594535663;357.816424748448;301.034682692761
"2015-03-19 06:17:42";279.198784849476;344.502112616689;330.745256715403;301.082200612072
"2015-03-19 06:17:45";280.800763348389;367.228807897322;366.704439407105;306.935950828245
"2015-03-19 06:17:48";281.637710644368;367.850428311622;354.995154331482;306.791428116894
"2015-03-19 06:17:54";282.716249715435;367.442340666804;346.602440842747;306.703244743332
"2015-03-19 06:17:58";280.755513965632;370.910338656754;361.049585552911;306.816302936886
"2015-03-19 06:18:33";285.863513323859;357.287522025876;386.064876396288;306.283868465505
"2015-03-19 06:18:37";286.979980851932;362.725183287111;389.289298928306;309.075730314104
"2015-03-19 06:18:38";286.910388293065;363.39458113272;388.798366894606;310.45030754772
"2015-03-19 06:18:40";286.961644667188;362.947110369717;388.976309897112;311.60954542458
"2015-03-19 06:18:58";286.090149075842;366.420076144693;354.861299885401;312.810169969251
"2015-03-19 06:18:59";286.090149075842;366.420076144693;354.861299885401;313.213315836057
"2015-03-19 06:19:04";287.006363102577;362.066656602509;392.67577669475;313.596616774542
"2015-03-19 06:19:05";285.991836937257;366.661067538849;351.710358280756;314.896328096642
"2015-03-19 06:19:09";284.882079388267;367.73942488898;337.01337841752;315.147557270587
"2015-03-19 06:19:15";285.402521195109;365.166104267227;342.692858312239;315.091068556069
"2015-03-19 06:19:19";283.367269333173;368.55254227752;338.001994786354;315.480387139055
"2015-03-19 06:20:01";282.905360032304;366.86276958052;340.631420403743;315.112163727105
"2015-03-19 06:20:17";284.063130368657;361.880082311373;347.394048887378;314.909741722742
"2015-03-19 06:20:21";280.656490012242;370.279428750109;378.454238291334;315.652562419957
"2015-03-19 06:20:25";281.865925997221;368.124948936707;352.043207022051;314.734386656026
"2015-03-19 06:20:35";283.568213594335;364.032142940486;349.961512209251;314.255209709553
"2015-03-19 06:21:00";280.975924830309;370.213113643115;376.982236578639;314.587223233382
"2015-03-19 06:21:03";282.283878193824;366.559469592815;344.127126575743;313.770714165034
"2015-03-19 06:21:16";281.019743894961;368.852868994873;368.220132482023;313.585100077217
"2015-03-19 06:21:18";280.734334841066;368.942779102942;379.57670910625;312.965596246194
"2015-03-19 06:21:27";280.07655843;371.518533996186;364.659286460891;312.327362422329
"2015-03-19 06:21:28";278.617239324013;373.780558933173;388.297107811654;311.375969506045
"2015-03-19 06:21:30";281.08222774249;369.869821675136;375.220283098467;310.077607629249
"2015-03-19 06:21:35";296.509252526992;340.67464910134;369.898277985568;309.532310387052
"2015-03-19 06:21:44";281.08222774249;369.869821675136;375.220283098467;321.270925605354
"2015-03-19 06:21:51";281.840379564867;368.527629830416;350.441322805294;320.174635258175
"2015-03-19 06:21:52";296.409629908054;340.514532941448;356.933859231554;319.378435907646
"2015-03-19 06:21:54";279.511271045292;372.311044063281;379.120730162328;330.337022726759
"2015-03-19 06:21:55";279.690656323275;372.029869903103;377.048965204579;328.351425476205
"2015-03-19 06:22:03";278.402418107265;374.021789355421;388.097716322239;326.512794791134
"2015-03-19 06:22:05";279.86810484374;371.749831264238;378.082067324039;324.420094766583
"2015-03-19 06:22:17";280.884634036472;370.093587256411;376.96078809173;322.824209728977
"2015-03-19 06:23:28";279.775276389689;366.265279664385;344.435746470714;321.602233508299
"2015-03-19 06:23:31";279.775276389689;366.265279664385;344.435746470714;320.686535194161
"2015-03-19 06:23:59";274.856803734768;375.846032288377;389.973664538391;319.815912295411
"2015-03-19 06:24:04";278.017725193178;369.276599428856;338.153325777324;317.314489807647
"2015-03-19 06:24:13";282.123122581405;362.173334697652;366.480024682962;316.019154280141
"2015-03-19 06:24:26";283.922877863163;364.389593816506;349.764503885048;316.313562494099
"2015-03-19 06:24:40";283.361621563022;369.379774194431;339.856097321395;316.544253229249
"2015-03-19 06:24:43";285.410051029345;368.987274990743;339.734953089778;316.025210454006
"2015-03-19 06:24:45";286.635005155152;367.224226781602;362.593479416172;315.827068740263
"2015-03-19 06:24:53";286.635005155152;367.224226781602;362.593479416172;316.032482037427
"2015-03-19 06:25:14";287.347621652721;367.82971373631;386.049783016611;316.227783827828
"2015-03-19 06:25:18";285.427348681381;370.590503409969;345.529222108882;316.41347185222
"2015-03-19 06:25:20";284.895901353001;371.35309944898;330.759158512474;315.99931717624
"2015-03-19 06:25:23";285.077440562798;371.097771823317;340.363314317378;315.457873795774
"2015-03-19 06:25:24";288.150180744594;361.215162476282;419.883579533291;314.992308244936
"2015-03-19 06:25:26";285.595537368503;370.338567510899;350.875456068105;316.666343031884
"2015-03-19 06:25:29";286.504974149269;368.850879408675;363.240111577065;316.288965907424
"2015-03-19 06:25:42";283.713352613173;372.900905285645;332.392023876988;316.225516327142
"2015-03-19 06:25:52";288.643254331663;365.313156859916;428.073723978994;315.377587165631
"2015-03-19 06:25:58";288.24216912707;365.808274564937;412.949363154382;316.195828448461
"2015-03-19 06:26:03";288.239725877771;366.377533102976;414.92659589205;316.826116112491
"2015-03-19 06:26:05";285.389531006634;372.254067762022;350.955689296913;317.326927389796
"2015-03-19 06:26:12";285.696267591243;372.537165894084;367.367753724483;316.670906974934
"2015-03-19 06:26:23";283.570140444405;373.720621265361;330.397314594431;316.047179283828
"2015-03-19 06:26:26";284.824974605711;370.856880297734;332.99536186986;315.109578433291
"2015-03-19 06:26:41";280.958779412964;375.49193988311;358.668803505988;314.661157784762
"2015-03-19 06:26:43";284.679936050298;370.295768559218;330.815560089161;313.348757463286
"2015-03-19 06:26:50";282.629380963015;371.733293540257;347.50844081756;313.036238727113
"2015-03-19 06:26:59";282.306252384832;371.846727288175;348.539954160213;312.345302333184
"2015-03-19 06:27:18";284.837547362329;367.331441553129;339.621355548;311.639152227261
"2015-03-19 06:27:19";279.989989469409;374.750785263335;375.365258982206;311.804590567673
"2015-03-19 06:27:28";279.343575851017;375.597978135277;376.745906028436;310.583580103764
"2015-03-19 06:27:42";279.343575851017;375.597978135277;376.745906028436;309.274998557688
"2015-03-19 06:27:45";285.710677887058;357.935317898785;370.125473069125;308.030832175259
"2015-03-19 06:27:46";279.56038677313;375.314482796936;376.423384336393;310.441348331926
"2015-03-19 06:27:55";283.006722257551;371.211816800871;338.622412129913;309.188993351728
"2015-03-19 06:28:07";279.095012058842;376.476083979403;373.742323472742;308.785888670598
"2015-03-19 06:28:15";282.292088949324;372.320605041527;346.121438664098;307.467348448672
"2015-03-19 06:28:48";278.790680470377;375.975418270496;383.3965257471;306.952091325184
"2015-03-19 06:28:56";281.710952642016;371.630445169436;352.990515193875;305.723820109768
"2015-03-19 06:28:58";292.506469558957;345.143288452695;313.422425982596;305.294388484593
"2015-03-19 06:29:05";279.952586440261;374.111713042971;378.096366315312;319.850550776877
"2015-03-19 06:29:13";283.352530975765;368.536928291255;338.021854496455;318.282701645334
"2015-03-19 06:29:23";279.399245973685;373.276391963205;383.8874577808;317.776533794188
"2015-03-19 06:29:28";278.913290779625;373.675467214932;387.721176218721;316.310778524314
"2015-03-19 06:29:31";278.530582791528;374.249073276461;388.394023196947;314.818724960825
"2015-03-19 06:29:34";281.064859322875;370.328592886063;375.314020930145;313.301667641986
"2015-03-19 06:29:36";281.508041778082;369.934892585103;362.875090105406;312.548440280497
"2015-03-19 06:29:56";277.236291513234;372.385129842931;364.539731006083;311.930741034609
"2015-03-19 06:30:07";278.757697297411;370.016186811435;363.872444746685;310.506620066536
"2015-03-19 06:30:11";279.055653633121;369.45244168394;362.806375508456;309.595628341389
"2015-03-19 06:30:14";279.124747474042;369.561762365622;364.405479365799;308.827930711222
"2015-03-19 06:30:26";281.852743538849;363.841290420104;353.242336317957;308.098023135965
"2015-03-19 06:30:35";282.72883689725;361.637911713219;360.529261148262;308.486999378496
"2015-03-19 06:30:38";282.72883689725;361.637911713219;360.529261148262;309.349080006473
"2015-03-19 06:30:40";282.770343518724;361.396978073259;360.770755223091;310.168724559377
"2015-03-19 06:30:51";285.268171008212;362.223194656292;347.285217676024;310.997247141834
"2015-03-19 06:30:53";284.525126423163;365.304831613893;340.969829863866;312.080336636954
"2015-03-19 06:30:55";287.60039553844;363.714833331842;396.561924767338;312.470183500603
"2015-03-19 06:30:58";286.783385475376;358.310086106656;389.651540040551;313.579217798938
"2015-03-19 06:31:00";286.833985241723;367.065984820436;368.589125895702;315.913514392798
"2015-03-19 06:31:06";286.93375315495;366.827965050099;376.208105078897;316.163897568201
"2015-03-19 06:31:20";288.29233194756;361.327808814984;421.504131877542;316.451180767584
"2015-03-19 06:31:25";288.581577494181;365.264377562178;427.011626682786;318.053402290339
"2015-03-19 06:31:30";288.850818833256;363.327274091453;441.925474580327;318.739926088946
"2015-03-19 06:31:31";288.294255766995;366.421359269076;414.869399926959;319.835682259507
"2015-03-19 06:31:33";288.703659477811;362.589982682116;433.851310841613;320.188347098059
"2015-03-19 06:31:35";288.376236125201;365.638506624926;422.768003828378;321.360480025507
"2015-03-19 06:31:37";288.718189169527;363.223557230138;435.722889921543;321.785761961253
"2015-03-19 06:31:42";288.006473458882;366.783438289192;403.569224879419;322.731586309263
"2015-03-19 06:31:49";289.613422276887;364.35953526277;455.619936277658;322.8432493841
"2015-03-19 06:31:53";289.322142370997;365.329286507521;446.564702859949;323.638568359874
"2015-03-19 06:31:54";288.966498047953;366.667212015502;436.914472527611;324.148611709275
"2015-03-19 06:31:58";289.015688599836;367.290910517142;434.750558514992;324.338196995544
"2015-03-19 06:31:59";289.256530411432;366.611524946502;442.340939715642;324.419999549465
