"dateAndTime";"svmRadial";"nnet";"kknn";"kalmanFilter"
"2015-03-23 05:01:34";269.797508479143;345.604189046131;394.80275164658;315.091560330502
"2015-03-23 05:02:48";269.779381471948;358.233347830027;305.8622315413;314.447125901769
"2015-03-23 05:03:23";270.289892988765;354.823120995568;341.219267822736;312.456108802481
"2015-03-23 05:06:49";274.942649711678;365.003023859038;326.500045084187;311.104576873157
"2015-03-23 05:06:54";274.677548027102;365.899311284492;322.838708929943;309.918024710165
"2015-03-23 05:09:44";279.676007053305;361.093974193165;349.294623144055;308.6422052489
"2015-03-23 05:09:47";321.849791155222;380.256725930619;380.064066392132;309.004394028346
"2015-03-23 05:11:52";293.110457424207;328.862245681137;347.802364527057;361.872022280673
"2015-03-23 05:12:15";274.547335965892;362.64574947322;326.403129698893;370.098927258217
"2015-03-23 05:12:58";276.835319787076;357.012732266062;324.15381893284;366.156043054453
"2015-03-23 05:13:05";275.136940608502;363.965859124892;327.86162680872;363.637877568463
"2015-03-23 05:14:39";272.756124027063;376.382049936628;390.973799539084;360.013039706061
"2015-03-23 05:15:02";325.545131801248;376.175713116448;352.02930522498;354.64685307942
"2015-03-23 05:16:04";280.194823248222;358.685378894719;378.935637664186;404.283219394189
"2015-03-23 05:16:49";279.807479586254;376.30013552091;365.771430226554;400.429713738937
"2015-03-23 05:17:53";283.29498803211;340.608368882625;326.660114347602;394.698439989538
"2015-03-23 05:20:30";275.28657665728;364.787106097005;327.968074854862;397.814470747781
"2015-03-23 05:23:32";293.462737599594;368.165989519776;476.084175954261;392.458058714081
"2015-03-23 05:24:49";270.831456663893;382.105020520944;304.698452529374;389.777350909104
"2015-03-23 05:25:52";277.236777760398;384.305535754116;408.249761356052;383.536712845586
"2015-03-23 05:26:35";273.849069870996;382.052783749926;319.603959348672;377.800172045781
"2015-03-23 05:26:59";296.470082490702;374.178936564994;382.478212752024;372.395238687132
"2015-03-23 05:27:01";271.22422513183;384.122514826207;313.513780649061;389.998397840886
"2015-03-23 05:27:04";270.941220794086;384.356264895516;312.863970934552;383.549977977532
"2015-03-23 05:27:16";277.102815456843;379.608859683263;327.022752654048;377.369757568903
"2015-03-23 05:27:18";275.631206334067;380.707791855952;324.035057866435;372.527488433435
"2015-03-23 05:27:27";272.66904540751;382.965036486342;316.025636782651;367.677454967589
"2015-03-23 05:27:35";270.941220794086;384.356264895516;312.863970934552;362.573913466211
"2015-03-23 05:27:42";267.792237205959;387.218273495957;327.593123528152;357.42624363285
"2015-03-23 05:28:00";266.056352055481;389.182801544608;326.07266412281;351.941266605774
"2015-03-23 05:28:28";273.552811938174;382.279689275364;318.255882227008;346.332487117274
"2015-03-23 05:28:35";272.376756556422;383.195017880451;316.042318939136;342.427331068284
"2015-03-23 05:29:21";275.950063489689;385.29428935811;388.805516390243;338.517506308626
"2015-03-23 05:29:27";276.862650227925;384.455918819451;395.129642474845;334.800143381004
"2015-03-23 05:30:34";273.127777689239;375.678357824023;357.300469480021;331.413443860308
"2015-03-23 05:30:52";272.876057377605;378.345798998159;390.879664513204;327.799653787845
"2015-03-23 05:31:58";270.492570113154;359.146610547363;320.757014117143;323.969951737161
"2015-03-23 05:32:00";270.533898784354;358.832962415263;324.232066190638;321.608622173407
"2015-03-23 05:32:04";270.236266904432;362.350430851803;272.618268414623;319.412754666316
"2015-03-23 05:32:05";270.229110822934;363.33525414073;271.002482400796;316.783502142441
"2015-03-23 05:32:08";270.307575713008;365.000637856211;276.19579659224;314.135999506895
"2015-03-23 05:32:31";270.28210743554;364.665170988001;274.406039517927;311.372694762442
"2015-03-23 05:32:53";272.552144076357;387.993481839975;376.510767060838;308.794639375736
"2015-03-23 05:33:02";275.402985796558;386.04825978491;400.050878637903;306.048138145575
"2015-03-23 05:33:32";272.51951907946;388.86099831929;399.327190801818;303.830635385137
"2015-03-23 05:33:56";278.474537642028;382.426751771577;396.52299973554;301.230037788326
"2015-03-23 05:34:19";278.097212083342;383.342079339221;404.704803103001;299.791183883336
"2015-03-23 05:35:29";291.613505174639;365.256049143629;472.93204276701;298.32470746017
"2015-03-23 05:35:54";279.542568038267;381.133507309997;385.12273174909;300.474631646981
"2015-03-23 05:36:14";277.094606633192;384.040898798135;389.284532597882;299.269863470714
"2015-03-23 05:37:21";279.870601110532;382.312127494704;383.692038233405;297.681373595861
"2015-03-23 05:37:30";290.810479123644;371.395480484934;459.477486367701;296.564878871999
"2015-03-23 05:38:25";276.943390530938;384.625958053185;405.756970544159;297.620026592379
"2015-03-23 05:38:53";279.627272708249;381.930413706494;410.080032238971;296.063525055576
"2015-03-23 05:39:49";283.826807314255;376.444713108937;350.954497714307;295.026669219174
"2015-03-23 05:39:54";281.03655599126;376.060143576747;337.673515181281;295.123806784318
"2015-03-23 05:40:40";277.843639232953;377.864884147268;325.910211694183;295.117712372933
"2015-03-23 05:40:42";275.401466489028;382.171562485349;324.742857934439;294.619666148608
"2015-03-23 05:41:01";273.87746211332;383.335918054457;322.221071945798;293.407758622726
"2015-03-23 05:41:11";287.204937040404;373.144144973767;383.773065850618;292.009381558614
"2015-03-23 05:42:39";271.621043542659;359.352563378415;350.979520949035;293.042648553725
"2015-03-23 05:42:43";272.84989169993;358.674701024895;359.687606634176;292.79442326522
"2015-03-23 05:42:52";279.250969783777;382.11214659879;405.769680758623;292.902993179518
"2015-03-23 05:43:09";280.797323337145;380.761016017513;410.051434256426;291.972489916083
"2015-03-23 05:43:32";278.340530935525;382.961503105585;404.796554963668;291.333916750069
"2015-03-23 05:43:38";282.65049512558;379.204499186694;399.245368796202;290.33297601467
"2015-03-23 05:43:48";279.271183502998;382.140323118297;406.354350624;290.070459304309
"2015-03-23 05:44:49";273.722657975205;373.403869011232;342.312743460904;289.27938803398
"2015-03-23 05:45:18";294.347193345785;331.692249016897;380.729366680519;288.133455941074
"2015-03-23 05:45:59";274.091083900525;370.956762312891;342.732974926644;300.187055928597
"2015-03-23 05:46:10";276.499832388299;363.490463804089;333.096646391376;298.799542994582
"2015-03-23 05:46:24";274.810028560368;365.704660597888;325.739815381515;298.710960164697
"2015-03-23 05:46:32";289.862151185631;332.15926387805;299.307732819525;298.036035666925
"2015-03-23 05:47:06";292.633895506321;331.945712449413;343.952758321055;311.96498806858
"2015-03-23 05:47:26";277.194043107838;355.422243649826;347.369820041054;324.32223200451
"2015-03-23 05:48:07";272.685835229713;376.017724152203;391.208144118277;324.207919713428
"2015-03-23 05:48:50";282.52119402296;332.039213714908;281.74976311912;320.55502142318
"2015-03-23 05:48:51";273.047728356394;370.714587876754;347.172017328447;327.320775391023
"2015-03-23 05:48:58";273.285575294817;369.434211654868;340.512659337338;324.30224911448
"2015-03-23 05:50:11";272.38276405028;373.374186648657;403.4476834536;321.629211065267
"2015-03-23 05:51:10";274.862997088556;362.414649133602;328.093588222701;318.250925718777
"2015-03-23 05:52:55";273.278996152724;364.863822042989;318.417937461433;316.95871914506
"2015-03-23 05:58:29";270.058167109003;365.438412649121;328.305292732379;315.090194319132
"2015-03-23 05:58:31";266.127753242196;368.602994923201;319.007373657234;314.347376770267
"2015-03-23 05:58:39";265.920879604096;368.74819940214;318.00684146234;312.50894538348
"2015-03-23 05:59:18";277.35774122557;361.4593336705;351.768348634251;310.711785933584
"2015-03-23 05:59:26";272.417240189904;360.654976383108;362.9326832647;313.384133105014
"2015-03-23 05:59:30";272.753148257446;360.049536682143;363.203172516277;313.463674445625
"2015-03-23 05:59:35";272.839241875393;359.853319712106;360.321131386402;313.834651436203
"2015-03-23 05:59:51";271.108437456517;362.162633663041;351.269472716511;314.285817379508
"2015-03-23 05:59:54";272.753148257446;360.049536682143;363.203172516277;313.631820612349
"2015-03-23 05:59:58";287.005636948817;371.304993599588;324.651900462176;313.994520577411
"2015-03-23 06:00:19";272.038834630922;361.178403752776;362.140678025867;330.337550442947
"2015-03-23 06:00:20";272.122128339725;361.072363474716;364.051182137595;329.336430838358
"2015-03-23 06:00:22";271.666068346066;361.609251162547;356.819864495573;328.433816708797
"2015-03-23 06:00:24";272.600409927577;360.349130102519;361.847151510572;327.329508017544
"2015-03-23 06:00:35";302.470189526103;356.031239158161;324.439798758296;326.870261295392
"2015-03-23 06:00:46";271.951625839105;361.285115594293;360.982459732769;335.638729950344
"2015-03-23 06:00:54";273.127823812609;358.825424505488;352.913459518682;334.32743364308
"2015-03-23 06:01:00";272.201557971792;360.96699768434;365.162531514854;334.311315662686
"2015-03-23 06:01:09";260.045129235037;357.404849661859;325.557900436989;333.213037107619
"2015-03-23 06:01:13";271.361058826625;354.172490628828;339.276988174846;328.673833652114
"2015-03-23 06:01:30";275.286794684446;353.420628053902;325.36764441422;326.277855373593
"2015-03-23 06:01:39";273.731142178212;361.236011096953;322.652424849195;325.821151262195
"2015-03-23 06:01:47";274.529751231083;357.766400451011;323.609662876069;324.008623421366
"2015-03-23 06:02:53";277.477522663939;371.060631920585;351.393397307542;322.876019765564
"2015-03-23 06:03:14";272.330845478104;365.133209863734;313.433944614455;321.060791012717
"2015-03-23 06:03:39";274.595798656821;364.691079236626;324.826268716864;318.694989869169
"2015-03-23 06:04:05";274.09579357919;366.504492009232;322.041937360686;317.085573070342
"2015-03-23 06:04:18";275.413266561984;361.765296184094;337.556740085887;315.260029018108
"2015-03-23 06:04:21";273.551142165077;368.674271127296;336.5184744418;314.311950600844
"2015-03-23 06:04:23";273.551142165077;368.674271127296;336.5184744418;312.278362349085
"2015-03-23 06:04:25";273.342579046109;369.621828935503;340.512659337338;310.344877847393
"2015-03-23 06:04:57";279.971679979338;364.057702454841;350.290389008526;308.358893927104
"2015-03-23 06:05:12";278.528465308517;363.546676843002;327.02910776128;308.390452489675
"2015-03-23 06:05:23";278.851855095344;371.259316179589;389.417989849761;308.223556851709
"2015-03-23 06:05:45";274.946501973879;379.021559658762;371.207827269636;307.326498964587
"2015-03-23 06:06:14";274.878262126484;378.722453262492;374.794888108101;305.292194566988
"2015-03-23 06:06:29";279.363417915917;371.529070787217;382.12391552382;303.358029171864
"2015-03-23 06:06:45";279.018723978582;372.094825761521;384.565071089451;302.74970294729
"2015-03-23 06:07:38";283.764419893601;358.363030846101;361.878927046734;302.072871329027
"2015-03-23 06:07:40";278.904152807001;371.906832070348;386.07520344554;304.136741832723
"2015-03-23 06:07:43";282.568216000582;364.650478151155;348.63170602088;303.39163297407
"2015-03-23 06:07:46";282.477255964822;364.9038806869;349.131376327024;304.012282124858
"2015-03-23 06:07:49";282.060927972387;364.433847345319;351.360430188774;304.553154527626
"2015-03-23 06:07:51";280.732763640263;367.577569974822;372.740996889443;305.067402388392
"2015-03-23 06:07:53";282.520251082078;362.926757548226;359.957301497349;304.965634131325
"2015-03-23 06:08:06";279.122701859412;370.608391506978;382.864682710592;305.754928695747
"2015-03-23 06:08:14";278.352668063003;372.708157081298;383.043817295704;305.07783983907
"2015-03-23 06:08:24";281.532055813354;368.153966437901;357.381497097233;304.138729717146
"2015-03-23 06:08:40";278.830910121627;372.357622357313;382.437698943418;304.13190072169
"2015-03-23 06:08:43";281.494201411797;367.675196946254;361.081758283275;303.33780498646
"2015-03-23 06:08:46";280.364250728508;368.913707400961;387.974983313814;303.419626837099
"2015-03-23 06:09:03";278.582236086397;374.339527913743;386.191184152531;303.202069905452
"2015-03-23 06:09:25";276.189640615542;377.742997052597;381.930879141637;302.256844536007
"2015-03-23 06:09:30";282.105040473165;368.407256779956;348.697243064213;300.767445882862
"2015-03-23 06:09:32";280.175030328088;371.659269161805;364.088121198383;300.975794125982
"2015-03-23 06:09:42";281.288677216897;369.660445615088;370.46030778143;300.583184215359
"2015-03-23 06:09:56";284.188883575977;362.001503075676;347.144610928508;300.554476866717
"2015-03-23 06:09:59";280.42428885549;370.460869503073;371.292032440465;302.003938076847
"2015-03-23 06:10:01";281.06019564017;369.368904780587;371.647124057073;301.708393137434
"2015-03-23 06:10:12";281.011179340932;370.259003824165;375.333086251842;301.624297175778
"2015-03-23 06:10:58";275.578247740364;382.426667155164;348.364394322919;301.445890490779
"2015-03-23 06:11:23";286.31348997916;357.03319730833;414.416598536653;299.651834929399
"2015-03-23 06:11:43";276.379315187841;380.849130472359;352.976216202602;303.065510917036
"2015-03-23 06:12:13";279.379118517295;377.569674025066;366.042316672334;301.388629971366
"2015-03-23 06:12:15";279.621939815256;377.286996367998;365.439375873663;300.384995967738
"2015-03-23 06:12:17";278.646737699197;378.424091290257;365.786523606231;299.479991210885
"2015-03-23 06:12:19";279.621939815256;377.286996367998;365.439375873663;298.422634752548
"2015-03-23 06:12:29";275.192188082178;382.204849087123;357.020447567595;297.614227581984
"2015-03-23 06:12:32";276.092777196159;381.003293005842;354.726253856713;295.959561140229
"2015-03-23 06:12:40";276.713555395913;380.785072418941;351.857717329706;294.583246678381
"2015-03-23 06:12:44";282.666571706471;373.749751546573;327.058897326432;293.373131907518
"2015-03-23 06:13:07";284.761218759407;369.96048776396;330.682897225685;293.453214784069
"2015-03-23 06:13:16";283.574814908621;371.818812066096;321.971236792726;294.169282921393
"2015-03-23 06:13:22";283.028249804444;373.145301789873;330.464837608775;294.505526206934
"2015-03-23 06:13:49";284.732081159561;369.932350670333;330.269815255582;294.628317131258
"2015-03-23 06:13:50";285.3406790811;368.922905669708;338.925471306056;295.286540642678
"2015-03-23 06:13:53";283.502311398251;371.74281111055;322.856979863236;296.109263707093
"2015-03-23 06:14:07";281.609613272747;372.00535627468;346.268400518846;296.350011087041
"2015-03-23 06:14:10";280.228374616873;373.933206541624;368.976787436876;296.332781727879
"2015-03-23 06:14:16";279.726325685039;374.958261797807;376.442449658091;295.971824219032
"2015-03-23 06:14:18";280.975390866545;373.285681750882;356.481057841248;295.480959365509
"2015-03-23 06:14:20";280.359431981663;374.116981921403;366.218670898032;295.309608510185
"2015-03-23 06:14:25";280.408478573588;373.621206281712;366.405352172982;294.999016888321
"2015-03-23 06:14:30";281.006339320123;372.791323399822;348.455351795182;294.752939376449
"2015-03-23 06:14:39";283.897223545192;354.486425649324;397.679629251829;294.666650618108
"2015-03-23 06:14:54";277.569691460813;377.144473881904;385.040909743474;298.522623931085
"2015-03-23 06:15:02";275.820210016888;379.279585999179;368.833003135744;297.463168869373
"2015-03-23 06:15:10";274.109421613997;381.944774837607;384.269558603146;296.062064225832
"2015-03-23 06:15:35";284.382417716471;366.891460231326;337.809752792575;294.286902581872
"2015-03-23 06:15:37";283.182552052621;369.188438238896;339.083157404259;295.306508554342
"2015-03-23 06:15:46";280.617168294434;364.147419367835;351.80528769504;295.832897607822
"2015-03-23 06:16:16";278.639163610499;367.776985211073;327.454105557445;296.579500970514
"2015-03-23 06:16:20";276.686494024976;371.814288966391;355.356601055323;296.550974930267
"2015-03-23 06:16:21";277.029609830826;371.335068919763;354.371559434307;295.834700553496
"2015-03-23 06:16:23";277.752384691601;369.879515754361;350.506065460224;295.252135274959
"2015-03-23 06:16:30";278.708968286842;367.890581430818;329.587832810709;294.944372783509
"2015-03-23 06:16:32";276.588574387085;372.222205529912;364.303003261677;294.996336224462
"2015-03-23 06:16:34";276.588574387085;372.222205529912;364.303003261677;294.307364038454
"2015-03-23 06:16:50";276.354097146219;372.967377941033;366.364838364376;293.652306633106
"2015-03-23 06:16:52";275.614146168001;374.478704781227;379.32528517637;292.931044184907
"2015-03-23 06:16:55";278.641562385166;365.892083690039;326.09411260972;291.999160105651
"2015-03-23 06:17:38";275.136050402184;373.728098223646;351.31236969033;292.393002898758
"2015-03-23 06:17:39";276.859703880446;369.801330104528;323.597349855806;291.438378818131
"2015-03-23 06:17:42";276.859703880446;369.801330104528;323.597349855806;291.170673635676
"2015-03-23 06:18:00";280.054820608273;359.977477565767;366.516963743751;290.916146289321
"2015-03-23 06:18:05";278.641463925688;363.723398832394;326.287148991902;292.397029437753
"2015-03-23 06:18:46";278.639264028845;360.292417980294;337.067794023197;293.017412946638
"2015-03-23 06:19:26";274.473871812798;373.611083275931;337.461016283199;294.05028459522
"2015-03-23 06:19:29";274.473871812798;373.611083275931;337.461016283199;292.866404979444
"2015-03-23 06:19:36";278.814579186772;356.539057642846;370.245028523934;291.740802052208
"2015-03-23 06:19:43";275.281413083853;369.02901828663;325.470517712544;293.476442458197
"2015-03-23 06:19:51";278.576798652465;357.912490602347;352.301383253366;292.862287318153
"2015-03-23 06:19:52";277.140833711463;363.786150457473;330.098227360308;294.247371321909
"2015-03-23 06:19:54";276.856454773748;364.633032422552;330.173694258693;294.4813203295
"2015-03-23 06:19:57";278.491192278997;358.091902557273;348.686121626557;294.556077611381
"2015-03-23 06:20:01";294.496215689004;333.269681336345;390.542446635687;295.808559299987
"2015-03-23 06:20:08";277.114923699809;363.295835229467;330.018788519904;308.370404194965
"2015-03-23 06:20:11";276.961582103705;363.458800679413;331.213548679587;307.958369532215
"2015-03-23 06:20:36";278.330532920738;355.827618558849;369.402976815646;307.517392169233
"2015-03-23 06:20:39";277.785310569139;359.662564172836;341.884170916922;308.476427068869
"2015-03-23 06:20:42";278.248794070053;356.822635135086;353.907636606345;308.64987558468
"2015-03-23 06:20:43";277.692037398322;360.997634175559;336.505367033133;309.35626305847
"2015-03-23 06:21:06";278.782978482912;361.962684343377;340.498757540267;309.289500763737
"2015-03-23 06:21:14";277.974231565168;364.796901425496;327.185205082675;309.324475217345
"2015-03-23 06:21:18";277.984928630979;364.370726099152;328.067770599569;308.865476235694
"2015-03-23 06:21:23";278.760077323504;361.92811366234;338.886149080056;308.478296743204
"2015-03-23 06:21:24";282.406896575719;336.829278858925;290.152009268704;308.553202861668
"2015-03-23 06:21:45";277.590741213483;364.588109901499;327.773052501669;315.762072978831
"2015-03-23 06:21:48";278.308276665585;362.389671214812;331.451468006599;314.936956900091
"2015-03-23 06:22:05";277.285066332288;368.447859010967;325.687385746849;314.546258758948
"2015-03-23 06:22:11";275.994151185512;371.427988227475;337.123004017278;313.33796472512
"2015-03-23 06:22:23";279.821650742424;361.637424498503;355.56036168096;311.696897372538
"2015-03-23 06:22:25";280.33878229649;357.537895237936;377.636018235168;311.859493197713
"2015-03-23 06:22:30";278.024919270408;366.266953579742;329.434913042931;312.801688112253
"2015-03-23 06:22:33";279.435168629563;358.248035555724;373.96197186646;312.023847152539
"2015-03-23 06:22:39";279.290956326693;359.252597634135;369.104286775725;312.613375445869
"2015-03-23 06:22:43";277.418570691394;365.674275847249;329.671640787336;312.976983377592
"2015-03-23 06:22:59";278.621212285058;362.097438643786;340.96665231025;312.141288295544
"2015-03-23 06:23:04";277.524300710917;365.391888541245;329.724864810407;311.986657810168
"2015-03-23 06:23:25";276.359082612924;368.729057633251;328.614707015754;311.248936864713
"2015-03-23 06:23:35";277.231734278512;344.782319166918;331.479271600741;310.006053373842
"2015-03-23 06:23:39";277.291425255879;366.409677293915;326.80111828932;313.943769886976
"2015-03-23 06:23:59";277.03156901587;364.962204614641;329.767761784226;312.962034201586
"2015-03-23 06:24:08";277.370608907698;364.199250986286;329.0361300641;312.127074995434
"2015-03-23 06:24:11";276.463698593462;366.807895197327;327.953775863589;311.480892350887
"2015-03-23 06:24:15";276.353989757686;367.099302726705;330.551425944816;310.423491533769
"2015-03-23 06:24:17";276.801817008298;365.970727876399;327.33733046205;309.368916282272
"2015-03-23 06:24:23";276.257330837838;367.421642973823;329.528253680406;308.563153413139
"2015-03-23 06:24:26";286.853603238641;336.922663419181;333.83185285932;307.550928461475
"2015-03-23 06:24:53";278.826065566035;363.193842834375;331.304506151851;322.537489157227
"2015-03-23 06:25:38";280.878734473624;359.537929541806;379.889698137444;321.772653438932
"2015-03-23 06:25:48";279.573575623906;364.295563393824;344.900463687081;321.980745339161
"2015-03-23 06:25:49";280.236144342998;362.192522037118;359.293987179972;321.243315436162
"2015-03-23 06:25:52";279.009535486516;366.016829537812;332.179922173108;320.935987102874
"2015-03-23 06:25:53";278.581621717405;364.472285826806;324.268608057224;319.954634526442
"2015-03-23 06:26:01";279.198266699043;361.832774443805;352.179444633345;319.120039570639
"2015-03-23 06:26:06";280.749189388898;359.955499936337;371.396097321395;318.769554333019
"2015-03-23 06:26:10";280.709350730919;360.203001155945;371.083902678605;319.027023968442
"2015-03-23 06:26:16";281.536343590375;360.316578804895;367.610836576121;319.222594433278
"2015-03-23 06:26:20";279.880880637239;365.981737456585;344.937005553667;319.55621344999
"2015-03-23 06:26:29";282.086924035155;357.269541839423;373.701015275731;318.790456024992
"2015-03-23 06:26:33";281.650903310214;363.956826820115;354.704805369804;319.883724850298
"2015-03-23 06:26:44";281.437586082751;364.42515452644;354.456161799338;319.643322609882
"2015-03-23 06:26:46";282.045399298687;362.399458457178;365.916803304495;319.316303851009
"2015-03-23 06:26:48";281.437586082751;364.42515452644;354.456161799338;319.399184098936
"2015-03-23 06:26:55";281.462763156397;363.038088305705;360.311598725553;319.084183102489
"2015-03-23 06:27:03";281.845772459173;361.553119428454;368.049736169355;318.98158881173
"2015-03-23 06:27:12";280.728809502146;366.283598537886;353.577568224464;319.179395830386
"2015-03-23 06:27:14";279.976935453979;367.903304026628;357.75009331671;318.530637683261
"2015-03-23 06:27:16";281.866508140455;363.173117156947;362.112477237523;317.618463686579
"2015-03-23 06:28:11";283.33771339859;357.949047014299;365.534702482149;317.637244880721
"2015-03-23 06:28:18";282.870494260316;363.304782005156;357.6694628937;318.934956276935
"2015-03-23 06:28:21";277.45575624048;374.128997594598;386.500201241704;319.036608428274
"2015-03-23 06:28:23";282.148606383591;364.893942813674;351.323093933784;317.164249488271
"2015-03-23 06:28:30";282.052290794606;365.15020405666;350.245903257899;317.008488734024
"2015-03-23 06:28:39";281.758943247729;365.561059056294;348.167783192917;316.811170149976
"2015-03-23 06:28:42";282.675302344078;362.78000141726;359.301136675608;316.525114246682
"2015-03-23 06:28:52";283.099203101099;360.146109644372;356.801196368078;316.794616489635
"2015-03-23 06:28:57";283.36800057187;358.378194891144;365.63320664425;317.592329428448
"2015-03-23 06:29:03";284.748011469395;363.654062990399;348.912125127508;318.793801433647
"2015-03-23 06:29:07";284.756345578403;361.505427089566;349.215581497853;319.148527863439
"2015-03-23 06:29:09";284.194946632706;364.339714381349;349.970250481696;319.879594269624
"2015-03-23 06:29:11";284.341317680468;361.881809175604;346.169896356744;319.983971625801
"2015-03-23 06:29:22";286.621610837763;362.904550598286;379.151314115884;320.526237618014
