dateAndTime;boostedSvrPrediction
2015-03-03 00:07:03;338.757717
2015-03-03 00:11:08;338.752285
2015-03-03 00:19:11;306.774490
2015-03-03 00:28:48;338.316657
2015-03-03 00:29:49;337.458468
2015-03-03 00:30:31;335.381436
2015-03-03 00:31:09;333.841945
2015-03-03 00:31:13;332.709271
2015-03-03 00:31:20;332.399477
2015-03-03 00:33:31;299.544360
2015-03-03 00:34:40;324.314168
2015-03-03 00:34:46;326.512483
2015-03-03 00:42:16;320.761122
2015-03-03 01:19:26;301.682639
2015-03-03 01:51:27;301.682639
2015-03-03 02:03:17;301.682639
2015-03-03 02:11:33;305.266271
2015-03-03 02:11:39;300.234283
2015-03-03 02:12:28;295.889245
2015-03-03 02:12:46;295.889245
2015-03-03 02:12:57;286.099960
2015-03-03 02:13:25;287.309239
2015-03-03 02:14:30;289.643860
2015-03-03 02:15:59;294.809378
2015-03-03 02:29:15;289.591227
2015-03-03 02:33:32;286.716814
2015-03-03 03:04:39;301.682639
2015-03-03 03:08:20;289.591227
2015-03-03 04:17:58;289.591227
2015-03-03 04:30:55;286.716814
2015-03-03 04:30:59;286.716814
2015-03-03 04:53:10;287.309239
2015-03-03 04:56:16;286.716814
2015-03-03 05:03:34;330.212940
2015-03-03 05:07:39;287.309239
2015-03-03 05:09:59;292.151169
2015-03-03 05:10:34;295.678243
2015-03-03 05:10:36;295.678243
2015-03-03 05:16:39;335.721447
2015-03-03 05:20:02;333.186198
2015-03-03 05:22:14;331.180553
2015-03-03 05:29:02;287.309239
2015-03-03 05:32:25;287.309239
2015-03-03 05:35:49;312.960595
2015-03-03 05:35:57;313.394955
2015-03-03 05:37:42;331.309767
2015-03-03 05:39:14;334.741259
2015-03-03 05:39:50;334.741259
2015-03-03 05:41:56;326.373877
2015-03-03 05:44:37;332.139257
2015-03-03 05:44:54;332.139257
2015-03-03 05:45:51;335.870347
2015-03-03 05:45:58;334.910290
2015-03-03 05:46:47;332.354890
2015-03-03 05:53:57;308.213463
2015-03-03 05:54:33;307.476574
2015-03-03 05:55:25;308.600644
2015-03-03 05:56:49;315.312503
2015-03-03 05:57:18;317.749868
2015-03-03 06:00:10;335.026543
2015-03-03 06:00:33;291.223284
2015-03-03 06:02:43;286.415520
2015-03-03 06:03:37;285.967734
2015-03-03 06:03:49;288.605182
2015-03-03 06:07:35;315.902546
2015-03-03 06:08:17;329.899919
2015-03-03 06:09:56;307.480685
2015-03-03 06:10:03;306.423187
2015-03-03 06:10:30;305.135008
2015-03-03 06:11:29;307.414408
2015-03-03 06:12:02;310.026468
2015-03-03 06:13:00;312.151593
2015-03-03 06:13:55;331.420324
2015-03-03 06:16:57;338.233136
2015-03-03 06:18:53;337.364014
2015-03-03 06:18:57;337.847310
2015-03-03 06:19:12;337.115581
2015-03-03 06:19:28;337.727919
2015-03-03 06:19:34;337.439986
2015-03-03 06:19:59;336.775828
2015-03-03 06:20:37;328.038250
2015-03-03 06:20:41;327.304982
2015-03-03 06:20:43;326.784281
2015-03-03 06:22:08;314.523845
2015-03-03 06:22:20;317.154342
2015-03-03 06:23:05;328.199954
2015-03-03 06:23:32;321.285342
2015-03-03 06:23:44;320.867454
2015-03-03 06:23:45;323.356540
2015-03-03 06:24:07;316.830870
2015-03-03 06:25:45;322.920034
2015-03-03 06:26:40;328.313684
2015-03-03 06:27:20;323.919323
2015-03-03 06:28:12;323.310333
2015-03-03 06:28:23;324.475396
2015-03-03 06:29:45;334.657723
2015-03-03 06:29:49;335.611550
2015-03-03 06:29:58;336.959171
2015-03-03 06:30:21;338.652251
2015-03-03 06:30:46;338.097861
2015-03-03 06:31:24;336.961050
2015-03-03 06:31:30;334.740546
2015-03-03 06:31:39;336.253682
2015-03-03 06:31:41;336.051291
2015-03-03 06:32:00;336.051291
2015-03-03 06:32:26;336.490759
2015-03-03 06:32:36;335.938447
