"dateAndTime";"frbsPrediction"
"2015-03-20 04:55:20";366.944204900631
"2015-03-20 04:56:02";366.944204900631
"2015-03-20 04:57:28";392.74877457292
"2015-03-20 05:00:10";366.944204900631
"2015-03-20 05:00:49";366.944204900631
"2015-03-20 05:01:34";297.083417577463
"2015-03-20 05:01:36";513.583686711933
"2015-03-20 05:04:36";513.583686711933
"2015-03-20 05:06:59";392.74877457292
"2015-03-20 05:08:06";392.74877457292
"2015-03-20 05:08:08";392.74877457292
"2015-03-20 05:08:48";392.74877457292
"2015-03-20 05:10:22";392.74877457292
"2015-03-20 05:11:30";392.74877457292
"2015-03-20 05:14:40";392.74877457292
"2015-03-20 05:15:14";392.74877457292
"2015-03-20 05:15:57";392.74877457292
"2015-03-20 05:15:59";392.74877457292
"2015-03-20 05:20:14";513.583686711933
"2015-03-20 05:20:41";392.74877457292
"2015-03-20 05:22:49";392.74877457292
"2015-03-20 05:23:49";392.74877457292
"2015-03-20 05:24:51";366.944204900631
"2015-03-20 05:25:06";366.944204900631
"2015-03-20 05:25:45";392.74877457292
"2015-03-20 05:25:53";366.944204900631
"2015-03-20 05:27:33";366.944204900631
"2015-03-20 05:28:10";366.944204900631
"2015-03-20 05:28:44";297.083417577463
"2015-03-20 05:31:28";297.083417577463
"2015-03-20 05:32:04";297.083417577463
"2015-03-20 05:32:42";297.083417577463
"2015-03-20 05:33:27";297.083417577463
"2015-03-20 05:34:02";297.083417577463
"2015-03-20 05:34:24";297.083417577463
"2015-03-20 05:36:07";297.083417577463
"2015-03-20 05:36:13";297.083417577463
"2015-03-20 05:36:16";297.083417577463
"2015-03-20 05:36:31";297.083417577463
"2015-03-20 05:37:10";297.083417577463
"2015-03-20 05:40:28";297.083417577463
"2015-03-20 05:41:12";297.083417577463
"2015-03-20 05:42:03";297.083417577463
"2015-03-20 05:42:17";297.083417577463
"2015-03-20 05:42:42";297.083417577463
"2015-03-20 05:42:51";297.083417577463
"2015-03-20 05:42:55";297.083417577463
"2015-03-20 05:44:02";297.083417577463
"2015-03-20 05:44:07";297.083417577463
"2015-03-20 05:44:52";297.083417577463
"2015-03-20 05:45:38";297.083417577463
"2015-03-20 05:45:46";297.083417577463
"2015-03-20 05:46:14";297.083417577463
"2015-03-20 05:46:17";297.083417577463
"2015-03-20 05:46:31";297.083417577463
"2015-03-20 05:46:34";297.083417577463
"2015-03-20 05:46:42";297.083417577463
"2015-03-20 05:47:05";297.083417577463
"2015-03-20 05:47:25";297.083417577463
"2015-03-20 05:47:30";297.083417577463
"2015-03-20 05:48:20";297.083417577463
"2015-03-20 05:48:24";297.083417577463
"2015-03-20 05:48:58";297.083417577463
"2015-03-20 05:49:42";297.083417577463
"2015-03-20 05:50:14";297.083417577463
"2015-03-20 05:51:13";297.083417577463
"2015-03-20 05:51:19";297.083417577463
"2015-03-20 05:51:26";297.083417577463
"2015-03-20 05:51:30";297.083417577463
"2015-03-20 05:53:55";297.083417577463
"2015-03-20 05:54:56";297.083417577463
"2015-03-20 05:55:32";297.083417577463
"2015-03-20 05:55:34";297.083417577463
"2015-03-20 05:56:11";297.083417577463
"2015-03-20 05:56:23";297.083417577463
"2015-03-20 05:56:38";297.083417577463
"2015-03-20 05:56:39";297.083417577463
"2015-03-20 05:57:49";297.083417577463
"2015-03-20 05:58:03";297.083417577463
"2015-03-20 05:58:06";297.083417577463
"2015-03-20 05:58:28";297.083417577463
"2015-03-20 05:58:30";297.083417577463
"2015-03-20 05:58:33";297.083417577463
"2015-03-20 05:58:37";297.083417577463
"2015-03-20 05:58:51";297.083417577463
"2015-03-20 06:01:02";297.083417577463
"2015-03-20 06:01:13";297.083417577463
"2015-03-20 06:01:36";297.083417577463
"2015-03-20 06:02:05";297.083417577463
"2015-03-20 06:02:08";297.083417577463
"2015-03-20 06:02:14";297.083417577463
"2015-03-20 06:02:25";297.083417577463
"2015-03-20 06:02:55";297.083417577463
"2015-03-20 06:03:39";297.083417577463
"2015-03-20 06:03:41";297.083417577463
"2015-03-20 06:04:12";297.083417577463
"2015-03-20 06:04:26";297.083417577463
"2015-03-20 06:04:27";297.083417577463
"2015-03-20 06:04:45";297.083417577463
"2015-03-20 06:05:12";297.083417577463
"2015-03-20 06:05:25";297.083417577463
"2015-03-20 06:05:29";297.083417577463
"2015-03-20 06:06:15";297.083417577463
"2015-03-20 06:07:47";297.083417577463
"2015-03-20 06:08:01";297.083417577463
"2015-03-20 06:08:07";297.083417577463
"2015-03-20 06:08:28";297.083417577463
"2015-03-20 06:08:33";297.083417577463
"2015-03-20 06:08:41";297.083417577463
"2015-03-20 06:08:43";297.083417577463
"2015-03-20 06:09:10";297.083417577463
"2015-03-20 06:09:32";297.083417577463
"2015-03-20 06:09:56";297.083417577463
"2015-03-20 06:10:14";297.083417577463
"2015-03-20 06:10:22";297.083417577463
"2015-03-20 06:10:25";297.083417577463
"2015-03-20 06:11:04";297.083417577463
"2015-03-20 06:11:12";297.083417577463
"2015-03-20 06:12:08";297.083417577463
"2015-03-20 06:12:24";297.083417577463
"2015-03-20 06:12:41";297.083417577463
"2015-03-20 06:12:44";297.083417577463
"2015-03-20 06:12:52";297.083417577463
"2015-03-20 06:12:54";297.083417577463
"2015-03-20 06:13:03";297.083417577463
"2015-03-20 06:13:16";297.083417577463
"2015-03-20 06:13:27";297.083417577463
"2015-03-20 06:13:37";297.083417577463
"2015-03-20 06:13:42";297.083417577463
"2015-03-20 06:13:50";297.083417577463
"2015-03-20 06:14:04";297.083417577463
"2015-03-20 06:14:36";297.083417577463
"2015-03-20 06:14:38";297.083417577463
"2015-03-20 06:14:40";297.083417577463
"2015-03-20 06:14:44";297.083417577463
"2015-03-20 06:15:33";297.083417577463
"2015-03-20 06:15:34";297.083417577463
"2015-03-20 06:15:36";297.083417577463
"2015-03-20 06:15:48";297.083417577463
"2015-03-20 06:15:49";297.083417577463
"2015-03-20 06:16:04";297.083417577463
"2015-03-20 06:16:27";297.083417577463
"2015-03-20 06:16:36";297.083417577463
"2015-03-20 06:16:42";297.083417577463
"2015-03-20 06:16:46";297.083417577463
"2015-03-20 06:16:56";297.083417577463
"2015-03-20 06:16:59";297.083417577463
"2015-03-20 06:17:02";297.083417577463
"2015-03-20 06:17:05";297.083417577463
"2015-03-20 06:17:17";297.083417577463
"2015-03-20 06:17:39";297.083417577463
"2015-03-20 06:18:03";297.083417577463
"2015-03-20 06:18:08";297.083417577463
"2015-03-20 06:18:22";297.083417577463
"2015-03-20 06:19:15";297.083417577463
"2015-03-20 06:19:40";297.083417577463
"2015-03-20 06:19:52";297.083417577463
"2015-03-20 06:20:06";297.083417577463
"2015-03-20 06:20:10";297.083417577463
"2015-03-20 06:20:14";297.083417577463
"2015-03-20 06:20:27";297.083417577463
"2015-03-20 06:20:33";297.083417577463
"2015-03-20 06:20:39";297.083417577463
"2015-03-20 06:20:43";297.083417577463
"2015-03-20 06:20:48";297.083417577463
"2015-03-20 06:21:10";297.083417577463
"2015-03-20 06:21:12";297.083417577463
"2015-03-20 06:21:28";297.083417577463
"2015-03-20 06:21:35";297.083417577463
"2015-03-20 06:21:36";297.083417577463
"2015-03-20 06:21:38";297.083417577463
"2015-03-20 06:21:41";297.083417577463
"2015-03-20 06:21:56";297.083417577463
"2015-03-20 06:22:03";297.083417577463
"2015-03-20 06:22:08";297.083417577463
"2015-03-20 06:22:22";297.083417577463
"2015-03-20 06:22:23";297.083417577463
"2015-03-20 06:22:44";297.083417577463
"2015-03-20 06:22:56";297.083417577463
"2015-03-20 06:23:03";297.083417577463
"2015-03-20 06:23:06";297.083417577463
"2015-03-20 06:23:15";297.083417577463
"2015-03-20 06:23:22";297.083417577463
"2015-03-20 06:23:36";297.083417577463
"2015-03-20 06:23:39";297.083417577463
"2015-03-20 06:23:41";297.083417577463
"2015-03-20 06:23:46";297.083417577463
"2015-03-20 06:23:49";297.083417577463
"2015-03-20 06:23:50";297.083417577463
"2015-03-20 06:23:53";297.083417577463
"2015-03-20 06:24:33";297.083417577463
"2015-03-20 06:24:36";297.083417577463
"2015-03-20 06:24:39";297.083417577463
"2015-03-20 06:24:46";297.083417577463
"2015-03-20 06:24:53";297.083417577463
"2015-03-20 06:25:15";297.083417577463
"2015-03-20 06:25:26";297.083417577463
"2015-03-20 06:25:30";297.083417577463
"2015-03-20 06:25:40";297.083417577463
"2015-03-20 06:25:48";297.083417577463
"2015-03-20 06:25:52";297.083417577463
"2015-03-20 06:25:56";297.083417577463
"2015-03-20 06:25:58";297.083417577463
"2015-03-20 06:26:02";297.083417577463
"2015-03-20 06:26:11";297.083417577463
"2015-03-20 06:26:12";297.083417577463
"2015-03-20 06:26:16";297.083417577463
"2015-03-20 06:26:30";297.083417577463
"2015-03-20 06:26:35";297.083417577463
"2015-03-20 06:26:50";297.083417577463
"2015-03-20 06:26:52";297.083417577463
"2015-03-20 06:27:02";297.083417577463
"2015-03-20 06:27:14";297.083417577463
"2015-03-20 06:27:21";297.083417577463
"2015-03-20 06:27:26";297.083417577463
"2015-03-20 06:27:28";297.083417577463
"2015-03-20 06:27:31";297.083417577463
"2015-03-20 06:27:42";297.083417577463
"2015-03-20 06:27:56";297.083417577463
"2015-03-20 06:28:00";297.083417577463
"2015-03-20 06:28:09";297.083417577463
"2015-03-20 06:28:13";297.083417577463
"2015-03-20 06:28:16";297.083417577463
"2015-03-20 06:28:18";297.083417577463
"2015-03-20 06:28:20";297.083417577463
"2015-03-20 06:28:23";297.083417577463
"2015-03-20 06:28:30";297.083417577463
"2015-03-20 06:28:32";297.083417577463
"2015-03-20 06:28:35";297.083417577463
"2015-03-20 06:28:36";297.083417577463
"2015-03-20 06:28:46";297.083417577463
"2015-03-20 06:28:49";297.083417577463
"2015-03-20 06:28:54";297.083417577463
"2015-03-20 06:28:56";297.083417577463
"2015-03-20 06:29:04";297.083417577463
"2015-03-20 06:29:07";297.083417577463
"2015-03-20 06:29:11";297.083417577463
"2015-03-20 06:29:21";297.083417577463
"2015-03-20 06:29:25";297.083417577463
"2015-03-20 06:29:27";297.083417577463
"2015-03-20 06:29:36";297.083417577463
"2015-03-20 06:29:41";297.083417577463
"2015-03-20 06:29:45";297.083417577463
"2015-03-20 06:29:46";297.083417577463
"2015-03-20 06:29:51";297.083417577463
"2015-03-20 06:29:53";297.083417577463
"2015-03-20 06:29:58";297.083417577463
"2015-03-20 06:30:07";297.083417577463
"2015-03-20 06:30:18";297.083417577463
"2015-03-20 06:30:22";297.083417577463
"2015-03-20 06:30:24";297.083417577463
"2015-03-20 06:30:29";297.083417577463
"2015-03-20 06:30:47";297.083417577463
"2015-03-20 06:30:50";297.083417577463
"2015-03-20 06:30:54";297.083417577463
"2015-03-20 06:30:56";297.083417577463
"2015-03-20 06:31:17";297.083417577463
"2015-03-20 06:31:19";297.083417577463
"2015-03-20 06:31:23";297.083417577463
"2015-03-20 06:31:25";297.083417577463
"2015-03-20 06:31:31";297.083417577463
"2015-03-20 06:31:40";297.083417577463
"2015-03-20 06:31:44";297.083417577463
"2015-03-20 06:31:47";297.083417577463
"2015-03-20 06:32:02";297.083417577463
"2015-03-20 06:32:15";297.083417577463
"2015-03-20 06:32:21";297.083417577463
"2015-03-20 06:32:24";297.083417577463
"2015-03-20 06:32:30";297.083417577463
"2015-03-20 06:32:32";297.083417577463
"2015-03-20 06:32:38";297.083417577463
"2015-03-20 06:32:40";297.083417577463
"2015-03-20 06:32:42";297.083417577463
"2015-03-20 06:32:45";297.083417577463
"2015-03-20 06:32:47";297.083417577463
"2015-03-20 06:32:52";297.083417577463
"2015-03-20 06:32:55";297.083417577463
"2015-03-20 06:33:16";297.083417577463
"2015-03-20 06:33:19";297.083417577463
"2015-03-20 06:33:22";297.083417577463
"2015-03-20 06:33:24";297.083417577463
"2015-03-20 06:33:26";297.083417577463
"2015-03-20 06:33:42";297.083417577463
"2015-03-20 06:33:45";297.083417577463
"2015-03-20 06:34:37";297.083417577463
"2015-03-20 06:34:39";297.083417577463
"2015-03-20 06:34:50";297.083417577463
"2015-03-20 06:34:57";297.083417577463
"2015-03-20 06:35:00";366.944204900631
"2015-03-20 06:35:02";366.944204900631
"2015-03-20 06:35:10";366.944204900631
"2015-03-20 06:35:16";366.944204900631
"2015-03-20 06:35:31";366.944204900631
"2015-03-20 06:35:39";366.944204900631
"2015-03-20 06:35:47";366.944204900631
"2015-03-20 06:35:52";366.944204900631
"2015-03-20 06:35:55";366.944204900631
"2015-03-20 06:36:00";366.944204900631
"2015-03-20 06:36:03";366.944204900631
"2015-03-20 06:36:17";366.944204900631
"2015-03-20 06:36:35";366.944204900631
"2015-03-20 06:36:42";366.944204900631
"2015-03-20 06:36:44";366.944204900631
"2015-03-20 06:36:55";366.944204900631
"2015-03-20 06:37:04";366.944204900631
"2015-03-20 06:37:07";366.944204900631
"2015-03-20 06:37:16";366.944204900631
"2015-03-20 06:37:19";366.944204900631
"2015-03-20 06:37:29";366.944204900631
"2015-03-20 06:37:40";366.944204900631
"2015-03-20 06:37:50";366.944204900631
"2015-03-20 06:37:52";366.944204900631
"2015-03-20 06:37:55";366.944204900631
"2015-03-20 06:38:01";366.944204900631
"2015-03-20 06:38:08";366.944204900631
"2015-03-20 06:38:10";366.944204900631
"2015-03-20 06:38:13";366.944204900631
"2015-03-20 06:38:17";366.944204900631
"2015-03-20 06:38:18";366.944204900631
"2015-03-20 06:38:26";366.944204900631
"2015-03-20 06:38:28";366.944204900631
"2015-03-20 06:38:38";366.944204900631
"2015-03-20 06:38:40";366.944204900631
"2015-03-20 06:38:45";366.944204900631
"2015-03-20 06:38:47";366.944204900631
"2015-03-20 06:38:49";366.944204900631
"2015-03-20 06:39:00";366.944204900631
"2015-03-20 06:39:01";366.944204900631
"2015-03-20 06:39:15";366.944204900631
"2015-03-20 06:39:25";366.944204900631
"2015-03-20 06:39:27";366.944204900631
"2015-03-20 06:39:30";366.944204900631
"2015-03-20 06:39:38";366.944204900631
"2015-03-20 06:39:41";366.944204900631
"2015-03-20 06:39:43";392.74877457292
"2015-03-20 06:39:52";366.944204900631
"2015-03-20 06:39:54";366.944204900631
"2015-03-20 06:40:00";366.944204900631
"2015-03-20 06:40:05";366.944204900631
"2015-03-20 06:40:16";392.74877457292
"2015-03-20 06:40:25";392.74877457292
"2015-03-20 06:40:29";392.74877457292
"2015-03-20 06:40:31";366.944204900631
"2015-03-20 06:40:33";513.583686711933
"2015-03-20 06:40:36";392.74877457292
"2015-03-20 06:40:38";392.74877457292
"2015-03-20 06:41:02";392.74877457292
"2015-03-20 06:41:25";392.74877457292
"2015-03-20 06:41:36";392.74877457292
"2015-03-20 06:41:40";392.74877457292
"2015-03-20 06:41:43";392.74877457292
"2015-03-20 06:41:50";392.74877457292
"2015-03-20 06:41:52";392.74877457292
"2015-03-20 06:42:03";392.74877457292
"2015-03-20 06:42:05";392.74877457292
"2015-03-20 06:42:07";392.74877457292
"2015-03-20 06:42:17";392.74877457292
"2015-03-20 06:42:19";392.74877457292
"2015-03-20 06:42:21";392.74877457292
"2015-03-20 06:42:23";392.74877457292
"2015-03-20 06:42:28";392.74877457292
"2015-03-20 06:42:31";392.74877457292
"2015-03-20 06:42:36";392.74877457292
"2015-03-20 06:42:43";392.74877457292
"2015-03-20 06:42:47";392.74877457292
"2015-03-20 06:42:48";392.74877457292
"2015-03-20 06:42:55";392.74877457292
"2015-03-20 06:42:59";392.74877457292
"2015-03-20 06:43:12";392.74877457292
"2015-03-20 06:43:16";392.74877457292
"2015-03-20 06:43:25";392.74877457292
"2015-03-20 06:43:40";392.74877457292
"2015-03-20 06:43:42";392.74877457292
"2015-03-20 06:43:46";392.74877457292
"2015-03-20 06:43:52";392.74877457292
"2015-03-20 06:44:12";392.74877457292
"2015-03-20 06:44:27";392.74877457292
"2015-03-20 06:44:29";392.74877457292
"2015-03-20 06:44:34";392.74877457292
"2015-03-20 06:44:36";392.74877457292
"2015-03-20 06:44:40";392.74877457292
"2015-03-20 06:44:42";392.74877457292
"2015-03-20 06:44:45";392.74877457292
"2015-03-20 06:44:50";392.74877457292
"2015-03-20 06:44:52";392.74877457292
"2015-03-20 06:44:59";392.74877457292
"2015-03-20 06:45:12";392.74877457292
"2015-03-20 06:45:14";392.74877457292
"2015-03-20 06:45:21";392.74877457292
"2015-03-20 06:45:27";392.74877457292
"2015-03-20 06:45:34";392.74877457292
"2015-03-20 06:45:36";392.74877457292
"2015-03-20 06:45:42";392.74877457292
"2015-03-20 06:45:44";392.74877457292
"2015-03-20 06:45:46";392.74877457292
"2015-03-20 06:45:54";392.74877457292
"2015-03-20 06:45:58";392.74877457292
"2015-03-20 06:46:16";392.74877457292
"2015-03-20 06:46:26";392.74877457292
"2015-03-20 06:46:31";392.74877457292
"2015-03-20 06:46:47";392.74877457292
"2015-03-20 06:46:59";392.74877457292
"2015-03-20 06:47:05";392.74877457292
"2015-03-20 06:47:22";392.74877457292
"2015-03-20 06:47:37";392.74877457292
"2015-03-20 06:47:47";392.74877457292
"2015-03-20 06:47:51";392.74877457292
"2015-03-20 06:47:52";392.74877457292
"2015-03-20 06:47:57";392.74877457292
"2015-03-20 06:48:01";392.74877457292
"2015-03-20 06:48:06";392.74877457292
"2015-03-20 06:48:11";392.74877457292
"2015-03-20 06:48:13";392.74877457292
"2015-03-20 06:48:23";392.74877457292
"2015-03-20 06:48:24";392.74877457292
"2015-03-20 06:48:26";392.74877457292
"2015-03-20 06:48:31";392.74877457292
"2015-03-20 06:48:35";392.74877457292
"2015-03-20 06:48:37";392.74877457292
"2015-03-20 06:48:46";392.74877457292
"2015-03-20 06:48:50";392.74877457292
"2015-03-20 06:48:52";392.74877457292
"2015-03-20 06:48:56";392.74877457292
"2015-03-20 06:49:07";392.74877457292
"2015-03-20 06:49:29";392.74877457292
"2015-03-20 06:49:48";392.74877457292
"2015-03-20 06:49:56";392.74877457292
"2015-03-20 06:49:58";392.74877457292
"2015-03-20 06:50:00";392.74877457292
"2015-03-20 06:50:06";392.74877457292
"2015-03-20 06:50:08";392.74877457292
"2015-03-20 06:50:11";392.74877457292
"2015-03-20 06:50:32";392.74877457292
"2015-03-20 06:50:42";392.74877457292
"2015-03-20 06:51:32";392.74877457292
"2015-03-20 06:51:37";392.74877457292
"2015-03-20 06:51:39";392.74877457292
"2015-03-20 06:51:50";392.74877457292
"2015-03-20 06:52:05";392.74877457292
"2015-03-20 06:52:08";392.74877457292
"2015-03-20 06:52:11";392.74877457292
"2015-03-20 06:52:18";392.74877457292
"2015-03-20 06:52:20";392.74877457292
"2015-03-20 06:52:22";392.74877457292
"2015-03-20 06:52:29";392.74877457292
"2015-03-20 06:52:39";392.74877457292
"2015-03-20 06:52:50";392.74877457292
"2015-03-20 06:52:56";392.74877457292
"2015-03-20 06:52:59";392.74877457292
"2015-03-20 06:53:06";392.74877457292
"2015-03-20 06:53:09";392.74877457292
"2015-03-20 06:53:12";392.74877457292
"2015-03-20 06:53:14";392.74877457292
"2015-03-20 06:53:24";392.74877457292
"2015-03-20 06:53:28";392.74877457292
"2015-03-20 06:53:37";392.74877457292
"2015-03-20 06:53:38";392.74877457292
"2015-03-20 06:54:10";392.74877457292
"2015-03-20 06:54:12";392.74877457292
"2015-03-20 06:54:18";392.74877457292
"2015-03-20 06:54:24";392.74877457292
"2015-03-20 06:54:26";392.74877457292
"2015-03-20 06:54:28";392.74877457292
"2015-03-20 06:54:38";392.74877457292
"2015-03-20 06:55:00";392.74877457292
"2015-03-20 06:55:14";392.74877457292
"2015-03-20 06:55:15";392.74877457292
"2015-03-20 06:55:22";392.74877457292
"2015-03-20 06:55:26";392.74877457292
"2015-03-20 06:55:31";392.74877457292
"2015-03-20 06:56:22";392.74877457292
"2015-03-20 06:56:29";392.74877457292
"2015-03-20 06:56:33";392.74877457292
"2015-03-20 06:57:01";392.74877457292
"2015-03-20 06:57:04";392.74877457292
"2015-03-20 06:57:11";392.74877457292
"2015-03-20 06:57:21";392.74877457292
"2015-03-20 06:57:26";392.74877457292
"2015-03-20 06:57:27";392.74877457292
"2015-03-20 06:57:41";392.74877457292
"2015-03-20 06:57:48";392.74877457292
"2015-03-20 06:58:10";392.74877457292
"2015-03-20 06:58:12";392.74877457292
"2015-03-20 06:58:22";392.74877457292
"2015-03-20 06:58:33";392.74877457292
"2015-03-20 06:58:40";392.74877457292
"2015-03-20 06:58:46";392.74877457292
"2015-03-20 06:58:50";392.74877457292
"2015-03-20 06:58:52";366.944204900631
"2015-03-20 06:58:55";366.944204900631
"2015-03-20 06:59:00";366.944204900631
"2015-03-20 06:59:06";513.583686711933
"2015-03-20 06:59:11";392.74877457292
"2015-03-20 06:59:16";392.74877457292
"2015-03-20 06:59:26";392.74877457292
"2015-03-20 06:59:45";392.74877457292
"2015-03-20 06:59:47";392.74877457292
"2015-03-20 06:59:55";392.74877457292
"2015-03-20 07:00:03";392.74877457292
"2015-03-20 07:00:06";392.74877457292
"2015-03-20 07:00:22";392.74877457292
"2015-03-20 07:00:30";392.74877457292
"2015-03-20 07:00:34";392.74877457292
"2015-03-20 07:00:51";392.74877457292
"2015-03-20 07:00:58";392.74877457292
"2015-03-20 07:00:59";392.74877457292
"2015-03-20 07:01:03";392.74877457292
"2015-03-20 07:01:09";392.74877457292
"2015-03-20 07:01:12";392.74877457292
"2015-03-20 07:01:49";392.74877457292
"2015-03-20 07:02:17";392.74877457292
"2015-03-20 07:02:20";392.74877457292
"2015-03-20 07:02:24";392.74877457292
"2015-03-20 07:03:12";366.944204900631
"2015-03-20 07:03:17";366.944204900631
"2015-03-20 07:03:20";366.944204900631
"2015-03-20 07:03:56";366.944204900631
"2015-03-20 07:04:05";366.944204900631
"2015-03-20 07:04:07";513.583686711933
"2015-03-20 07:04:09";392.74877457292
"2015-03-20 07:04:12";392.74877457292
"2015-03-20 07:04:15";392.74877457292
"2015-03-20 07:04:36";392.74877457292
"2015-03-20 07:04:49";392.74877457292
"2015-03-20 07:05:11";392.74877457292
"2015-03-20 07:05:18";392.74877457292
"2015-03-20 07:05:22";392.74877457292
"2015-03-20 07:05:24";392.74877457292
"2015-03-20 07:05:30";392.74877457292
"2015-03-20 07:06:06";392.74877457292
"2015-03-20 07:06:09";392.74877457292
"2015-03-20 07:06:13";392.74877457292
"2015-03-20 07:06:16";392.74877457292
"2015-03-20 07:06:25";392.74877457292
"2015-03-20 07:06:27";366.944204900631
"2015-03-20 07:06:29";366.944204900631
"2015-03-20 07:06:37";366.944204900631
"2015-03-20 07:06:40";366.944204900631
"2015-03-20 07:06:45";366.944204900631
"2015-03-20 07:06:47";366.944204900631
"2015-03-20 07:06:50";366.944204900631
"2015-03-20 07:06:51";366.944204900631
"2015-03-20 07:06:59";366.944204900631
"2015-03-20 07:07:06";366.944204900631
"2015-03-20 07:07:09";366.944204900631
"2015-03-20 07:07:14";366.944204900631
"2015-03-20 07:07:16";366.944204900631
"2015-03-20 07:07:18";366.944204900631
"2015-03-20 07:07:24";392.74877457292
"2015-03-20 07:07:31";392.74877457292
"2015-03-20 07:07:35";392.74877457292
"2015-03-20 07:07:49";392.74877457292
"2015-03-20 07:07:56";392.74877457292
"2015-03-20 07:07:59";392.74877457292
"2015-03-20 07:08:14";392.74877457292
"2015-03-20 07:08:16";392.74877457292
"2015-03-20 07:08:56";392.74877457292
"2015-03-20 07:09:11";392.74877457292
"2015-03-20 07:09:14";513.583686711933
"2015-03-20 07:09:25";392.74877457292
"2015-03-20 07:09:40";392.74877457292
"2015-03-20 07:10:06";392.74877457292
"2015-03-20 07:10:09";392.74877457292
"2015-03-20 07:10:11";392.74877457292
"2015-03-20 07:10:16";392.74877457292
"2015-03-20 07:10:21";392.74877457292
"2015-03-20 07:10:26";392.74877457292
"2015-03-20 07:10:31";392.74877457292
"2015-03-20 07:10:35";392.74877457292
"2015-03-20 07:10:37";392.74877457292
"2015-03-20 07:10:41";392.74877457292
"2015-03-20 07:10:49";392.74877457292
"2015-03-20 07:11:11";392.74877457292
"2015-03-20 07:11:15";392.74877457292
"2015-03-20 07:11:21";392.74877457292
"2015-03-20 07:11:44";392.74877457292
"2015-03-20 07:11:55";392.74877457292
"2015-03-20 07:12:04";392.74877457292
"2015-03-20 07:12:10";392.74877457292
"2015-03-20 07:12:17";392.74877457292
"2015-03-20 07:12:20";392.74877457292
"2015-03-20 07:12:21";392.74877457292
"2015-03-20 07:12:24";392.74877457292
"2015-03-20 07:12:30";392.74877457292
"2015-03-20 07:12:36";392.74877457292
"2015-03-20 07:12:43";392.74877457292
"2015-03-20 07:12:56";392.74877457292
"2015-03-20 07:13:25";392.74877457292
"2015-03-20 07:13:29";392.74877457292
"2015-03-20 07:13:44";392.74877457292
"2015-03-20 07:13:51";392.74877457292
"2015-03-20 07:13:54";392.74877457292
"2015-03-20 07:14:18";392.74877457292
"2015-03-20 07:14:27";392.74877457292
"2015-03-20 07:14:36";392.74877457292
"2015-03-20 07:14:37";392.74877457292
"2015-03-20 07:14:40";392.74877457292
"2015-03-20 07:14:42";392.74877457292
"2015-03-20 07:14:47";392.74877457292
"2015-03-20 07:14:51";392.74877457292
"2015-03-20 07:15:02";392.74877457292
