"dateAndTime";"fiveMinuteMean";"trafficVolume";"actualTravelTime"
"2015-03-09 00:02:04";252;3;1226
"2015-03-09 00:02:35";252;3;255
"2015-03-09 00:15:14";300;1;786
"2015-03-09 00:19:55";300;7;296
"2015-03-09 00:20:11";300;9;269
"2015-03-09 00:20:14";300;10;318
"2015-03-09 00:20:23";300;10;277
"2015-03-09 00:21:02";300;11;254
"2015-03-09 00:21:04";300;12;250
"2015-03-09 00:21:09";300;13;271
"2015-03-09 00:21:41";300;14;304
"2015-03-09 00:21:46";300;15;302
"2015-03-09 00:21:50";300;16;884
"2015-03-09 00:21:52";300;17;297
"2015-03-09 00:22:21";300;19;330
"2015-03-09 00:26:29";395.125;11;265
"2015-03-09 00:36:48";884;2;968
"2015-03-09 00:40:36";884;1;789
"2015-03-09 00:46:18";300;3;266
"2015-03-09 01:04:11";300;3;287
"2015-03-09 01:04:42";300;3;273
"2015-03-09 01:09:57";280;1;302
"2015-03-09 01:17:15";302;1;252
"2015-03-09 01:17:18";302;2;247
"2015-03-09 01:17:38";302;4;273
"2015-03-09 01:18:28";302;5;347
"2015-03-09 01:18:53";302;8;292
"2015-03-09 01:47:02";300;1;1460
"2015-03-09 02:33:31";300;1;285
"2015-03-09 02:45:21";300;1;252
"2015-03-09 03:04:46";300;2;282
"2015-03-09 03:04:52";300;3;271
"2015-03-09 03:15:56";300;1;252
"2015-03-09 03:20:48";252;2;1122
"2015-03-09 03:29:32";300;2;246
"2015-03-09 03:30:54";300;2;303
"2015-03-09 03:37:19";274.5;1;262
"2015-03-09 03:40:34";712.5;2;271
"2015-03-09 03:44:44";262;2;365
"2015-03-09 03:48:51";271;4;239
"2015-03-09 03:51:56";365;4;321
"2015-03-09 03:52:55";302;3;256
"2015-03-09 03:54:48";302;3;811
"2015-03-09 03:55:53";239;4;226
"2015-03-09 04:06:25";300;1;272
"2015-03-09 04:11:53";541.5;1;293
"2015-03-09 04:19:23";293;3;329
"2015-03-09 04:21:46";293;4;251
"2015-03-09 04:21:49";300;4;247
"2015-03-09 04:22:18";300;5;237
"2015-03-09 04:29:47";266;1;282
"2015-03-09 04:38:16";282;1;290
"2015-03-09 04:41:09";300;2;290
"2015-03-09 04:42:02";300;4;327
"2015-03-09 04:42:42";300;5;231
"2015-03-09 04:43:48";1347;5;492
"2015-03-09 04:46:09";994.666666666667;7;265
"2015-03-09 04:49:14";282.666666666667;2;285
"2015-03-09 04:51:01";274.333333333333;4;210
"2015-03-09 04:52:13";361.333333333333;4;700
"2015-03-09 05:02:58";300;5;254
"2015-03-09 05:04:41";700;6;266
"2015-03-09 05:04:58";700;5;262
"2015-03-09 05:06:00";700;6;277
"2015-03-09 05:10:39";264.75;4;247
"2015-03-09 05:10:51";264.75;5;1438
"2015-03-09 05:14:40";277;3;247
"2015-03-09 05:15:10";262;4;265
"2015-03-09 05:15:28";262;5;255
"2015-03-09 05:17:34";247;5;273
"2015-03-09 05:17:44";247;6;248
"2015-03-09 05:18:48";247;7;273
"2015-03-09 05:20:26";255.666666666667;7;286
"2015-03-09 05:21:44";255.666666666667;8;283
"2015-03-09 05:21:47";255.666666666667;9;559
"2015-03-09 05:22:32";257.6;11;290
"2015-03-09 05:26:05";270;9;274
"2015-03-09 05:27:29";283;7;258
"2015-03-09 05:27:48";283;5;254
"2015-03-09 05:28:41";286.333333333333;5;276
"2015-03-09 05:30:23";286.5;5;271
"2015-03-09 05:30:43";282.333333333333;6;254
"2015-03-09 05:30:46";282.333333333333;7;253
"2015-03-09 05:31:05";282.333333333333;8;290
"2015-03-09 05:35:12";426.333333333333;11;309
"2015-03-09 05:39:13";501.2;9;602
"2015-03-09 05:39:33";501.2;10;295
"2015-03-09 05:40:06";290;11;270
"2015-03-09 05:41:16";309;10;835
"2015-03-09 05:43:36";309;12;350
"2015-03-09 05:44:16";309;13;557
"2015-03-09 05:45:03";291.333333333333;13;273
"2015-03-09 05:45:12";291.333333333333;11;297
"2015-03-09 05:45:28";282.5;11;227
"2015-03-09 05:45:40";282.5;11;335
"2015-03-09 05:45:53";282.5;12;274
"2015-03-09 05:45:58";282.5;13;241
"2015-03-09 05:46:20";282.5;13;305
"2015-03-09 05:46:30";282.5;15;536
"2015-03-09 05:46:55";282.5;16;274
"2015-03-09 05:47:09";282.5;17;298
"2015-03-09 05:47:13";282.5;18;276
"2015-03-09 05:47:18";282.5;18;219
"2015-03-09 05:47:30";282.5;21;276
"2015-03-09 05:47:41";282.5;22;285
"2015-03-09 05:48:00";282.5;22;312
"2015-03-09 05:48:02";282.5;23;312
"2015-03-09 05:48:03";282.5;23;238
"2015-03-09 05:48:08";282.5;23;299
"2015-03-09 05:48:11";282.5;24;298
"2015-03-09 05:48:17";282.5;25;320
"2015-03-09 05:48:18";282.5;26;304
"2015-03-09 05:49:26";348.8;23;304
"2015-03-09 05:49:36";344.4;24;297
"2015-03-09 05:49:39";363;25;296
"2015-03-09 05:49:41";363;26;297
"2015-03-09 05:49:56";363;27;281
"2015-03-09 05:50:07";338.6;29;267
"2015-03-09 05:50:25";331.666666666667;29;277
"2015-03-09 05:51:04";310.375;29;252
"2015-03-09 05:51:37";308.818181818182;29;591
"2015-03-09 05:54:16";302.047619047619;23;410
"2015-03-09 05:55:41";328.846153846154;15;603
"2015-03-09 05:56:18";333.166666666667;15;380
