"dateAndTime";"fiveMinuteMean";"trafficVolume";"actualTravelTime"
"2015-02-19 00:02:46";975.333333333333;3;222
"2015-02-19 00:03:17";263;3;881
"2015-02-19 00:27:57";300;2;377
"2015-02-19 00:39:09";377;1;271
"2015-02-19 00:39:16";300;2;271
"2015-02-19 00:40:33";300;4;282
"2015-02-19 00:43:31";300;6;309
"2015-02-19 00:43:37";300;7;295
"2015-02-19 00:43:50";271;8;311
"2015-02-19 00:43:59";271;9;300
"2015-02-19 00:44:14";271;9;311
"2015-02-19 01:21:10";300;1;296
"2015-02-19 01:28:18";296;1;280
"2015-02-19 01:39:29";300;1;693
"2015-02-19 01:47:01";300;1;260
"2015-02-19 01:57:23";300;1;295
"2015-02-19 02:32:47";300;2;243
"2015-02-19 02:32:55";300;4;238
"2015-02-19 02:34:38";300;4;278
"2015-02-19 03:23:02";300;1;308
"2015-02-19 03:24:20";300;2;261
"2015-02-19 03:29:59";815.333333333333;2;330
"2015-02-19 03:47:26";300;3;257
"2015-02-19 04:17:25";300;0;356
"2015-02-19 04:20:01";300;1;248
"2015-02-19 04:20:41";300;2;295
"2015-02-19 04:25:08";302;3;249
"2015-02-19 04:30:30";272;2;264
"2015-02-19 04:33:13";249;3;248
"2015-02-19 04:38:01";256;2;278
"2015-02-19 04:43:17";278;1;295
"2015-02-19 04:49:44";295;3;305
"2015-02-19 04:50:57";295;3;316
"2015-02-19 04:51:29";295;5;267
"2015-02-19 04:54:37";300;6;256
"2015-02-19 05:06:25";300;2;258
"2015-02-19 05:06:51";300;3;1422
"2015-02-19 05:07:31";300;4;264
"2015-02-19 05:11:03";258;4;585
"2015-02-19 05:12:58";261;2;268
"2015-02-19 05:13:03";261;3;267
"2015-02-19 05:14:00";261;4;304
"2015-02-19 05:14:32";261;5;282
"2015-02-19 05:15:00";261;6;264
"2015-02-19 05:15:12";261;7;268
"2015-02-19 05:15:16";261;8;252
"2015-02-19 05:16:45";264;8;259
"2015-02-19 05:18:24";267.5;10;268
"2015-02-19 05:19:49";272.142857142857;11;289
"2015-02-19 05:19:52";272.142857142857;12;280
"2015-02-19 05:20:04";272.142857142857;12;296
"2015-02-19 05:20:07";272.142857142857;13;300
"2015-02-19 05:22:19";305.444444444444;12;277
"2015-02-19 05:26:20";286.6;4;252
"2015-02-19 05:26:56";285;6;257
"2015-02-19 05:27:39";285;6;252
"2015-02-19 05:27:43";285;7;257
"2015-02-19 05:28:40";288.4;8;289
"2015-02-19 05:29:03";288.4;8;270
"2015-02-19 05:29:21";288.4;9;251
"2015-02-19 05:29:53";291;10;265
