"dateAndTime";"fiveMinuteMean";"trafficVolume";"actualTravelTime"
"2015-02-06 00:04:42";283.5;2;281
"2015-02-06 00:09:44";281;3;1442
"2015-02-06 00:25:37";300;3;271
"2015-02-06 00:38:29";1442;4;250
"2015-02-06 00:38:48";300;8;298
"2015-02-06 00:38:53";300;10;294
"2015-02-06 00:47:14";280.666666666667;4;283
"2015-02-06 00:47:37";280.666666666667;2;542
"2015-02-06 00:53:02";283;2;395
"2015-02-06 00:59:51";468.5;2;299
"2015-02-06 01:36:35";300;7;317
"2015-02-06 01:58:19";300;1;820
"2015-02-06 02:28:50";300;1;277
"2015-02-06 02:31:00";300;2;271
"2015-02-06 02:31:09";300;3;264
"2015-02-06 02:31:11";300;4;288
"2015-02-06 02:31:18";300;5;286
"2015-02-06 02:32:19";300;6;333
"2015-02-06 02:56:00";300;1;266
"2015-02-06 03:21:55";300;1;297
"2015-02-06 03:22:44";300;2;257
"2015-02-06 03:25:10";300;4;862
"2015-02-06 03:25:31";300;5;282
"2015-02-06 03:25:39";300;6;302
"2015-02-06 03:26:13";300;7;302
"2015-02-06 03:56:21";300;2;242
"2015-02-06 03:56:51";300;3;254
"2015-02-06 04:02:29";248;1;248
"2015-02-06 04:06:03";254;3;277
"2015-02-06 04:13:06";277;2;279
"2015-02-06 04:17:38";300;3;299
"2015-02-06 04:18:43";279;3;291
"2015-02-06 04:21:10";279;3;515
"2015-02-06 04:23:16";299;4;461
"2015-02-06 04:24:43";295;6;265
"2015-02-06 04:35:19";461;1;255
"2015-02-06 04:41:41";255;1;280
"2015-02-06 04:45:42";300;3;276
"2015-02-06 04:48:30";280;3;260
"2015-02-06 04:51:45";276;5;231
"2015-02-06 04:56:24";245.5;11;229
"2015-02-06 04:57:29";245.5;7;1658
"2015-02-06 04:57:43";245.5;7;263
"2015-02-06 04:57:43";245.5;7;272
"2015-02-06 05:04:55";254.666666666667;5;1310
"2015-02-06 05:07:45";300;5;260
"2015-02-06 05:09:11";300;7;254
"2015-02-06 05:09:13";300;8;255
"2015-02-06 05:09:34";300;9;260
"2015-02-06 05:12:16";260;10;278
"2015-02-06 05:12:20";260;11;278
"2015-02-06 05:12:30";260;12;284
"2015-02-06 05:13:20";260;12;303
"2015-02-06 05:13:27";257;13;1474
"2015-02-06 05:14:10";257.25;10;223
"2015-02-06 05:14:41";257.25;9;266
"2015-02-06 05:15:31";257.25;9;320
"2015-02-06 05:16:53";257.25;9;281
"2015-02-06 05:18:03";261.714285714286;7;326
"2015-02-06 05:21:42";279.125;8;287
"2015-02-06 05:23:40";298.25;8;442
"2015-02-06 05:24:37";309;9;972
"2015-02-06 05:24:39";309;9;274
"2015-02-06 05:24:57";309;10;251
"2015-02-06 05:26:46";895.25;7;306
"2015-02-06 05:27:37";895.25;8;269
"2015-02-06 05:27:58";895.25;10;275
"2015-02-06 05:29:31";756;10;255
"2015-02-06 05:29:39";756;10;289
"2015-02-06 05:30:12";530.5;10;269
"2015-02-06 05:31:20";512.8;11;309
"2015-02-06 05:31:23";512.8;12;296
"2015-02-06 05:31:36";569.25;12;240
"2015-02-06 05:33:43";302.833333333333;9;253
"2015-02-06 05:35:19";300.714285714286;6;273
"2015-02-06 05:35:28";300.714285714286;8;281
"2015-02-06 05:40:26";446.571428571429;5;282
"2015-02-06 05:40:27";446.571428571429;6;285
"2015-02-06 05:40:32";446.571428571429;6;262
"2015-02-06 05:40:33";446.571428571429;7;262
"2015-02-06 05:40:35";446.571428571429;8;262
"2015-02-06 05:41:22";593.666666666667;9;264
"2015-02-06 05:41:32";650.6;10;270
"2015-02-06 05:41:51";650.6;11;269
"2015-02-06 05:41:51";650.6;11;316
"2015-02-06 05:41:53";650.6;12;269
"2015-02-06 05:42:16";650.6;13;269
"2015-02-06 05:42:26";650.6;13;260
"2015-02-06 05:42:35";650.6;15;264
"2015-02-06 05:43:55";508.666666666667;17;257
"2015-02-06 05:44:46";508.666666666667;18;639
"2015-02-06 05:45:05";407.8;19;285
"2015-02-06 05:45:21";387.5;20;266
"2015-02-06 05:46:02";269.571428571429;14;281
"2015-02-06 05:46:05";269.571428571429;15;279
"2015-02-06 05:46:42";269.444444444444;17;240
"2015-02-06 05:48:00";271.846153846154;14;274
"2015-02-06 05:48:03";271.846153846154;15;284
"2015-02-06 05:48:12";270.785714285714;16;280
"2015-02-06 05:49:39";270.785714285714;20;266
"2015-02-06 05:49:41";270.785714285714;21;261
"2015-02-06 05:49:43";270.785714285714;22;264
"2015-02-06 05:50:00";273.538461538462;22;254
"2015-02-06 05:50:11";272.833333333333;23;244
"2015-02-06 05:50:28";271.727272727273;23;293
"2015-02-06 05:50:29";271.727272727273;24;271
"2015-02-06 05:50:37";271.727272727273;26;286
"2015-02-06 05:50:51";271.153846153846;28;276
"2015-02-06 05:50:53";271.153846153846;29;276
"2015-02-06 05:51:03";271.25;30;272
"2015-02-06 05:51:28";271.7;30;254
"2015-02-06 05:52:15";268;30;265
"2015-02-06 05:53:23";273.625;25;267
"2015-02-06 05:54:08";270.909090909091;25;284
"2015-02-06 05:54:10";270.909090909091;26;262
"2015-02-06 05:54:17";267.538461538462;27;270
"2015-02-06 05:55:46";293.375;14;321
"2015-02-06 05:56:02";293.375;13;291
"2015-02-06 05:56:15";293.375;14;271
"2015-02-06 05:56:18";293.375;15;268
"2015-02-06 05:59:49";301.153846153846;10;300
"2015-02-06 05:59:53";301.153846153846;12;286
"2015-02-06 05:59:54";301.153846153846;13;571
"2015-02-06 06:00:27";269.555555555556;14;263
"2015-02-06 06:00:39";267;16;279
"2015-02-06 06:00:51";269.571428571429;16;274
"2015-02-06 06:01:13";277.666666666667;15;289
"2015-02-06 06:01:38";277.666666666667;14;252
"2015-02-06 06:01:43";279.25;15;264
"2015-02-06 06:01:43";279.25;15;267
"2015-02-06 06:02:39";279.25;16;294
"2015-02-06 06:03:27";281;17;279
"2015-02-06 06:04:18";287.75;17;280
"2015-02-06 06:04:20";287.75;18;272
"2015-02-06 06:04:22";287.75;19;257
"2015-02-06 06:04:24";287.75;20;259
"2015-02-06 06:04:25";287.75;21;260
"2015-02-06 06:04:46";287.4;21;253
"2015-02-06 06:06:01";282.142857142857;14;259
"2015-02-06 06:06:22";274.888888888889;16;271
"2015-02-06 06:06:34";274.888888888889;17;281
"2015-02-06 06:06:45";274.888888888889;16;271
"2015-02-06 06:07:34";276.8;17;917
"2015-02-06 06:11:19";292.846153846154;23;295
"2015-02-06 06:12:23";292.846153846154;21;364
"2015-02-06 06:12:25";292.846153846154;22;346
"2015-02-06 06:12:36";292.75;22;362
"2015-02-06 06:12:45";292.75;20;351
"2015-02-06 06:12:47";292.75;20;351
"2015-02-06 06:12:50";292.75;21;365
"2015-02-06 06:12:54";292.75;22;353
"2015-02-06 06:12:58";292.75;21;344
"2015-02-06 06:13:00";292.75;22;344
"2015-02-06 06:13:01";292.75;23;344
"2015-02-06 06:13:08";294;24;351
"2015-02-06 06:13:13";294;24;355
"2015-02-06 06:13:17";294;24;339
"2015-02-06 06:13:21";294;25;349
"2015-02-06 06:13:29";294;27;334
"2015-02-06 06:13:35";294;29;342
"2015-02-06 06:13:36";294;29;245
"2015-02-06 06:13:37";294;30;343
"2015-02-06 06:13:44";302;32;349
"2015-02-06 06:13:46";307.25;33;325
"2015-02-06 06:13:52";307.25;35;335
"2015-02-06 06:13:57";312.285714285714;35;322
"2015-02-06 06:13:58";312.285714285714;35;262
"2015-02-06 06:13:59";317.666666666667;36;322
"2015-02-06 06:14:06";330.6;37;332
"2015-02-06 06:14:23";330.6;41;324
"2015-02-06 06:14:24";330.6;42;324
"2015-02-06 06:14:31";270.5;41;254
"2015-02-06 06:14:34";270.5;41;325
"2015-02-06 06:14:36";270.5;42;325
"2015-02-06 06:14:43";270.5;42;315
"2015-02-06 06:14:50";270.5;44;352
"2015-02-06 06:14:52";270.5;45;313
"2015-02-06 06:15:18";270.5;48;287
"2015-02-06 06:15:50";274.333333333333;47;321
"2015-02-06 06:15:54";276;49;325
"2015-02-06 06:15:57";276;50;343
"2015-02-06 06:16:31";295;51;317
"2015-02-06 06:16:33";295;52;318
"2015-02-06 06:16:51";295;54;272
"2015-02-06 06:16:58";295;56;285
"2015-02-06 06:17:07";295;57;324
"2015-02-06 06:17:14";295;58;294
"2015-02-06 06:17:17";295;59;304
"2015-02-06 06:17:20";295;60;323
"2015-02-06 06:17:22";295;61;298
"2015-02-06 06:17:24";295;61;311
"2015-02-06 06:17:28";295;62;297
"2015-02-06 06:17:32";295;63;316
"2015-02-06 06:17:39";295;63;319
"2015-02-06 06:17:42";270;63;307
"2015-02-06 06:17:47";270;63;330
"2015-02-06 06:17:51";270;62;303
"2015-02-06 06:17:57";270;62;301
"2015-02-06 06:18:00";270;62;301
"2015-02-06 06:18:09";270;62;303
"2015-02-06 06:18:11";295.333333333333;63;298
"2015-02-06 06:18:31";302.4;59;336
"2015-02-06 06:18:39";322;57;313
"2015-02-06 06:18:43";324.444444444444;57;318
"2015-02-06 06:19:02";329.375;54;283
"2015-02-06 06:19:05";329.647058823529;55;299
"2015-02-06 06:19:13";331.65;56;301
"2015-02-06 06:19:23";331.75;55;304
"2015-02-06 06:19:28";331.88;54;301
"2015-02-06 06:19:30";331.88;55;298
"2015-02-06 06:19:33";332.538461538462;56;294
"2015-02-06 06:19:36";332.538461538462;56;283
"2015-02-06 06:19:44";332.518518518519;54;293
"2015-02-06 06:20:18";329.147058823529;50;298
"2015-02-06 06:20:30";329.147058823529;51;298
"2015-02-06 06:20:34";329.147058823529;53;287
"2015-02-06 06:21:38";328.810810810811;48;333
"2015-02-06 06:21:40";329.184210526316;49;330
"2015-02-06 06:22:03";327.536585365854;46;312
"2015-02-06 06:22:05";327.536585365854;47;324
"2015-02-06 06:22:21";325.568181818182;45;301
"2015-02-06 06:22:23";325.568181818182;45;312
"2015-02-06 06:22:25";324.933333333333;45;298
"2015-02-06 06:22:37";324.617021276596;44;303
"2015-02-06 06:22:48";326.0625;43;280
"2015-02-06 06:22:53";337.5;43;291
"2015-02-06 06:22:59";335.811320754717;43;295
"2015-02-06 06:23:14";333.709090909091;39;291
"2015-02-06 06:23:17";333.642857142857;40;292
"2015-02-06 06:23:19";333.642857142857;41;288
"2015-02-06 06:23:22";334.945454545455;42;301
"2015-02-06 06:23:50";332.723404255319;40;296
"2015-02-06 06:23:53";332.3125;40;302
"2015-02-06 06:23:59";331.45652173913;41;299
"2015-02-06 06:24:03";330.739130434783;41;320
"2015-02-06 06:24:09";329.565217391304;40;316
"2015-02-06 06:24:13";329.227272727273;41;308
"2015-02-06 06:24:26";327.166666666667;40;312
"2015-02-06 06:24:29";324.511111111111;40;301
"2015-02-06 06:24:40";323.068181818182;38;305
"2015-02-06 06:24:48";323.046511627907;38;306
"2015-02-06 06:24:55";323.02380952381;39;306
"2015-02-06 06:25:01";323.175;40;305
"2015-02-06 06:25:05";323.128205128205;41;299
"2015-02-06 06:25:13";324.378378378378;42;363
"2015-02-06 06:25:42";322.125;39;289
"2015-02-06 06:25:47";321.358974358974;40;282
"2015-02-06 06:25:49";321.358974358974;40;337
"2015-02-06 06:25:50";321.358974358974;41;326
"2015-02-06 06:25:57";321.358974358974;44;275
"2015-02-06 06:25:58";321.358974358974;45;261
"2015-02-06 06:26:02";321.358974358974;45;371
"2015-02-06 06:26:06";321.358974358974;47;273
"2015-02-06 06:26:13";321.368421052632;50;355
"2015-02-06 06:26:27";322.638888888889;51;344
"2015-02-06 06:26:31";322.638888888889;52;316
"2015-02-06 06:26:38";322.638888888889;52;311
"2015-02-06 06:26:40";322.638888888889;52;313
"2015-02-06 06:26:42";322.057142857143;52;319
"2015-02-06 06:26:43";322.057142857143;53;321
"2015-02-06 06:26:47";323.147058823529;54;340
"2015-02-06 06:26:52";323.5;55;340
"2015-02-06 06:26:56";323.5;56;325
"2015-02-06 06:27:00";323.5;57;322
"2015-02-06 06:27:02";323.5;58;322
"2015-02-06 06:27:05";323.5;58;457
"2015-02-06 06:27:27";325.242424242424;57;312
"2015-02-06 06:27:39";323.941176470588;56;310
"2015-02-06 06:27:50";323.090909090909;57;291
"2015-02-06 06:27:52";304.53125;58;291
"2015-02-06 06:28:04";304;59;281
"2015-02-06 06:28:13";302.866666666667;60;782
"2015-02-06 06:28:15";302.866666666667;60;302
"2015-02-06 06:28:19";301.931034482759;61;314
"2015-02-06 06:28:23";301.9;61;293
"2015-02-06 06:28:34";301.9;62;296
"2015-02-06 06:28:53";301.965517241379;61;298
"2015-02-06 06:29:00";301.870967741935;60;293
"2015-02-06 06:29:04";301.333333333333;61;291
"2015-02-06 06:29:08";300.178571428571;62;279
"2015-02-06 06:29:16";300.148148148148;61;277
"2015-02-06 06:29:20";300.807692307692;62;281
"2015-02-06 06:29:24";301.75;63;276
"2015-02-06 06:29:31";302.653846153846;62;282
"2015-02-06 06:29:55";303.535714285714;63;317
"2015-02-06 06:29:57";303.535714285714;63;319
"2015-02-06 06:30:04";303.466666666667;63;296
"2015-02-06 06:30:13";303.516129032258;63;331
"2015-02-06 06:30:15";303.516129032258;63;287
"2015-02-06 06:30:19";302.322580645161;63;285
"2015-02-06 06:30:25";302.833333333333;65;596
"2015-02-06 06:30:55";300.181818181818;65;292
"2015-02-06 06:30:58";300.181818181818;65;294
"2015-02-06 06:31:01";300.181818181818;65;300
"2015-02-06 06:31:07";300.181818181818;65;301
"2015-02-06 06:31:17";302.714285714286;64;297
"2015-02-06 06:31:19";302.714285714286;65;298
"2015-02-06 06:31:24";302.714285714286;67;288
"2015-02-06 06:31:30";303.666666666667;67;322
"2015-02-06 06:31:56";304.410256410256;66;321
"2015-02-06 06:32:00";304.410256410256;66;316
"2015-02-06 06:32:01";304.775;66;318
"2015-02-06 06:32:14";307.595238095238;66;325
"2015-02-06 06:32:28";309.697674418605;64;318
"2015-02-06 06:32:29";310.404761904762;65;312
"2015-02-06 06:32:37";310.756097560976;67;332
"2015-02-06 06:32:47";309.813953488372;66;365
"2015-02-06 06:32:56";310.162790697674;64;328
"2015-02-06 06:32:58";310.162790697674;65;337
"2015-02-06 06:33:01";310.162790697674;66;336
"2015-02-06 06:33:04";310.162790697674;66;353
"2015-02-06 06:33:12";311.65;68;341
"2015-02-06 06:33:14";311.65;68;342
"2015-02-06 06:33:16";311.19512195122;68;376
"2015-02-06 06:33:40";310.93023255814;67;372
"2015-02-06 06:33:45";310.93023255814;68;350
"2015-02-06 06:33:49";310.53488372093;69;372
"2015-02-06 06:33:55";308.765957446808;70;367
"2015-02-06 06:33:58";308.913043478261;71;353
"2015-02-06 06:34:05";307.829787234043;69;364
"2015-02-06 06:34:07";307.829787234043;70;363
"2015-02-06 06:34:09";307.829787234043;70;362
"2015-02-06 06:34:11";307.829787234043;71;332
"2015-02-06 06:34:13";307.291666666667;72;347
"2015-02-06 06:34:21";307.291666666667;72;357
"2015-02-06 06:34:30";306.8;74;349
"2015-02-06 06:34:46";310.348837209302;74;320
"2015-02-06 06:34:48";310.348837209302;75;321
"2015-02-06 06:34:51";310.348837209302;76;341
"2015-02-06 06:34:57";310.452380952381;76;331
"2015-02-06 06:35:07";309.452380952381;77;329
"2015-02-06 06:35:12";309.627906976744;78;330
"2015-02-06 06:35:16";309.840909090909;78;327
"2015-02-06 06:35:31";311.666666666667;77;324
"2015-02-06 06:35:41";314.179487179487;78;319
"2015-02-06 06:35:56";313.571428571429;78;311
"2015-02-06 06:36:03";313.255813953488;79;310
"2015-02-06 06:36:05";313.255813953488;79;325
"2015-02-06 06:36:14";312.086956521739;78;331
"2015-02-06 06:36:16";312.086956521739;79;324
"2015-02-06 06:36:19";310.333333333333;79;325
"2015-02-06 06:36:27";309.727272727273;77;358
"2015-02-06 06:36:29";309.727272727273;78;313
"2015-02-06 06:36:31";309.727272727273;78;316
"2015-02-06 06:36:35";309.727272727273;78;321
"2015-02-06 06:36:43";309.727272727273;79;313
"2015-02-06 06:36:44";309.727272727273;80;310
"2015-02-06 06:36:49";309.581395348837;80;314
"2015-02-06 06:36:50";309.547619047619;81;325
"2015-02-06 06:36:55";309.761904761905;81;326
"2015-02-06 06:37:01";309.761904761905;80;332
"2015-02-06 06:37:04";309.536585365854;80;331
"2015-02-06 06:37:14";305.405405405405;81;381
"2015-02-06 06:37:20";306.375;81;332
"2015-02-06 06:37:22";305.897435897436;82;332
"2015-02-06 06:37:30";304.055555555556;80;326
"2015-02-06 06:37:35";303.028571428571;80;335
"2015-02-06 06:37:50";305.333333333333;81;333
"2015-02-06 06:37:53";305.333333333333;82;343
"2015-02-06 06:38:04";305.333333333333;82;343
"2015-02-06 06:38:15";306.117647058824;78;327
"2015-02-06 06:38:21";306.65625;77;330
"2015-02-06 06:38:24";307.30303030303;77;329
"2015-02-06 06:38:31";307.65625;79;320
"2015-02-06 06:38:37";309.212121212121;81;331
"2015-02-06 06:38:39";309.212121212121;82;333
"2015-02-06 06:38:41";309.212121212121;82;335
"2015-02-06 06:38:45";309.212121212121;83;622
"2015-02-06 06:38:47";309.212121212121;83;335
"2015-02-06 06:38:52";312.25;82;329
"2015-02-06 06:38:58";317.71875;82;332
"2015-02-06 06:39:03";320.333333333333;82;328
"2015-02-06 06:39:05";320.333333333333;83;335
"2015-02-06 06:39:08";320.333333333333;82;333
"2015-02-06 06:39:11";320.333333333333;82;332
"2015-02-06 06:39:12";320.333333333333;81;296
"2015-02-06 06:39:17";321.655172413793;81;325
"2015-02-06 06:39:22";321.655172413793;81;334
"2015-02-06 06:39:24";321.655172413793;82;338
"2015-02-06 06:39:26";321.655172413793;82;345
"2015-02-06 06:39:30";321.655172413793;82;348
"2015-02-06 06:39:31";321.655172413793;82;344
"2015-02-06 06:39:33";323.466666666667;83;336
"2015-02-06 06:39:37";324.322580645161;84;349
"2015-02-06 06:39:42";324.322580645161;85;349
"2015-02-06 06:39:45";320.290322580645;85;336
"2015-02-06 06:39:49";320.290322580645;84;353
"2015-02-06 06:39:53";322.848484848485;85;346
"2015-02-06 06:40:01";325.794117647059;85;393
"2015-02-06 06:40:02";326.971428571429;85;431
"2015-02-06 06:40:09";329.916666666667;85;364
"2015-02-06 06:40:28";339.975;82;423
"2015-02-06 06:40:43";339.227272727273;80;415
"2015-02-06 06:40:45";339.418604651163;81;384
"2015-02-06 06:40:47";339.418604651163;82;390
"2015-02-06 06:40:56";341.261904761905;82;411
"2015-02-06 06:41:00";340.744186046512;82;407
"2015-02-06 06:41:02";341.714285714286;82;378
"2015-02-06 06:41:07";341;82;381
"2015-02-06 06:41:48";351.170212765957;74;367
"2015-02-06 06:42:08";348.82;71;337
"2015-02-06 06:42:12";348.82;72;363
"2015-02-06 06:42:20";350.229166666667;74;354
"2015-02-06 06:42:27";349.9;74;398
"2015-02-06 06:42:48";351.081632653061;75;350
"2015-02-06 06:42:59";349.865384615385;73;349
"2015-02-06 06:43:06";349.865384615385;72;370
"2015-02-06 06:43:12";349.923076923077;73;358
"2015-02-06 06:43:17";349.923076923077;74;368
"2015-02-06 06:43:20";349.923076923077;75;372
"2015-02-06 06:43:30";350.019230769231;73;369
"2015-02-06 06:43:34";350.019230769231;74;369
"2015-02-06 06:43:44";350.547169811321;71;352
"2015-02-06 06:43:46";350.547169811321;71;371
"2015-02-06 06:43:49";350.407407407407;71;365
"2015-02-06 06:43:54";349;72;365
"2015-02-06 06:44:06";349.056603773585;73;358
"2015-02-06 06:44:14";347.5;72;400
"2015-02-06 06:44:17";347.280701754386;73;393
"2015-02-06 06:44:19";347.280701754386;73;381
"2015-02-06 06:44:22";346.762711864407;74;398
"2015-02-06 06:44:29";346.762711864407;72;385
"2015-02-06 06:44:38";345.64406779661;70;411
"2015-02-06 06:44:43";344.730158730159;69;383
"2015-02-06 06:44:50";344.935483870968;70;381
"2015-02-06 06:44:52";344.803278688525;70;380
"2015-02-06 06:44:55";344.35;70;389
"2015-02-06 06:44:59";344.180327868852;70;415
"2015-02-06 06:45:02";343.566666666667;70;397
"2015-02-06 06:45:05";343.169491525424;71;397
"2015-02-06 06:45:10";343.473684210526;71;408
"2015-02-06 06:45:14";342.821428571429;72;431
"2015-02-06 06:45:20";342.571428571429;72;416
"2015-02-06 06:45:22";337.928571428571;72;416
"2015-02-06 06:45:23";337.928571428571;73;416
"2015-02-06 06:45:33";338.392857142857;74;439
"2015-02-06 06:45:35";338.392857142857;74;438
"2015-02-06 06:45:37";338.563636363636;75;437
"2015-02-06 06:45:39";338.696428571429;76;436
"2015-02-06 06:45:43";339.107142857143;78;439
"2015-02-06 06:45:46";339.327272727273;77;437
"2015-02-06 06:46:04";340;73;445
"2015-02-06 06:46:29";332.960784313725;76;438
"2015-02-06 06:46:41";334.5;79;392
"2015-02-06 06:46:43";334.938775510204;80;426
"2015-02-06 06:47:09";338.744186046512;83;431
"2015-02-06 06:47:30";344.022727272727;79;404
"2015-02-06 06:47:32";345.777777777778;80;423
"2015-02-06 06:47:38";348;82;402
"2015-02-06 06:47:48";350.36170212766;81;396
"2015-02-06 06:47:50";350.36170212766;81;402
"2015-02-06 06:47:54";350.760869565217;82;396
"2015-02-06 06:48:10";352.088888888889;82;406
"2015-02-06 06:48:18";352.739130434783;81;400
"2015-02-06 06:48:42";352.704545454545;82;401
"2015-02-06 06:48:45";353.302325581395;82;395
"2015-02-06 06:49:05";356.512195121951;79;398
"2015-02-06 06:49:39";370.225;77;416
"2015-02-06 06:49:47";374.405405405405;77;394
"2015-02-06 06:49:49";374.405405405405;77;409
"2015-02-06 06:49:57";375.131578947368;77;406
"2015-02-06 06:50:07";375.384615384615;75;412
"2015-02-06 06:50:13";377.27027027027;75;401
"2015-02-06 06:50:18";378.194444444444;75;406
"2015-02-06 06:50:20";379.057142857143;76;406
"2015-02-06 06:50:29";381.272727272727;76;484
"2015-02-06 06:50:32";382.28125;76;408
"2015-02-06 06:50:35";382.28125;76;406
"2015-02-06 06:50:39";382.28125;76;421
"2015-02-06 06:50:45";384.354838709677;74;448
"2015-02-06 06:50:53";384.625;73;417
"2015-02-06 06:50:55";385.088235294118;74;390
"2015-02-06 06:50:59";385.088235294118;75;397
