dateAndTime;boostedSvrPrediction
2015-03-18 00:00:04;414.179661
2015-03-18 00:01:11;414.877266
2015-03-18 00:01:23;414.047694
2015-03-18 00:04:02;413.843178
2015-03-18 00:09:33;411.137939
2015-03-18 00:15:17;470.845135
2015-03-18 00:18:34;410.732151
2015-03-18 00:28:12;414.664198
2015-03-18 00:32:00;414.664198
2015-03-18 00:32:19;415.105499
2015-03-18 00:32:21;415.344119
2015-03-18 00:32:28;415.594720
2015-03-18 00:32:36;415.857299
2015-03-18 00:33:31;413.201543
2015-03-18 00:33:52;413.442818
2015-03-18 00:40:09;413.839989
2015-03-18 00:43:54;415.344119
2015-03-18 00:51:48;418.608997
2015-03-18 01:04:09;414.461517
2015-03-18 01:09:22;411.852650
2015-03-18 01:17:12;411.744060
2015-03-18 01:18:18;411.899713
2015-03-18 01:39:23;414.461517
2015-03-18 01:57:07;414.878858
2015-03-18 02:00:19;415.105499
2015-03-18 02:05:14;414.878858
2015-03-18 02:11:33;409.858015
2015-03-18 02:12:53;409.858015
2015-03-18 02:12:56;410.009790
2015-03-18 02:38:58;414.664198
2015-03-18 02:54:32;414.461517
2015-03-18 02:55:24;414.664198
2015-03-18 02:55:34;414.878858
2015-03-18 02:58:41;415.105499
2015-03-18 03:00:44;410.776609
2015-03-18 03:02:53;410.924943
2015-03-18 03:04:22;411.209939
2015-03-18 03:07:39;412.939736
2015-03-18 03:07:42;413.142767
2015-03-18 03:07:44;413.357773
2015-03-18 03:09:32;414.278028
2015-03-18 03:09:38;414.511433
2015-03-18 03:12:01;419.745940
2015-03-18 03:14:32;415.437787
2015-03-18 03:15:02;414.965971
2015-03-18 03:34:30;414.461517
2015-03-18 03:39:47;409.064781
2015-03-18 03:59:33;414.664198
2015-03-18 04:04:39;414.664198
2015-03-18 04:12:59;416.168540
2015-03-18 04:16:27;415.344119
2015-03-18 04:18:38;411.745390
2015-03-18 04:22:25;410.060503
2015-03-18 04:23:22;409.082294
2015-03-18 04:25:44;409.506009
2015-03-18 04:30:44;410.955995
2015-03-18 04:31:12;410.955995
2015-03-18 04:33:19;410.339363
2015-03-18 04:33:25;410.182162
2015-03-18 04:35:34;414.878858
2015-03-18 04:43:50;424.246536
2015-03-18 04:50:54;409.590365
2015-03-18 04:57:10;414.664198
2015-03-18 04:59:02;415.105499
2015-03-18 04:59:06;415.344119
2015-03-18 05:00:52;415.594720
2015-03-18 05:04:49;411.774224
2015-03-18 05:06:36;411.602465
2015-03-18 05:06:56;411.774224
2015-03-18 05:07:32;410.236236
2015-03-18 05:10:54;415.992727
2015-03-18 05:11:47;413.378462
2015-03-18 05:13:50;436.004854
2015-03-18 05:14:22;436.570609
2015-03-18 05:18:19;427.365990
2015-03-18 05:19:05;424.221756
2015-03-18 05:20:07;424.221756
2015-03-18 05:20:55;410.020024
2015-03-18 05:21:32;410.340970
2015-03-18 05:22:11;410.709793
2015-03-18 05:22:33;410.912159
2015-03-18 05:23:54;411.909515
2015-03-18 05:24:04;410.908600
2015-03-18 05:24:59;410.908600
2015-03-18 05:25:46;411.131588
2015-03-18 05:25:50;411.366543
2015-03-18 05:27:32;410.756084
2015-03-18 05:29:08;410.596212
2015-03-18 05:29:23;410.805662
2015-03-18 05:29:28;411.332682
2015-03-18 05:30:46;410.744598
2015-03-18 05:30:50;410.744598
2015-03-18 05:32:00;410.497104
2015-03-18 05:32:03;410.713818
2015-03-18 05:32:07;410.942500
2015-03-18 05:32:09;411.183149
2015-03-18 05:32:37;414.402101
2015-03-18 05:32:40;414.701412
2015-03-18 05:32:42;415.012686
2015-03-18 05:33:57;415.378753
2015-03-18 05:34:51;415.777281
2015-03-18 05:34:52;416.088886
2015-03-18 05:35:09;416.747990
2015-03-18 05:36:44;415.040789
2015-03-18 05:36:47;415.349302
2015-03-18 05:37:35;413.139513
2015-03-18 05:37:38;413.139513
2015-03-18 05:37:41;413.139513
2015-03-18 05:37:43;413.139513
2015-03-18 05:38:07;413.404482
2015-03-18 05:38:11;413.681419
2015-03-18 05:38:14;413.970322
2015-03-18 05:38:17;414.271188
2015-03-18 05:39:13;414.955275
2015-03-18 05:40:58;424.684748
2015-03-18 05:41:22;425.147295
2015-03-18 05:41:24;424.905038
2015-03-18 05:41:32;424.800838
2015-03-18 05:42:32;431.117694
2015-03-18 05:44:07;423.550544
2015-03-18 05:44:16;424.324218
2015-03-18 05:44:19;424.770150
2015-03-18 05:44:23;425.228037
2015-03-18 05:46:32;417.396397
2015-03-18 05:46:35;417.396397
2015-03-18 05:46:49;417.396397
2015-03-18 05:48:16;416.191301
2015-03-18 05:48:58;415.509225
2015-03-18 05:49:08;415.161663
2015-03-18 05:49:13;415.509225
2015-03-18 05:49:53;414.502399
2015-03-18 05:50:04;414.826054
2015-03-18 05:50:16;415.812931
2015-03-18 05:50:20;416.176480
2015-03-18 05:50:35;416.176480
2015-03-18 05:51:47;414.800052
2015-03-18 05:52:09;414.963977
2015-03-18 05:52:18;415.301472
2015-03-18 05:52:29;416.770934
2015-03-18 05:53:03;422.266689
2015-03-18 05:55:44;416.845916
2015-03-18 05:55:58;417.194774
2015-03-18 05:56:01;417.779954
2015-03-18 05:57:26;415.853300
2015-03-18 05:57:34;415.545075
2015-03-18 05:58:18;413.015653
2015-03-18 05:58:20;413.278777
2015-03-18 05:58:38;413.875101
2015-03-18 05:58:49;414.133646
2015-03-18 05:59:02;414.055541
2015-03-18 05:59:18;414.372996
2015-03-18 05:59:26;415.043771
2015-03-18 05:59:37;415.782618
2015-03-18 05:59:51;417.422554
2015-03-18 05:59:53;417.841697
2015-03-18 06:00:06;418.715740
2015-03-18 06:00:25;419.493641
2015-03-18 06:00:41;418.969459
2015-03-18 06:00:43;419.427393
2015-03-18 06:01:42;418.753713
2015-03-18 06:01:47;419.202536
2015-03-18 06:01:53;420.031865
2015-03-18 06:02:40;419.324687
2015-03-18 06:02:41;419.780438
2015-03-18 06:02:49;420.727653
2015-03-18 06:02:59;421.271201
2015-03-18 06:03:55;421.256965
2015-03-18 06:04:23;420.655568
2015-03-18 06:04:27;420.176854
2015-03-18 06:04:39;420.655568
2015-03-18 06:05:08;418.076811
2015-03-18 06:05:12;418.497411
2015-03-18 06:05:54;417.284533
2015-03-18 06:06:13;417.688310
2015-03-18 06:06:20;418.531647
2015-03-18 06:06:23;418.971197
2015-03-18 06:06:25;419.422661
2015-03-18 06:06:27;419.886031
2015-03-18 06:07:37;420.171766
2015-03-18 06:07:43;420.806415
2015-03-18 06:07:45;421.053905
2015-03-18 06:07:47;421.549168
2015-03-18 06:07:55;422.056315
2015-03-18 06:07:59;422.573249
2015-03-18 06:08:02;422.573249
2015-03-18 06:08:04;423.104120
2015-03-18 06:08:33;423.403004
2015-03-18 06:08:40;423.791250
2015-03-18 06:08:45;424.347428
2015-03-18 06:08:48;424.915449
2015-03-18 06:08:58;424.855007
2015-03-18 06:09:15;426.586963
2015-03-18 06:09:20;427.195728
2015-03-18 06:09:41;425.990012
2015-03-18 06:10:00;427.778874
2015-03-18 06:10:34;427.774716
2015-03-18 06:11:06;430.331242
2015-03-18 06:11:16;429.573093
2015-03-18 06:11:18;430.218359
2015-03-18 06:11:28;428.315175
2015-03-18 06:11:38;429.071040
2015-03-18 06:11:49;429.804231
2015-03-18 06:11:52;430.451892
2015-03-18 06:11:56;431.111335
2015-03-18 06:12:27;432.041058
2015-03-18 06:12:40;431.864332
2015-03-18 06:12:57;427.665519
2015-03-18 06:13:13;427.968481
2015-03-18 06:13:17;428.586446
2015-03-18 06:13:42;426.462409
2015-03-18 06:13:44;427.053419
2015-03-18 06:13:47;427.053419
2015-03-18 06:13:49;427.053419
2015-03-18 06:13:56;427.656256
2015-03-18 06:14:00;427.656256
2015-03-18 06:14:03;428.725883
2015-03-18 06:14:25;426.900160
2015-03-18 06:14:28;427.490478
2015-03-18 06:14:47;427.902666
2015-03-18 06:14:48;428.509274
2015-03-18 06:15:22;429.585666
2015-03-18 06:15:39;429.846844
2015-03-18 06:15:43;430.175718
2015-03-18 06:15:47;430.923185
2015-03-18 06:15:49;431.572382
