"dateAndTime";"fiveMinuteMean";"trafficVolume";"actualTravelTime"
2015-02-03 00:23:17;300;3;276
2015-02-03 00:35:30;300;1;257
2015-02-03 00:38:44;300;8;2964
2015-02-03 01:04:14;300;2;284
2015-02-03 01:34:40;300;1;263
2015-02-03 01:34:59;300;4;270
2015-02-03 01:35:14;300;5;263
2015-02-03 01:36:02;300;6;309
2015-02-03 01:41:30;276.25;2;276
2015-02-03 01:57:35;300;3;307
2015-02-03 02:30:58;300;2;330
2015-02-03 02:32:34;300;3;347
2015-02-03 02:33:55;300;6;273
2015-02-03 02:35:30;300;6;391
2015-02-03 03:20:32;300;2;246
2015-02-03 03:21:27;300;3;239
2015-02-03 03:28:22;242.5;2;707
2015-02-03 03:31:20;300;2;300
2015-02-03 03:53:59;300;1;260
2015-02-03 04:05:56;300;1;293
2015-02-03 04:07:16;300;2;410
2015-02-03 04:10:56;293;3;276
2015-02-03 04:11:39;293;3;748
2015-02-03 04:12:04;293;4;268
2015-02-03 04:32:06;300;2;266
2015-02-03 04:35:31;300;4;277
2015-02-03 04:36:46;266;4;249
2015-02-03 04:37:45;266;3;1464
2015-02-03 04:42:52;263;1;286
2015-02-03 04:47:25;300;2;575
2015-02-03 04:51:35;286;2;256
2015-02-03 04:52:29;286;3;294
2015-02-03 04:56:05;256;7;231
2015-02-03 05:02:31;847.5;2;449
2015-02-03 05:06:11;1464;1;243
2015-02-03 05:09:28;300;6;1152
2015-02-03 05:13:44;346;3;284
2015-02-03 05:14:32;346;4;309
2015-02-03 05:19:50;296.5;4;278
2015-02-03 05:21:13;296.5;4;1225
2015-02-03 05:23:23;296.5;9;316
2015-02-03 05:23:34;309;10;307
2015-02-03 05:23:37;309;11;298
2015-02-03 05:23:40;309;12;299
2015-02-03 05:23:43;309;14;302
2015-02-03 05:23:55;309;15;282
2015-02-03 05:24:21;309;17;325
2015-02-03 05:24:24;309;18;305
2015-02-03 05:27:21;278;13;273
2015-02-03 05:27:56;278;13;253
2015-02-03 05:29:56;398.444444444444;3;267
2015-02-03 05:33:31;373.818181818182;5;279
2015-02-03 05:34:34;279.5;7;244
2015-02-03 05:34:50;264.333333333333;8;297
2015-02-03 05:35:15;264.333333333333;8;315
2015-02-03 05:35:36;264.333333333333;9;268
2015-02-03 05:36:25;264.333333333333;11;292
2015-02-03 05:36:34;264.333333333333;12;257
2015-02-03 05:36:40;264.333333333333;14;262
2015-02-03 05:37:12;267;16;255
2015-02-03 05:37:20;267;17;277
2015-02-03 05:38:39;263.333333333333;15;288
2015-02-03 05:38:40;263.333333333333;16;275
2015-02-03 05:39:03;263.333333333333;18;291
2015-02-03 05:39:56;273.333333333333;16;276
2015-02-03 05:40:50;280.6;14;361
2015-02-03 05:41:05;274.571428571429;16;347
2015-02-03 05:41:55;369.4;12;271
2015-02-03 05:42:06;361;13;259
2015-02-03 05:42:47;361;12;282
2015-02-03 05:43:09;361;13;279
2015-02-03 05:43:22;360.636363636364;14;269
2015-02-03 05:43:25;360.636363636364;15;276
2015-02-03 05:43:28;354.583333333333;16;279
2015-02-03 05:43:40;364.636363636364;16;297
2015-02-03 05:43:45;364.636363636364;15;754
2015-02-03 05:44:22;358.5;14;294
2015-02-03 05:44:24;358.5;15;285
2015-02-03 05:44:26;358.5;16;279
2015-02-03 05:45:17;364.818181818182;17;264
2015-02-03 05:45:21;364.818181818182;18;273
2015-02-03 05:45:27;364.818181818182;19;259
2015-02-03 05:45:31;369.8;20;269
2015-02-03 05:45:35;369.8;21;267
2015-02-03 05:46:02;382.333333333333;20;258
2015-02-03 05:46:56;293.888888888889;19;308
2015-02-03 05:47:05;296;20;468
2015-02-03 05:47:35;294.444444444444;20;310
2015-02-03 05:47:37;294.444444444444;21;284
2015-02-03 05:47:55;290.727272727273;22;262
2015-02-03 05:48:07;288.692307692308;24;287
2015-02-03 05:48:09;288.692307692308;25;272
2015-02-03 05:48:15;288.692307692308;26;291
2015-02-03 05:48:49;290.583333333333;23;263
2015-02-03 05:48:53;290.583333333333;24;253
2015-02-03 05:48:56;290.545454545455;25;263
2015-02-03 05:48:59;290.545454545455;26;277
2015-02-03 05:49:18;289.571428571429;27;285
2015-02-03 05:49:21;289.571428571429;28;294
2015-02-03 05:49:25;289.571428571429;27;283
2015-02-03 05:49:31;289.571428571429;28;273
2015-02-03 05:49:37;290.615384615385;29;285
2015-02-03 05:49:46;286.733333333333;30;282
2015-02-03 05:49:51;286.733333333333;30;288
2015-02-03 05:50:01;284.882352941176;31;297
2015-02-03 05:50:16;283.888888888889;34;279
2015-02-03 05:50:19;283.888888888889;34;283
2015-02-03 05:50:27;282.526315789474;34;272
2015-02-03 05:52:10;277.375;30;288
2015-02-03 05:52:14;277.375;32;293
2015-02-03 05:52:17;276.470588235294;33;290
2015-02-03 05:52:23;276.888888888889;34;271
2015-02-03 05:53:35;276.9;26;278
2015-02-03 05:53:37;276.904761904762;27;282
2015-02-03 05:53:56;275.9;26;280
2015-02-03 05:54:03;276.333333333333;25;287
2015-02-03 05:54:29;276.608695652174;24;277
2015-02-03 05:56:23;308.875;17;297
2015-02-03 05:57:04;306.615384615385;18;315
2015-02-03 05:57:12;305.444444444444;17;292
2015-02-03 05:57:20;307.115384615385;15;274
2015-02-03 06:02:41;286.888888888889;28;277
2015-02-03 06:02:46;286.888888888889;29;253
2015-02-03 06:03:17;288;29;259
2015-02-03 06:03:40;290.333333333333;28;255
2015-02-03 06:04:51;294.5;25;299
2015-02-03 06:05:06;294.5;21;280
2015-02-03 06:05:40;294.5;19;263
2015-02-03 06:06:00;294.5;17;290
2015-02-03 06:06:01;294.5;18;273
2015-02-03 06:06:29;293.666666666667;16;268
2015-02-03 06:06:43;293.666666666667;17;302
2015-02-03 06:07:00;286.666666666667;18;288
2015-02-03 06:07:02;286.666666666667;18;268
2015-02-03 06:07:03;286.666666666667;19;290
2015-02-03 06:07:11;284;21;276
2015-02-03 06:07:35;265;22;283
2015-02-03 06:07:42;263;22;300
2015-02-03 06:07:43;263;23;278
2015-02-03 06:07:48;263;22;321
2015-02-03 06:08:06;261;24;254
2015-02-03 06:08:28;261;24;313
2015-02-03 06:08:31;261;24;313
2015-02-03 06:08:45;261;25;277
2015-02-03 06:08:47;261;26;279
2015-02-03 06:08:58;261;27;343
2015-02-03 06:09:00;261;28;271
2015-02-03 06:09:07;261;29;292
2015-02-03 06:09:10;261;30;295
2015-02-03 06:09:12;261;31;290
2015-02-03 06:09:30;261;33;277
2015-02-03 06:09:41;261;34;218
2015-02-03 06:09:55;270.5;34;240
2015-02-03 06:09:55;270.5;34;305
2015-02-03 06:10:02;270.5;36;278
2015-02-03 06:10:05;269.428571428571;37;307
2015-02-03 06:10:17;269.428571428571;36;306
2015-02-03 06:10:21;269.428571428571;36;299
2015-02-03 06:10:37;269.875;38;276
2015-02-03 06:10:42;269.875;39;302
2015-02-03 06:10:43;269.875;40;286
2015-02-03 06:10:53;272.111111111111;41;307
2015-02-03 06:10:58;271.7;41;294
2015-02-03 06:11:21;271.7;43;317
2015-02-03 06:11:36;271.363636363636;45;294
2015-02-03 06:11:42;271.363636363636;46;283
2015-02-03 06:11:44;271.363636363636;46;293
2015-02-03 06:11:49;275.071428571429;47;301
2015-02-03 06:11:51;275.071428571429;48;294
2015-02-03 06:11:57;276.066666666667;50;292
2015-02-03 06:12:01;277.714285714286;50;287
2015-02-03 06:12:07;277.714285714286;48;297
2015-02-03 06:12:11;277.714285714286;49;295
2015-02-03 06:12:13;277.714285714286;49;281
2015-02-03 06:12:32;276.625;50;333
2015-02-03 06:12:36;276.625;50;314
2015-02-03 06:12:38;277.8;50;313
2015-02-03 06:12:40;277.8;51;553
2015-02-03 06:13:05;280.8;49;319
2015-02-03 06:13:29;279.315789473684;50;292
2015-02-03 06:13:37;278.9;50;306
2015-02-03 06:13:40;278.9;51;305
2015-02-03 06:13:54;282;51;358
2015-02-03 06:13:58;280.173913043478;53;307
2015-02-03 06:14:06;281.576923076923;53;334
2015-02-03 06:14:09;281.407407407407;53;313
2015-02-03 06:14:17;281.407407407407;53;321
2015-02-03 06:14:29;281.407407407407;53;326
2015-02-03 06:14:32;281.407407407407;53;326
2015-02-03 06:14:34;281.407407407407;54;322
2015-02-03 06:14:38;281.407407407407;55;336
2015-02-03 06:14:42;283.413793103448;57;343
2015-02-03 06:14:51;282.962962962963;60;328
2015-02-03 06:14:52;282.962962962963;61;336
2015-02-03 06:14:55;282.962962962963;62;319
2015-02-03 06:15:14;285;60;2522
2015-02-03 06:15:31;286.125;60;330
2015-02-03 06:15:41;286.548387096774;59;568
2015-02-03 06:15:46;287.03125;58;305
2015-02-03 06:15:47;287.03125;59;309
2015-02-03 06:16:12;288.375;55;296
2015-02-03 06:16:26;288.212121212121;55;273
2015-02-03 06:16:39;289.914285714286;55;294
2015-02-03 06:16:41;289.914285714286;56;295
2015-02-03 06:16:44;289.914285714286;56;298
2015-02-03 06:16:47;289.685714285714;56;315
2015-02-03 06:16:54;290.166666666667;55;322
2015-02-03 06:16:59;290.166666666667;54;325
2015-02-03 06:17:28;292.085714285714;53;299
2015-02-03 06:17:31;292.085714285714;54;288
2015-02-03 06:17:34;292.085714285714;54;299
2015-02-03 06:17:43;291.852941176471;52;1314
2015-02-03 06:17:47;291.852941176471;53;273
2015-02-03 06:18:20;295.542857142857;52;299
2015-02-03 06:18:29;297.114285714286;53;325
2015-02-03 06:18:31;297.114285714286;53;301
2015-02-03 06:18:33;297.882352941176;54;301
2015-02-03 06:18:36;297.882352941176;55;320
2015-02-03 06:18:38;297.882352941176;55;305
2015-02-03 06:18:49;297.441176470588;54;305
2015-02-03 06:18:58;299.181818181818;54;308
2015-02-03 06:19:07;300.096774193548;53;312
2015-02-03 06:19:10;300.866666666667;53;305
2015-02-03 06:19:15;300.866666666667;55;532
2015-02-03 06:19:20;300.866666666667;54;327
2015-02-03 06:19:25;301.258064516129;55;326
2015-02-03 06:19:27;301.258064516129;56;318
2015-02-03 06:19:47;302.354838709677;50;313
2015-02-03 06:20:13;305.848484848485;45;305
2015-02-03 06:20:19;308.571428571429;46;289
2015-02-03 06:20:32;311.411764705882;45;288
2015-02-03 06:20:34;311.411764705882;46;289
2015-02-03 06:20:37;311.411764705882;47;287
2015-02-03 06:20:54;312.030303030303;46;300
2015-02-03 06:21:32;312.382352941176;46;284
2015-02-03 06:21:34;311.857142857143;47;290
2015-02-03 06:21:41;311.764705882353;47;285
2015-02-03 06:21:43;311.371428571429;47;291
2015-02-03 06:21:45;311.371428571429;47;286
2015-02-03 06:21:48;311.882352941176;47;295
2015-02-03 06:21:57;322.451612903226;47;318
2015-02-03 06:22:01;322.451612903226;47;315
2015-02-03 06:22:08;323.966666666667;48;299
2015-02-03 06:22:14;323.966666666667;49;307
2015-02-03 06:22:16;323.903225806452;49;340
2015-02-03 06:22:25;321.382352941176;52;290
2015-02-03 06:22:34;320.138888888889;51;297
2015-02-03 06:22:36;320.138888888889;51;298
2015-02-03 06:22:41;320.138888888889;53;297
2015-02-03 06:22:52;320.529411764706;53;309
2015-02-03 06:23:01;320.529411764706;55;312
2015-02-03 06:23:04;320.529411764706;56;313
2015-02-03 06:23:10;320.151515151515;56;581
2015-02-03 06:23:25;320.40625;56;313
2015-02-03 06:23:32;319.818181818182;55;318
2015-02-03 06:23:37;319.264705882353;54;311
2015-02-03 06:23:40;319.264705882353;54;308
2015-02-03 06:23:48;319.666666666667;56;298
2015-02-03 06:23:55;319.4;55;320
2015-02-03 06:24:02;319.416666666667;57;297
2015-02-03 06:24:06;319.444444444444;57;323
2015-02-03 06:24:20;318.868421052632;55;301
2015-02-03 06:24:42;318.542857142857;54;305
2015-02-03 06:25:05;317.171428571429;54;312
2015-02-03 06:25:08;316.388888888889;55;307
2015-02-03 06:25:10;323.189189189189;56;335
2015-02-03 06:25:17;322.942857142857;55;305
2015-02-03 06:25:22;321.333333333333;56;308
2015-02-03 06:25:23;320.459459459459;57;304
2015-02-03 06:25:32;318.472222222222;59;317
2015-02-03 06:25:35;318.472222222222;58;360
2015-02-03 06:25:43;318.472222222222;59;301
2015-02-03 06:25:45;318.472222222222;60;319
