dateAndTime;boostedSvrPrediction
2015-03-25 01:15:14;414.270817
2015-03-25 02:07:47;414.270817
2015-03-25 02:07:51;414.270817
2015-03-25 02:39:34;414.270817
2015-03-25 02:44:08;414.270817
2015-03-25 02:53:44;414.461517
2015-03-25 03:01:58;415.199646
2015-03-25 03:03:22;415.642317
2015-03-25 03:03:24;415.881626
2015-03-25 03:03:27;416.132917
2015-03-25 03:11:40;411.398426
2015-03-25 03:12:30;411.548052
2015-03-25 03:13:34;414.664198
2015-03-25 03:18:58;414.198568
2015-03-25 03:43:38;414.461517
2015-03-25 03:47:59;414.664198
2015-03-25 03:52:17;418.282225
2015-03-25 03:54:42;418.557513
2015-03-25 04:06:21;414.461517
2015-03-25 04:11:32;411.640304
2015-03-25 04:14:21;411.959966
2015-03-25 04:15:09;412.137756
2015-03-25 04:23:46;410.182162
2015-03-25 04:24:32;415.105499
2015-03-25 04:24:46;415.344119
2015-03-25 04:24:47;415.594720
2015-03-25 04:29:43;412.067339
2015-03-25 04:31:06;411.899713
2015-03-25 04:36:46;410.554277
2015-03-25 04:43:16;412.534286
2015-03-25 04:43:31;412.712764
2015-03-25 04:45:03;412.903217
2015-03-25 04:56:45;414.664198
2015-03-25 04:56:47;414.878858
2015-03-25 04:58:04;415.344119
2015-03-25 04:58:59;415.857299
2015-03-25 05:00:16;416.131856
2015-03-25 05:08:11;412.958463
2015-03-25 05:08:31;413.144177
2015-03-25 05:10:41;467.978988
2015-03-25 05:10:48;469.000590
2015-03-25 05:14:38;410.944907
2015-03-25 05:15:09;411.124027
2015-03-25 05:16:43;411.483852
2015-03-25 05:17:38;412.050288
2015-03-25 05:19:56;411.404794
2015-03-25 05:23:39;410.426958
2015-03-25 05:24:06;410.779588
2015-03-25 05:24:10;410.955995
2015-03-25 05:24:34;411.599978
2015-03-25 05:24:41;412.503533
2015-03-25 05:25:22;412.733948
2015-03-25 05:25:24;412.976336
2015-03-25 05:25:52;414.877396
2015-03-25 05:27:34;414.981968
2015-03-25 05:28:01;415.281986
2015-03-25 05:28:19;413.684755
2015-03-25 05:28:23;413.981548
2015-03-25 05:28:31;435.665416
2015-03-25 05:29:13;427.778204
2015-03-25 05:29:16;428.266143
2015-03-25 05:29:43;427.215729
2015-03-25 05:30:38;424.019881
2015-03-25 05:31:00;424.019881
2015-03-25 05:31:31;424.449698
2015-03-25 05:32:33;423.271700
2015-03-25 05:32:36;423.271700
2015-03-25 05:32:47;423.709178
2015-03-25 05:32:58;424.158608
2015-03-25 05:33:42;414.362122
2015-03-25 05:34:41;414.250847
2015-03-25 05:35:08;413.973478
2015-03-25 05:36:01;413.783445
2015-03-25 05:36:09;414.049980
2015-03-25 05:36:11;414.328484
2015-03-25 05:36:24;414.618957
2015-03-25 05:36:46;414.921395
2015-03-25 05:36:52;415.235796
2015-03-25 05:39:07;414.029966
2015-03-25 05:40:24;413.896354
2015-03-25 05:40:57;413.981608
2015-03-25 05:41:41;413.938086
2015-03-25 05:41:44;414.559465
2015-03-25 05:42:20;414.853458
2015-03-25 05:42:21;415.128228
2015-03-25 05:42:58;416.290973
2015-03-25 05:43:24;418.933507
2015-03-25 05:43:30;419.687512
2015-03-25 05:44:16;421.184745
2015-03-25 05:44:26;422.523726
2015-03-25 05:44:29;422.993908
2015-03-25 05:45:09;423.236630
2015-03-25 05:45:17;424.218773
2015-03-25 05:45:20;425.248534
2015-03-25 05:45:29;425.248534
2015-03-25 05:46:19;426.847934
2015-03-25 05:46:45;423.075909
2015-03-25 05:46:47;423.588815
2015-03-25 05:46:48;424.113604
2015-03-25 05:47:05;424.650270
2015-03-25 05:47:18;424.650270
2015-03-25 05:48:15;418.369827
2015-03-25 05:48:34;418.150553
2015-03-25 05:49:26;416.857816
2015-03-25 05:49:28;416.857816
2015-03-25 05:49:36;416.857816
2015-03-25 05:49:44;417.279773
2015-03-25 05:51:14;415.578364
2015-03-25 05:51:24;415.578364
2015-03-25 05:51:32;415.938794
2015-03-25 05:52:13;414.943388
2015-03-25 05:52:14;415.273150
2015-03-25 05:52:30;415.614868
2015-03-25 05:52:41;415.958810
2015-03-25 05:52:43;416.324298
2015-03-25 05:52:59;416.804934
2015-03-25 05:53:53;415.635695
2015-03-25 05:54:06;415.873897
2015-03-25 05:54:09;415.873897
2015-03-25 05:54:11;416.252544
2015-03-25 05:54:44;415.477695
2015-03-25 05:54:59;417.588340
2015-03-25 05:55:02;417.982315
2015-03-25 05:55:04;418.388227
2015-03-25 05:55:14;418.806072
2015-03-25 05:56:00;419.661990
2015-03-25 05:56:32;419.396576
2015-03-25 05:57:37;418.705840
2015-03-25 05:57:39;419.134353
2015-03-25 05:57:52;418.705840
2015-03-25 05:57:53;419.134353
2015-03-25 05:57:57;419.574788
2015-03-25 05:58:15;419.698619
2015-03-25 05:58:22;421.699105
2015-03-25 05:58:24;422.805396
2015-03-25 05:58:29;423.126822
2015-03-25 05:58:33;423.126822
2015-03-25 05:59:59;420.274203
2015-03-25 06:00:22;419.079715
2015-03-25 06:00:32;419.187745
2015-03-25 06:00:34;419.635350
2015-03-25 06:00:37;420.094867
2015-03-25 06:00:46;420.668834
2015-03-25 06:01:10;420.982186
2015-03-25 06:01:14;421.470422
2015-03-25 06:01:44;420.505847
2015-03-25 06:02:01;420.576423
2015-03-25 06:02:05;420.824208
2015-03-25 06:02:37;422.318982
2015-03-25 06:03:08;420.011834
2015-03-25 06:03:11;420.964589
2015-03-25 06:03:14;421.458809
2015-03-25 06:03:38;418.704178
2015-03-25 06:03:39;419.139271
2015-03-25 06:03:43;419.586282
2015-03-25 06:03:50;420.023575
2015-03-25 06:03:54;420.494144
2015-03-25 06:04:05;420.397803
2015-03-25 06:04:19;420.165406
2015-03-25 06:05:29;419.427622
2015-03-25 06:05:55;418.939758
2015-03-25 06:05:58;418.939758
2015-03-25 06:06:03;419.814582
2015-03-25 06:06:45;419.685972
2015-03-25 06:06:48;420.133247
2015-03-25 06:06:53;421.063537
2015-03-25 06:07:14;421.207833
2015-03-25 06:07:27;420.905422
2015-03-25 06:07:50;420.888327
2015-03-25 06:07:52;421.369236
2015-03-25 06:07:54;421.862042
2015-03-25 06:08:52;421.316950
2015-03-25 06:08:56;421.316950
2015-03-25 06:09:02;421.752637
2015-03-25 06:09:12;423.243636
2015-03-25 06:09:16;423.764415
2015-03-25 06:09:23;424.297072
2015-03-25 06:09:27;424.841598
2015-03-25 06:09:47;426.006553
2015-03-25 06:09:52;426.587080
2015-03-25 06:09:57;427.179442
2015-03-25 06:09:59;427.783630
2015-03-25 06:09:59;427.783630
2015-03-25 06:10:12;428.554600
2015-03-25 06:10:15;429.184036
2015-03-25 06:10:19;430.156444
2015-03-25 06:10:31;427.524639
2015-03-25 06:10:34;428.148632
2015-03-25 06:10:42;430.822451
2015-03-25 06:10:47;432.190969
2015-03-25 06:10:52;432.190969
2015-03-25 06:10:55;432.892834
2015-03-25 06:11:08;433.327980
2015-03-25 06:11:10;434.031260
2015-03-25 06:11:36;433.742186
2015-03-25 06:11:48;434.929382
2015-03-25 06:12:07;434.046618
2015-03-25 06:12:11;434.766552
2015-03-25 06:12:33;433.087587
2015-03-25 06:12:36;433.793333
2015-03-25 06:13:09;432.275879
2015-03-25 06:13:16;432.953986
