"dateAndTime";"fiveMinuteMean";"trafficVolume";"actualTravelTime"
2015-03-10 00:00:52;368;4;275
2015-03-10 00:04:22;245;3;260
2015-03-10 00:04:24;245;4;260
2015-03-10 00:10:16;265;1;264
2015-03-10 00:14:00;300;0;665
2015-03-10 00:16:15;264;1;277
2015-03-10 00:16:45;264;2;307
2015-03-10 00:17:41;264;5;266
2015-03-10 00:18:39;264;7;307
2015-03-10 00:30:54;300;3;240
2015-03-10 00:33:10;300;5;270
2015-03-10 00:33:17;300;6;261
2015-03-10 00:33:37;300;8;257
2015-03-10 00:33:51;300;10;240
2015-03-10 00:33:53;300;11;237
2015-03-10 00:34:19;300;12;273
2015-03-10 00:37:47;257;11;324
2015-03-10 00:37:50;252;12;252
2015-03-10 00:38:23;250.833333333333;11;274
2015-03-10 00:53:36;300;2;735
2015-03-10 01:05:10;300;3;266
2015-03-10 01:05:52;735;3;259
2015-03-10 01:06:40;735;4;284
2015-03-10 01:14:48;271.5;1;262
2015-03-10 01:16:28;300;3;894
2015-03-10 01:16:33;300;4;287
2015-03-10 01:18:48;300;5;282
2015-03-10 01:21:49;274.5;3;334
2015-03-10 01:34:36;894;1;319
2015-03-10 02:07:12;300;0;264
2015-03-10 02:11:37;264;1;294
2015-03-10 02:12:03;264;3;333
2015-03-10 02:13:34;264;4;293
2015-03-10 02:13:41;264;5;290
2015-03-10 02:15:28;264;6;328
2015-03-10 02:21:47;311;2;777
2015-03-10 02:41:21;300;1;270
2015-03-10 02:41:52;300;2;1215
2015-03-10 02:42:04;300;4;261
2015-03-10 02:47:20;265.5;1;310
2015-03-10 02:51:42;300;2;336
2015-03-10 03:00:23;336;4;306
2015-03-10 03:04:44;1215;5;228
2015-03-10 03:04:51;1215;6;227
2015-03-10 03:08:40;253.666666666667;4;293
2015-03-10 03:10:21;253.666666666667;3;316
2015-03-10 03:10:25;253.666666666667;4;316
2015-03-10 03:17:51;308.333333333333;1;235
2015-03-10 03:21:46;235;2;342
2015-03-10 03:24:31;235;2;234
2015-03-10 03:49:57;300;1;231
2015-03-10 03:53:24;300;1;931
2015-03-10 04:02:42;300;1;269
2015-03-10 04:08:03;269;2;437
2015-03-10 04:14:01;300;1;285
2015-03-10 04:19:37;361;1;273
2015-03-10 04:20:27;285;2;296
2015-03-10 04:20:51;285;3;277
2015-03-10 04:22:37;285;4;263
2015-03-10 04:23:12;285;5;253
2015-03-10 04:23:15;285;6;249
2015-03-10 04:25:14;273;6;283
2015-03-10 04:27:23;277.25;5;250
2015-03-10 04:43:01;300;1;288
2015-03-10 04:45:36;300;3;259
2015-03-10 04:47:05;300;4;250
2015-03-10 04:47:40;300;5;236
2015-03-10 04:52:28;258.25;5;527
2015-03-10 04:54:00;248.333333333333;3;212
2015-03-10 04:54:41;248.333333333333;2;282
2015-03-10 04:55:40;243;1;1410
2015-03-10 04:58:06;212;2;285
2015-03-10 05:01:24;340.333333333333;4;322
2015-03-10 05:01:43;340.333333333333;5;1407
2015-03-10 05:03:12;364.666666666667;5;308
2015-03-10 05:04:23;364.666666666667;5;258
2015-03-10 05:05:01;406;6;290
2015-03-10 05:05:03;406;7;290
2015-03-10 05:05:56;406;6;595
2015-03-10 05:06:02;406;7;275
2015-03-10 05:06:30;285;8;284
2015-03-10 05:06:32;285;9;285
2015-03-10 05:07:06;303.5;9;252
2015-03-10 05:07:15;303.5;10;260
2015-03-10 05:07:22;303.5;11;269
2015-03-10 05:07:59;322;12;244
2015-03-10 05:11:50;278;5;262
2015-03-10 05:12:22;274.090909090909;4;256
2015-03-10 05:14:44;272.111111111111;3;287
2015-03-10 05:16:58;339.25;4;268
2015-03-10 05:17:43;371;4;287
2015-03-10 05:23:15;563;3;319
2015-03-10 05:24:06;563;3;2025
2015-03-10 05:24:31;280.666666666667;4;247
2015-03-10 05:25:31;654;3;279
2015-03-10 05:25:42;654;4;280
2015-03-10 05:25:51;654;4;307
2015-03-10 05:26:54;847;6;249
2015-03-10 05:26:57;847;7;249
2015-03-10 05:27:58;1407;8;287
2015-03-10 05:28:00;1407;9;278
2015-03-10 05:28:23;1407;9;2027
2015-03-10 05:28:56;657.666666666667;10;263
2015-03-10 05:30:13;281.666666666667;13;264
2015-03-10 05:30:20;281.666666666667;14;288
2015-03-10 05:30:44;281.25;13;268
2015-03-10 05:30:57;281.25;14;260
2015-03-10 05:31:56;275.714285714286;15;261
2015-03-10 05:32:38;276;15;296
2015-03-10 05:32:39;276;16;273
2015-03-10 05:33:33;275.8;14;258
2015-03-10 05:34:11;274;14;260
2015-03-10 05:34:33;274;15;276
2015-03-10 05:34:35;274;16;278
2015-03-10 05:36:02;267.333333333333;11;288
2015-03-10 05:37:08;271.125;10;293
2015-03-10 05:37:26;271.333333333333;11;347
2015-03-10 05:37:58;270.111111111111;11;275
2015-03-10 05:38:10;270.111111111111;13;293
2015-03-10 05:38:14;270.111111111111;14;279
2015-03-10 05:38:19;270.111111111111;15;302
2015-03-10 05:38:58;269.777777777778;15;246
2015-03-10 05:39:22;271.090909090909;15;286
2015-03-10 05:41:01;273.75;14;276
2015-03-10 05:41:12;273.75;14;251
2015-03-10 05:41:27;275.571428571429;16;280
2015-03-10 05:41:33;275.571428571429;17;287
2015-03-10 05:41:41;275.571428571429;17;297
2015-03-10 05:42:12;277.75;17;305
2015-03-10 05:42:13;278.428571428571;18;292
2015-03-10 05:42:24;278.428571428571;19;287
2015-03-10 05:47:47;287.714285714286;17;291
2015-03-10 05:47:49;287.714285714286;17;238
2015-03-10 05:48:10;291.818181818182;15;280
2015-03-10 05:48:31;284.555555555556;16;288
2015-03-10 05:50:02;284.375;17;267
2015-03-10 05:50:04;284.375;18;276
2015-03-10 05:50:24;289.142857142857;20;268
2015-03-10 05:50:33;289.142857142857;17;1540
2015-03-10 05:51:18;293.6;18;267
2015-03-10 05:52:09;276.666666666667;18;309
2015-03-10 05:52:37;238;19;296
2015-03-10 05:52:39;264.5;19;295
2015-03-10 05:53:06;269.666666666667;19;261
2015-03-10 05:53:39;274.25;19;302
2015-03-10 05:53:57;274.25;19;313
2015-03-10 05:54:06;274.25;20;295
2015-03-10 05:54:08;274.25;21;448
2015-03-10 05:54:38;272.8;21;278
2015-03-10 05:55:14;272.571428571429;20;291
2015-03-10 05:55:25;272.571428571429;19;313
2015-03-10 05:55:28;272.571428571429;20;261
2015-03-10 05:56:36;271.875;19;254
2015-03-10 05:57:52;455.2;16;274
2015-03-10 05:58:15;455.2;16;280
2015-03-10 05:58:29;473.777777777778;18;315
2015-03-10 05:58:37;473.777777777778;20;301
2015-03-10 05:58:41;456.6;19;284
2015-03-10 05:58:49;456.6;20;348
2015-03-10 05:58:52;456.6;21;326
2015-03-10 05:58:59;456.6;21;330
2015-03-10 05:59:03;441.909090909091;22;326
2015-03-10 05:59:16;419.384615384615;21;302
2015-03-10 05:59:18;419.384615384615;22;310
2015-03-10 05:59:48;446.272727272727;22;334
2015-03-10 05:59:55;445.636363636364;24;338
2015-03-10 05:59:57;445.636363636364;25;314
2015-03-10 06:00:06;432.75;26;345
2015-03-10 06:00:09;432.75;27;313
2015-03-10 06:00:12;432.75;28;324
2015-03-10 06:00:19;432.75;29;314
2015-03-10 06:00:34;432.75;29;305
2015-03-10 06:00:40;423.538461538462;31;302
2015-03-10 06:00:56;422.538461538462;33;301
2015-03-10 06:01:01;422.538461538462;34;308
2015-03-10 06:01:12;422.538461538462;34;298
2015-03-10 06:01:21;422.538461538462;35;277
2015-03-10 06:01:32;422.538461538462;37;270
2015-03-10 06:01:34;422.538461538462;38;277
2015-03-10 06:01:56;424.357142857143;38;290
2015-03-10 06:02:06;424.357142857143;39;284
2015-03-10 06:02:08;424.357142857143;40;270
2015-03-10 06:02:44;590.083333333333;40;298
2015-03-10 06:03:15;444.666666666667;39;270
2015-03-10 06:04:01;423.857142857143;32;288
2015-03-10 06:04:33;415.125;29;617
2015-03-10 06:04:35;415.125;30;308
2015-03-10 06:04:37;411.176470588235;31;309
2015-03-10 06:04:39;411.176470588235;32;293
2015-03-10 06:04:54;420.5625;32;307
2015-03-10 06:04:57;420.5625;32;277
2015-03-10 06:05:01;420.5625;31;306
2015-03-10 06:05:06;429.2;32;287
2015-03-10 06:05:23;411.055555555556;28;293
2015-03-10 06:05:25;411.055555555556;29;270
2015-03-10 06:05:29;411.055555555556;30;280
2015-03-10 06:05:58;389.083333333333;27;259
2015-03-10 06:06:30;374.678571428571;25;296
2015-03-10 06:06:37;371.962962962963;23;2547
2015-03-10 06:06:42;368.321428571429;24;276
2015-03-10 06:06:45;368.321428571429;25;540
2015-03-10 06:06:48;365.620689655172;27;577
2015-03-10 06:07:25;305.51724137931;25;295
2015-03-10 06:07:29;306.642857142857;26;293
2015-03-10 06:07:31;306.642857142857;27;293
2015-03-10 06:07:36;306.642857142857;28;295
2015-03-10 06:07:40;306.642857142857;29;282
2015-03-10 06:07:57;306;29;302
2015-03-10 06:08:09;306;32;284
2015-03-10 06:08:27;306.785714285714;34;299
2015-03-10 06:08:41;307;34;280
2015-03-10 06:08:42;307;35;296
2015-03-10 06:08:45;306.692307692308;36;283
2015-03-10 06:08:56;306;37;277
2015-03-10 06:09:12;306;38;334
2015-03-10 06:09:19;305.36;39;329
2015-03-10 06:09:41;299.565217391304;35;2867
2015-03-10 06:09:47;300.28;35;306
2015-03-10 06:10:09;298.566666666667;33;273
2015-03-10 06:10:17;296.612903225806;35;286
2015-03-10 06:10:21;296.612903225806;37;287
2015-03-10 06:10:22;296.612903225806;38;275
2015-03-10 06:10:27;294.758620689655;37;304
2015-03-10 06:10:32;294.758620689655;37;291
2015-03-10 06:11:10;287.578947368421;36;286
2015-03-10 06:11:25;286.944444444444;37;276
2015-03-10 06:11:35;287.421052631579;36;258
2015-03-10 06:12:00;288.5625;33;297
2015-03-10 06:12:24;289;35;305
2015-03-10 06:12:44;288.85;35;327
2015-03-10 06:12:48;289.842105263158;36;301
2015-03-10 06:12:54;289.55;38;304
2015-03-10 06:13:04;290.142857142857;36;296
2015-03-10 06:13:09;290.142857142857;37;288
2015-03-10 06:13:46;289.538461538462;32;332
2015-03-10 06:13:53;289.6;33;305
2015-03-10 06:14:17;289.6;32;365
2015-03-10 06:14:31;289.6;33;274
2015-03-10 06:14:39;290;35;279
2015-03-10 06:14:44;288.478260869565;36;293
2015-03-10 06:15:02;305.125;35;292
2015-03-10 06:15:15;304.583333333333;36;309
2015-03-10 06:15:18;307.181818181818;36;313
2015-03-10 06:15:30;306.478260869565;35;292
2015-03-10 06:15:45;315.72;38;291
2015-03-10 06:15:55;313.5;40;293
2015-03-10 06:16:21;356.321428571429;40;278
2015-03-10 06:16:30;366.357142857143;41;486
2015-03-10 06:16:56;366.357142857143;43;301
2015-03-10 06:16:59;363.965517241379;44;306
2015-03-10 06:17:01;363.965517241379;44;282
2015-03-10 06:17:11;363.965517241379;45;299
2015-03-10 06:17:14;363.965517241379;46;302
2015-03-10 06:17:38;376.08;43;324
2015-03-10 06:17:45;376.08;41;288
2015-03-10 06:17:47;376.08;42;293
2015-03-10 06:17:51;373.192307692308;42;301
2015-03-10 06:18:00;370.555555555556;41;296
2015-03-10 06:18:04;370.555555555556;42;310
2015-03-10 06:18:13;369;42;304
2015-03-10 06:18:17;369;44;289
2015-03-10 06:18:20;369;46;301
2015-03-10 06:18:24;372.296296296296;48;309
2015-03-10 06:18:26;372.296296296296;49;301
2015-03-10 06:18:29;378.8;50;296
2015-03-10 06:18:38;383.041666666667;54;292
2015-03-10 06:18:46;386.826086956522;56;303
2015-03-10 06:18:49;386.826086956522;56;313
2015-03-10 06:19:36;373.592592592593;52;264
2015-03-10 06:19:50;377.76;51;281
2015-03-10 06:19:59;371.217391304348;52;294
2015-03-10 06:20:01;371.217391304348;53;304
2015-03-10 06:20:05;375.090909090909;53;313
2015-03-10 06:20:41;372.5;47;292
2015-03-10 06:21:06;370.5;45;271
2015-03-10 06:21:39;301.7;43;274
2015-03-10 06:22:02;300.952380952381;44;283
2015-03-10 06:22:22;301.125;44;317
2015-03-10 06:22:23;301.125;45;310
2015-03-10 06:22:34;300.416666666667;45;301
2015-03-10 06:22:38;300.416666666667;46;300
2015-03-10 06:22:47;300.12;46;304
2015-03-10 06:22:49;300.12;46;317
2015-03-10 06:22:52;300.12;46;302
2015-03-10 06:22:55;300.12;47;307
2015-03-10 06:23:02;301.458333333333;49;294
2015-03-10 06:23:10;300.96;48;313
2015-03-10 06:23:11;300.96;49;296
2015-03-10 06:23:20;300.423076923077;47;372
2015-03-10 06:23:34;300.322580645161;41;306
2015-03-10 06:23:38;300.322580645161;41;417
2015-03-10 06:23:40;300.322580645161;41;301
2015-03-10 06:23:42;300.322580645161;41;322
2015-03-10 06:23:44;300.322580645161;42;325
2015-03-10 06:23:46;300.322580645161;43;337
2015-03-10 06:23:48;300.322580645161;43;339
2015-03-10 06:23:51;300.40625;43;334
2015-03-10 06:23:53;300.40625;44;336
2015-03-10 06:23:57;300.40625;45;333
2015-03-10 06:24:05;299.545454545455;47;329
2015-03-10 06:24:18;300.34375;49;315
2015-03-10 06:24:24;300;50;322
2015-03-10 06:24:29;300;51;324
2015-03-10 06:24:36;305.21875;52;306
2015-03-10 06:24:44;305.612903225806;53;299
2015-03-10 06:24:49;305.612903225806;53;309
2015-03-10 06:24:53;305.25;54;301
2015-03-10 06:25:00;305.677419354839;56;295
2015-03-10 06:25:03;305.677419354839;56;296
2015-03-10 06:25:06;305.625;57;295
2015-03-10 06:25:21;305.848484848485;59;292
2015-03-10 06:25:23;304.387096774194;60;315
2015-03-10 06:25:26;304.233333333333;62;306
2015-03-10 06:25:31;304.233333333333;63;303
2015-03-10 06:25:35;303.533333333333;64;310
2015-03-10 06:25:40;302.866666666667;65;314
