"dateAndTime";"fiveMinuteMean";"trafficVolume";"actualTravelTime"
"2015-03-31 00:00:41";304;8;308
"2015-03-31 00:10:11";308;3;264
"2015-03-31 00:10:33";1264;4;281
"2015-03-31 00:11:53";2220;6;296
"2015-03-31 00:12:09";2220;9;293
"2015-03-31 00:12:18";2220;10;296
"2015-03-31 00:12:51";2220;10;313
"2015-03-31 00:13:43";2220;11;359
"2015-03-31 00:14:37";1242;13;1103
"2015-03-31 00:16:23";272.5;12;311
"2015-03-31 00:18:21";290.5;6;331
"2015-03-31 00:24:39";953.75;3;256
"2015-03-31 00:32:11";256;3;707
"2015-03-31 00:35:44";1103;4;257
"2015-03-31 00:44:37";482;6;274
"2015-03-31 00:47:49";707;5;204
"2015-03-31 00:50:58";274;3;295
"2015-03-31 00:56:50";295;1;281
"2015-03-31 00:58:21";295;2;255
"2015-03-31 01:01:26";300;4;420
"2015-03-31 01:03:20";268;4;257
"2015-03-31 01:04:06";268;4;246
"2015-03-31 01:05:22";268;5;250
"2015-03-31 01:08:42";307.666666666667;5;1508
"2015-03-31 01:18:12";300;1;228
"2015-03-31 01:22:53";228;3;254
"2015-03-31 01:34:51";1508;2;237
"2015-03-31 01:47:37";300;2;264
"2015-03-31 01:56:28";264;1;261
"2015-03-31 01:58:42";300;2;290
"2015-03-31 02:06:20";290;4;259
"2015-03-31 02:28:09";300;1;282
"2015-03-31 02:46:42";300;2;267
"2015-03-31 02:55:21";267;3;270
"2015-03-31 02:58:13";300;2;410
"2015-03-31 02:58:16";300;3;268
"2015-03-31 03:01:52";270;5;224
"2015-03-31 03:10:42";300;1;544
"2015-03-31 03:11:42";300;2;287
"2015-03-31 03:22:12";544;2;237
"2015-03-31 03:28:46";237;1;246
"2015-03-31 03:34:17";246;1;1415
"2015-03-31 03:45:15";300;1;294
"2015-03-31 03:46:39";300;2;238
"2015-03-31 03:52:45";266;2;439
"2015-03-31 04:06:04";300;1;407
"2015-03-31 04:06:07";300;2;318
"2015-03-31 04:24:59";300;3;271
"2015-03-31 04:25:02";300;4;265
"2015-03-31 04:28:29";300;3;1569
"2015-03-31 04:28:30";300;4;224
"2015-03-31 04:39:05";300;5;290
"2015-03-31 04:39:28";300;6;272
"2015-03-31 04:42:57";300;7;249
"2015-03-31 04:43:49";300;5;347
"2015-03-31 04:43:59";290;5;319
"2015-03-31 04:44:01";281;6;312
"2015-03-31 04:53:16";326;2;211
"2015-03-31 04:54:41";1569;2;265
"2015-03-31 04:58:27";890;2;270
"2015-03-31 05:01:14";238;2;261
"2015-03-31 05:01:34";238;3;297
