"foo","bagging","boosting","lasso","frbs"
0,0.0200532934965367,0.0231102638991078,0.0387737036831584,0.0329453251613055
0,0.0148229943149338,0.00554302686748913,0.00738191551408906,0.0100715095410355
0,0.0124436644439945,0.0210739619777677,0.0193370251215386,0.0492320210618628
0,0.0205224580399393,0.00623202384407222,0.0190095418797308,0.0114632109464228
0,0.0234955552950493,0.00600008887331639,0.0177023371687898,0.0107817538654408
0,0.0179445885771147,0.00597152120627212,0.017559628216665,0.0107294217866112
0,0.850135921413846,0.00806695599288353,0.0496280803973611,0.018301543501139
0,0.0641471423513313,0.00698069694887419,0.0205625179554754,0.014388413340446
0,0.0409906849568203,0.00684628352476991,0.0194245483348119,0.0138508263871388
0,0.00179079617825298,0.0023215439173381,0.00202995921388381,0.00197967624316724
0,0.0273266034165397,0.00665893781511634,0.0249035896549971,0.0120821826659622
0,0.0395257076878488,0.0067041225996308,0.0257870619384908,0.0122937315703319
0,0.188180936681083,0.00744507862285939,0.0345279321736705,0.0151687222909301
0,0.00278458801219942,0.00440202820279984,0.00327908138901633,0.00338554711647477
0,0.0546351097040474,0.00688820412333272,0.0113758596772891,0.0145009443930432
0,0.0403915117485543,0.00672331815221541,0.0108993222706889,0.0152542144483209
0,0.00961468151978234,0.00433229762538103,0.00292009078806133,0.00773693051673598
0,0.110145392043833,0.00765460897861445,0.0275277384732716,0.0162577301757054
0,0.018071578994533,0.0156691898084017,0.0836598869424931,0.0677463151744453
0,0.00100266868452838,0.00115674049429846,0.00144109474462735,0.00105100152387272
0,0.00307423386816349,0.00486715916476823,0.00505424675827943,0.0040825104108444
0,0.00598809124970043,0.0205417323163314,0.0138306538118697,0.0125926836167157
0,0.0128846236957236,0.00515289075161538,0.0058239012970139,0.00615629513545647
0,0.0270978490938985,0.00606182411987088,0.00783424979589521,0.00765568861083702
0,0.0323590058356819,0.00629061990882438,0.00859838182737824,0.00821318705492234
0,0.0180989896469133,0.0161401202603589,0.0244627162427804,0.0846558385638877
0,0.0229295262730387,0.0110073384494488,0.0193823456296361,0.0240870686624812
0,0.0165959075301637,0.0169138267252196,0.033435354337673,0.201790721943509
0,0.0359743125813071,0.00999112737933079,0.0194346785549373,0.0241073403698435
0,0.0144749495638851,0.00501667887701222,0.0056453243821502,0.00116296309653259
0,0.0269608614216707,0.00575582262470208,0.00971226997547078,0.00881728736756649
0,0.0141754721775953,0.00482799910403924,0.00401287159844378,0.0070641551215054
0,0.024575827144767,0.00543167359548151,0.00686140333763084,0.00887736899084765
0,0.0281200228755851,0.00521559232410221,0.00713518115186357,0.00802245295391984
0,0.140645868219167,0.0065298646526875,0.0180909457342523,0.0121848284379102
0,0.132914969565298,0.00662842485326573,0.0198463016348299,0.0128167156478018
0,0.104174560236896,0.00748168474222996,0.0161693081392698,0.0115353389103556
0,0.04883317357365,0.00689519484489859,0.0150829341324465,0.0102755157897058
0,0.0332772260093349,0.00641840103201727,0.0143314657291131,0.011337545248052
0,0.305085812666963,0.00754743348731783,0.092702727113981,0.0152584544798884
0,0.029142075003618,0.00611399427380416,0.0182339826269802,0.0105006495984068
0,0.0254216826320554,0.00596104081894829,0.015863708501096,0.0101289237358392
0,0.0813606430386188,0.00862524988427071,0.0280520256448554,0.0216514069663418
0,0.0439118591631024,0.00973446141463919,0.0505058348518145,0.031216036102234
0,0.0588414063911622,0.00714486214427902,0.0213823257399508,0.0144940475712987
0,0.204232705289174,0.00838889093065173,0.0308031178755739,0.0209770781043019
0,0.0419409388596339,0.00676892669238177,0.0253025499041323,0.013241404671315
0,0.0680229413578741,0.00711476702624225,0.0231715190444519,0.0146742844722803
0,0.0246185385833579,0.00604345057240663,0.0196526241479634,0.0107717477860725
0,0.959682704906924,0.00828847932952303,0.0328803681768361,0.0215959262641474
0,0.0464132547084475,0.00704465639389041,0.019820051047384,0.0148802279748709
0,0.0424708353142097,0.00694678102318651,0.0194995024063997,0.0145120056547685
0,0.114883357796119,0.00906132050206856,0.062441045722729,0.0280900449360902
0,0.0197841277097339,0.00584961009277686,0.0147035734780616,0.0104575523539707
0,0.407426470515104,0.00847805622587543,0.0445837243609279,0.0237839039197493
0,0.0522426650894631,0.007129326495948,0.0208411527772528,0.0156183848885787
0,0.0471112283731213,0.00705549270601047,0.0205823913747946,0.0154372751249301
0,0.0661306616753329,0.00939692084328945,0.0493838485384657,0.0317209636760485
0,0.0466328556860441,0.00695923678551238,0.0242348605863993,0.0145686306007633
0,0.0263463242115479,0.00621187585431929,0.0196894105440426,0.0117169593456278
0,0.193192496032023,0.00771510505623837,0.0278254233766295,0.0189170325434078
0,0.0439907242573806,0.00680514936942193,0.0285173090477439,0.0143341295153622
0,0.103240453582321,0.00753558241732803,0.100325830874071,0.0174018578119098
0,0.0260626666759187,0.00623671431728453,0.0341920807785668,0.0118593730882332
0,0.0695939788178563,0.00733455958368101,0.0890807409513936,0.0167104780903587
0,0.0385297512288905,0.00672597560208848,0.0524040238112453,0.0139502047722317
0,0.649420359745493,0.00786078425315121,0.0447026010912323,0.0206736122109642
0,0.0301838239140372,0.0063058502058652,0.0282627327789526,0.0124414189894461
0,0.0371031951188214,0.0064225993699597,0.0321356118176348,0.0131671193417396
0,0.0532317744361942,0.00675235358348417,0.0355596026126538,0.0147973099882355
0,0.0323775238040529,0.00639326708165406,0.0326556501065159,0.0130997251273642
0,0.0198394235124692,0.00565775965187488,0.0169827077487175,0.0104202180789706
0,0.198736054968751,0.00818790280592551,0.057959735861573,0.0248205184584373
0,0.626837577112247,0.00801613449072848,0.048154128713646,0.0229874028228932
0,0.373849412736679,0.00812281917027888,0.0403631044921022,0.0240069051728677
0,0.0667950806490066,0.00704734805896443,0.0282357285559145,0.0167144239526196
0,0.0179539366713409,0.00551763834484975,0.0155520941275073,0.0100283362306852
0,0.0594615808574812,0.00703968914084374,0.0273472862398964,0.0161361283007823
0,0.0949051084004953,0.0073589943280772,0.032685164950065,0.0175907769409844
0,0.433500675291423,0.00801222062348152,0.0560906069744655,0.021828632046725
0,0.53073806509272,0.00774803237555618,0.0483347774454989,0.020016756679114
0,0.140603221119048,0.00745526857493212,0.0480733260424592,0.0181715532513298
0,0.63511466306716,0.00798248094486009,0.0629850760771526,0.0217302897128708
0,0.131996494966557,0.00748359690973247,0.0418467871806686,0.0184661833953386
0,0.0442890023226993,0.00675934229652764,0.0372877605280155,0.0146733041458399
0,0.0360428927057211,0.00655109547221954,0.0314981223114509,0.0139041558050994
0,0.043000989041291,0.0098380435688778,0.151577346891928,0.0484705365220093
0,0.0332950801712508,0.00645978632499668,0.0331869228021083,0.0134775582204209
0,0.0692766734246864,0.00715331989510658,0.0394679392058122,0.016703624332435
0,0.0397114708813435,0.0066612070525503,0.0372048033177485,0.0143307566465828
0,0.846280782966463,0.00792877159494107,0.07174377961117,0.0219645363422688
0,3.67525618692637,0.00793677394441561,0.0626024097222433,0.0223753879959684
0,0.0388130566005336,0.00651397721679145,0.0354391755120785,0.0139154669978106
0,0.0817335126091792,0.00709708046691125,0.0419945684335659,0.0170723602014483
0,0.11786313373352,0.00729723100293975,0.0440207926447494,0.0183430493063459
0,0.0513907699702248,0.00673677793142572,0.0382887681461582,0.0152602927459265
0,0.154967742909466,0.00763483978342158,0.0287467007598577,0.0198593647891699
0,0.0808997036502941,0.00728846330353112,0.0290657984908217,0.0177167502672211
0,0.0661358561756364,0.00913062440185851,0.076179746045223,0.0351787556460087
0,0.0735255408920831,0.00723227487134307,0.0288233578224578,0.0172770767694223
0,0.108400720721882,0.00871058802984721,0.0449718030624822,0.029563467753658
0,0.0429650368118735,0.00679638200584735,0.0292110759409972,0.0151134147768981
0,0.115049063734677,0.00754811751307885,0.0324188467418723,0.0196198969782037
0,0.100625770865034,0.00745091345665668,0.0321171359981951,0.0192216306014586
0,0.144137660443447,0.0076212697199973,0.033916266824322,0.020382564798258
0,1.099931329567,0.00809490767652561,0.0375240418071107,0.0237276199758242
0,0.247845207013659,0.00775792240975965,0.0332804559122752,0.0211257571804204
0,0.0527963942923607,0.00689800030420181,0.027359540652414,0.0157640430108636
0,0.0462838172038796,0.00674056873440847,0.0271414423022206,0.0150882364812274
0,0.220529206359207,0.00814642335722302,0.0514330243395861,0.0249529898284844
0,0.0806830550967148,0.00874466533877175,0.0864972289534197,0.0309575067247005
0,0.154668197905859,0.00747645345189613,0.0339934565470152,0.0193652039769163
0,0.158676702955152,0.00748588734317459,0.0338553034979585,0.0197394095711724
0,0.0191196829994842,0.00556840316094192,0.0160433347372321,0.0103417414285113
0,0.075001596431848,0.00714192323436677,0.0307149832721574,0.0178572416806247
0,0.0641243683229646,0.00717880294753034,0.0340158211629344,0.0185279575017278
0,0.0735581019707909,0.0072833747720941,0.0354731176410547,0.0192384109451701
0,0.0342713672079183,0.0105724035675476,2.16828370152843,0.110882848378973
0,0.309971467553705,0.0078903512602903,0.0418037561320084,0.0239602520495182
0,0.0756080586298606,0.0073133057480316,0.0370680226322639,0.0192661202057947
0,0.19134715232,0.00776777038657164,0.038240249491528,0.0227726748710266
0,0.0756080586298606,0.0073133057480316,0.0369170608782615,0.01921592991775
0,0.420945801004642,0.00799891413140883,0.0448898334122441,0.0256140149253336
0,0.0778511183631168,0.00737879571708133,0.033444618786893,0.0203106005163868
0,0.0820040601388865,0.007405111713071,0.0325407346702737,0.0207163749524523
0,0.4060780082707,0.007974559623685,0.047237938410886,0.0260964320101603
0,0.0955787101769131,0.00749632076828532,0.0301015237431479,0.0215006391448767
0,0.0291594801083068,0.00637102458020921,0.0228102807452768,0.0139714047563419
0,0.506159379346812,0.00802206806748821,0.044881418673077,0.0261274785645023
0,0.388840025090896,0.00799053249747569,0.0425781839749123,0.0253372012601057
0,0.493988723580493,0.00828801618749017,0.060333447737256,0.0288727659968373
0,0.904059987260839,0.0080727197700883,0.0484162763471014,0.0264120952549939
0,0.0933162548577321,0.0074910190547104,0.0325502260720422,0.0203949710355905
0,0.331064409757539,0.00833258242878013,0.0493705092890633,0.0277462619809493
0,0.0329676948282549,0.00653648370408203,0.0244040980326746,0.0146569616065683
0,0.0347013121747455,0.00660093843825533,0.0251277876947407,0.0151592469595831
0,0.0425726205716258,0.00682929032630547,0.0239215195246324,0.0167388727542647
0,0.0233275017283361,0.012860261580807,0.141062387952127,0.156469627347392
0,0.0619481530664818,0.00957944649287603,0.0620356197458806,0.046734002745089
0,0.218999724936821,0.00863261166397569,0.0525110219201017,0.0305284669741194
0,0.0360520948078633,0.0107581882668746,0.0761903274310243,0.0913396412171898
0,0.225540971451051,0.00801026602101466,0.0387142926951673,0.0235857242299719
0,0.0453030691248459,0.0101728000648455,0.0586219966604962,0.0647640578822021
0,0.22717099467172,0.00794477491618461,0.039146378981083,0.0233635861758244
0,0.0808925981872772,0.00914398585557062,0.0743824398734086,0.0387254679651315
0,0.952198451458459,0.00823577854614114,0.0614613752683893,0.0269983166133784
0,0.12395731089397,0.00763681582750241,0.0331075626157219,0.0216840350830029
0,0.0311844216639737,0.00645391853439358,0.0196419289983132,0.0142677768445491
0,0.031271392430839,0.0109999456602684,0.109050623995452,0.172933079056326
0,0.0279636443238906,0.0114329487453248,0.222522809576358,0.448592103946607
0,0.024709996087946,0.01204444622274,0.198821919923009,0.430975213898801
0,0.027039766647792,0.0114918240039105,0.918157203609598,0.876015920600669
0,0.0333527138436033,0.0106362172472049,0.0963199737606537,0.11720765552774
0,0.0971664029143926,0.00878365407651362,0.10201761666653,0.0346955466828007
0,0.0453140311152933,0.00981962131396333,0.0652348236386364,0.0628840421715397
0,0.0398911453151827,0.0101176765714909,0.0724943107533562,0.0763393030904192
0,0.0390236348618598,0.0101587367635216,0.0721935682051805,0.0812324966260995
0,0.0616425695391343,0.00925499442071917,0.0538592210821212,0.0464783074488963
0,0.045729324384527,0.00973957278415856,0.0638864667512832,0.0639893441477399
0,0.0223326723793566,0.00591541776028939,0.0164472653960571,0.0120795010009966
0,0.0530003325888581,0.00946307389332095,0.0619088363211444,0.0545107838611822
0,0.0728963528958108,0.00719644122739853,0.0268585035626717,0.0198041843217745
0,0.28602699247964,0.00778148652071451,0.0371653839942665,0.022548287360677
0,0.0425054846270752,0.00670706965182508,0.0255959281789036,0.0155607943597212
0,0.0441511041273511,0.0067251986711115,0.0267998954605427,0.0158739371894655
0,0.101133475152973,0.00733652090982925,0.0309176272840195,0.0201028564312074
0,0.0430344368979282,0.00666995317492773,0.0271452209764547,0.0159678409415804
0,0.150044078174737,0.0074872949028705,0.0363061882270191,0.0220348319707259
0,0.0398179360166958,0.00657009226722216,0.0264136782021985,0.0157931470209342
0,0.0120502923196138,0.0226315244053946,0.0159156435093818,0.0217736539373155
0,0.107057499197263,0.00727050667492131,0.031523265498571,0.0213107030244872
0,0.0995842605675056,0.00714567529511246,0.0305597897341106,0.0209080258700625
0,0.0622923342437672,0.00685872406346918,0.0256767688330125,0.0193324755408488
0,0.245663440989305,0.00790327266775965,0.0595429821470338,0.0289107504895983
0,0.0415444398819317,0.00938703928857056,0.325924633123241,0.0683788745184714
0,0.0394707780062628,0.00941178348515857,0.301544326324943,0.072199787448479
0,0.198630331893558,0.00800487830091463,0.0497105396853113,0.0332559336814254
0,0.0907994373053134,0.0073487376445031,0.0290170094155822,0.0249210673212617
0,0.037018823626076,0.00657558201150381,0.0287056175753408,0.0178291605424287
0,0.0347047916788198,0.00660825991385856,0.0280325139367101,0.0185527942125801
0,0.0264486639755737,0.00623737547407328,0.0232749290083663,0.0159393991243205
0,0.0319174718510795,0.0065120751684148,0.0269538998619885,0.0177017234024026
0,0.069688645034732,0.00725243232982032,0.0307920089885572,0.0261010787856379
0,0.00922116704631282,0.0757875003372543,0.0111023047960265,0.0125505671643717
0,0.132382701726364,0.00774025032650698,0.0292764709883082,0.02670133302002
0,0.129073286467024,0.00777107265452475,0.030624624344673,0.0274536583412272
0,0.211211204495824,0.00804134066099965,0.0334869335237756,0.030855687327169
0,0.0568138147390265,0.00724368310630689,0.0289141174690332,0.0220121047790614
0,0.0215322508820753,0.0141175825497757,0.0560513658263979,0.0461511513224069
0,0.0483729282867296,0.010247378269754,0.195990012462345,0.206952728147431
0,0.0557162064923219,0.00987242097440459,0.107309974855997,0.123940898289507
0,0.05013008964054,0.010071276741896,0.147422390089146,0.159670479326706
0,0.302804831551749,0.00852988018307614,0.0389604975930364,0.0465984704538656
0,0.402916789540097,0.00847458553577571,0.0388085358349044,0.0464573857410308
0,0.0465508127892315,0.0101010232629495,0.31756243083544,0.386605969171255
0,1.28586426292688,0.00834888452223675,0.0368266284098467,0.0438751157510517
0,0.1943184158991,0.0079187927173334,0.0320714509610493,0.0346847767469747
0,0.240971369427102,0.00848737004648227,0.0456656881314062,0.0504482077903276
0,0.0956273495710278,0.007496931374792,0.031044731452041,0.0286675425626407
0,0.196827981532565,0.00784793742274442,0.0324927185106462,0.0314212551091092
0,0.0604546046010263,0.00950047716621591,0.0735328483800657,0.0781612935190544
0,0.0607582773979524,0.00723286126690031,0.0272550292041445,0.0217821235416993
0,0.111857949373002,0.0076344674400881,0.0289852180280117,0.0264783918488134
0,0.141377049043296,0.00869721600897942,0.0406505041846553,0.046101466154457
0,0.0616012492168018,0.00724057207644127,0.0277332461688199,0.0223495798403677
0,0.320662191175122,0.0079929820977743,0.0305898716926714,0.0306612965840323
0,0.0852949241855037,0.00749931703719742,0.0267249501674517,0.0240472647021709
0,0.0784045697871693,0.00740988763401865,0.026113031412217,0.0235376551748362
0,0.0491264280521723,0.00706099384632268,0.0301275144913834,0.0202506080384134
0,0.0349138858946706,0.00665162379772731,0.0260492012710576,0.0174751714416819
0,0.0660829627739868,0.00729569880180258,0.0289136376221127,0.0232531656082463
0,0.0042759253504928,0.00893392077316866,0.00572357945446516,0.00485227773815501
0,0.0635591170135317,0.00725654612481679,0.0267549671916782,0.0223553040735528
0,0.0847417575529992,0.00744486417347844,0.0270479044197548,0.0252666270512837
0,0.00442727998681381,0.00971773790458186,0.00615816732261265,0.00503687061859782
0,0.0396136762526701,0.00677837280443082,0.0269643466113702,0.0157318815728598
0,0.040459215429914,0.00678929574105713,0.0260137792201665,0.0185471408442181
0,0.0312115089658313,0.0064489082727021,0.0231942861623087,0.0165478726867921
0,0.0412366194653583,0.00676356643426218,0.0278716161955787,0.0191720604864897
0,0.0542231996647766,0.00701023235947933,0.0263540476306439,0.0217648407431976
0,0.108053878607826,0.00729956344084895,0.0260762306906074,0.0245229408826097
0,0.101122542623083,0.00725678140598384,0.0262323854983405,0.0246000801325091
0,0.0239205977621735,0.00596284627999934,0.0233187324718871,0.0134179933151023
0,0.0502209359308605,0.00682759084353704,0.0235106594127841,0.0191713120605886
0,0.108695645623145,0.00867126007014026,0.0369773525431779,0.0476974955097705
0,0.205847077177023,0.00851466033355313,0.0418989043448368,0.0454331316714687
0,0.0828081265161731,0.00750641980924371,0.0304234372799857,0.0269939115568825
0,0.121512993385263,0.00776198006124296,0.0296835094543037,0.032293078983075
0,2.04717371990309,0.00826556520406003,0.0358205803947169,0.0435995210659107
0,1.18674932888389,0.00821101116303389,0.0357549933264723,0.0435397853715751
0,0.532932632712014,0.00812399332552206,0.0344662310555326,0.0434833473014636
0,0.0733120059982958,0.00741084049298956,0.0285047413804765,0.0285505829641724
0,0.0591848059072439,0.00720629430605393,0.0276226638170009,0.0263418353980327
0,0.0629080039085857,0.00725860192779612,0.0279037127834357,0.0271155724389896
0,0.0368952342037119,0.0105521321917938,0.887699031397194,0.161470886559266
0,0.0775420508160293,0.00742018237813981,0.0288726826469004,0.0293566206249937
0,0.14500679764683,0.00776593008347124,0.0313891272271773,0.035705835583963
0,0.0436963279540134,0.00690795046173328,0.0278110592721152,0.0227288409677052
0,0.101778269819936,0.00898449396733457,0.0572580909238549,0.0920237277969409
0,0.136821302142179,0.00882355209348391,0.0485652057926823,0.0714671673750258
0,0.203987804047794,0.00860239614066917,0.0439938830971235,0.0621581960121054
0,0.0541839764272274,0.00716739697902532,0.0257393056358964,0.0255342213253492
0,0.0498347512840008,0.00702519955237395,0.0250665708943406,0.0255986525440522
0,0.0389602412517002,0.00676262310383233,0.0263281830361864,0.0217534373227631
0,0.060963624606259,0.00718113582833328,0.0289308932794782,0.0271553259976312
0,0.0304446199664489,0.00650237683331101,0.0289523876777983,0.0182631154852178
0,0.0721208827697173,0.00738087692730196,0.0289754629339616,0.028131857952291
0,0.0484574107385911,0.00703390734425178,0.0289380939452559,0.0229903356760043
0,0.0484962787406231,0.00706859908593966,0.0299492334256203,0.0225305552169211
0,0.358192091361404,0.00808976729379891,0.0342053982238272,0.0366732774673004
0,0.032476180727129,0.00659574264599429,0.0280081126932788,0.0180847487345846
0,0.0290348258072866,0.00643559064914599,0.0280469523997025,0.0172143865506716
0,0.0286520521271277,0.00640325781365219,0.0283059432644467,0.0172811042391919
0,0.0262477622188379,0.0120234933288369,0.0719044374516769,0.0651385493500877
0,0.0292498836527136,0.00641162220908737,0.0281615742314059,0.0175233108202736
0,0.0530216472819538,0.00709293720281524,0.0307444522795431,0.0244787655037454
0,0.0262027172777128,0.00621736207436615,0.0279582304376578,0.0167276163904822
0,0.0425271157978485,0.00681787453347756,0.0290151839797135,0.0224480208027
0,0.0258084832796709,0.00613618963633897,0.0278580396740342,0.0168196566368573
0,0.0415586058062485,0.00672463381712636,0.0309226980919085,0.0226099022505696
0,0.00357818494313056,0.00647592804938273,0.00444629537143313,0.00384834642365646
0,0.0313704784978024,0.00641059900746106,0.0252892089352092,0.0180077191865231
0,0.0863756159727349,0.00736053156227952,0.0304510146121712,0.0283248551439321
0,0.0339366383945764,0.00650502994284798,0.0255965283529743,0.0181060957718902
0,0.0316703187638243,0.00639248297187965,0.0252203757193176,0.0175407990495775
0,0.0292768772978716,0.00627874050298902,0.0247500072067242,0.0170126358399396
0,0.0480196845933989,0.00684401451987794,0.0272306909918202,0.0224520716033182
0,0.0507757742255708,0.00689315392218321,0.0290204274327401,0.02357525433386
0,0.0317687591785644,0.00629368058204059,0.0270682241100083,0.0168588443153156
0,0.0437605116281332,0.00666561038960693,0.0287741903451034,0.0199688839100678
0,0.0443204901329708,0.00667983890820331,0.0296012439286058,0.020867178192786
0,0.0415638020099189,0.00660075587499782,0.0293219181277204,0.020925429760087
0,1.05925905257679,0.00782064471267796,0.0327936958352025,0.0389710897409384
0,0.105656056651479,0.00853391962954187,0.0511158825358164,0.0635774023647673
0,0.115227094046089,0.00847254551690801,0.0505604453078978,0.0629741930521615
0,0.111102571404747,0.00848257857766684,0.0511345016548153,0.066575879780125
0,0.0878517515466966,0.00868988012883894,0.128623129297276,0.109162190920307
0,0.618357419796192,0.00780784054915478,0.0430403059766239,0.0447613733054376
0,0.0953037790499269,0.00866325791724745,0.0990032873116671,0.135051408800155
0,0.0278040741684347,0.0110697986226514,0.0859350244140455,0.0543001078701435
0,0.236279774911712,0.00766497744871655,0.0364834600661659,0.045559562506675
0,0.4120919783502,0.00783625874063157,0.0377551262809276,0.047647250523641
0,0.04156698776929,0.00999178375621726,1.49558028795475,0.167540075569009
0,0.151946609345193,0.00852245353733042,0.0550594950029611,0.0887237287513769
0,0.0643508056763273,0.00922854844447602,0.115680460636522,0.421665156202328
0,0.751948187854315,0.00811203992616259,0.0426095764011343,0.0604974688007349
0,0.0547061814041151,0.00933625849515497,0.186418957123417,2.38007733047076
0,0.260832725958207,0.00819365507112891,0.0477972206969161,0.0727559426295776
0,0.0716808501689155,0.00892909138869676,0.108562684488916,0.356693372478104
0,0.286169153033664,0.00775477887860655,0.0383391496426619,0.0528175899954658
0,0.123848250596029,0.0085775176777064,0.0859117903097965,0.202091907980551
0,1.0144060784403,0.00816584971423201,0.0590995164647629,0.0994493644384496
0,0.136540231879349,0.00772444512742272,0.0424048366389767,0.0620220053537888
0,0.1071099988337,0.00759688520413621,0.039004098670191,0.0551012320327785
0,0.117722810909204,0.00771345811312246,0.0445065297918627,0.0659664460637201
0,0.272940404586793,0.00842936515686172,0.083150481909066,0.192717931760954
0,2.00350923548998,0.00823768495548878,0.0703342232638063,0.13733779969379
0,0.276640024569568,0.00859183553096018,0.154516674646956,1.55154966239688
0,0.134576382496672,0.00890094195108291,0.286555544158198,0.283721640582325
0,0.0478927432694117,0.0100876437692251,0.126107716546177,0.0574916077395128
0,0.0896748558205871,0.00918322555287609,2.61523225376484,1.52652655046349
0,0.0674859048890173,0.00934824188456219,0.390790949990115,0.785223357922403
0,0.0911022236072196,0.00909822464249959,5.93335886591327,0.128843890182131
0,0.100233740221903,0.00901619329052222,0.679500664439425,0.0449453281015512
0,0.106153381492799,0.00895461673085246,0.427597667623122,0.0427522163312927
0,0.416741136275408,0.00835192513628296,0.0985699936231084,0.0327709326430621
0,0.283490534261107,0.00789313628023892,0.0706323325339156,0.027338529687312
0,0.313767523046583,0.0078881369417174,0.0747084302996202,0.0280951582236897
0,0.106487415560059,0.00752648470240855,0.0535182874945766,0.0246214615853539
0,0.484407293223962,0.00821467630454112,0.113644393830526,0.0337860646387578
0,0.42981199072967,0.00827574264714541,0.151626740468382,0.0361477433888226
0,0.905040969734607,0.00826801723736077,0.177687675033382,0.0373951976193162
0,0.283474815266026,0.00846558065908744,0.318576145265887,0.0419792965488892
0,0.10865064305221,0.00891049743921214,0.849770093162731,0.0558099946111163
0,0.0980025977823682,0.00899060823082991,0.640172923107658,0.0586475602371008
0,0.123665124144355,0.00783711632113722,0.0800803300402155,0.0310731917435614
0,0.343212620782788,0.00857647989755017,0.704730383085812,0.0471657334764177
0,0.165651587652761,0.00808166457398697,0.139681537654095,0.0366357891930182
0,0.16535659424254,0.00821544106936782,0.245454147984029,0.0410788676743083
0,0.0161414081003205,0.0186143444744528,0.0164711626316999,0.0229402680688107
0,0.0905179196698822,0.00789128897182107,0.0958978553927013,0.0330770730721429
0,0.0716719296925817,0.00983071411978587,0.0873830272478685,0.193376429782782
0,0.0835634001056612,0.00991257524958031,0.0753565361949892,0.271989519355679
0,0.226385140586303,0.00951900831732871,0.101314049659748,0.138749302953365
0,0.0575452035762135,0.0113333718819089,0.0335471928620342,0.0962404858501324
0,0.26135791254318,0.00936132535622347,0.0944529146507481,0.118106829184499
0,0.171576628098283,0.00952177920843145,0.0850179573719946,0.0548166682455834
0,0.0150122659096069,0.00602521086807051,0.0232010870007665,0.0204927654187358
0,0.121251014490416,0.00895563503781159,0.150424325699338,0.0744104837413632
0,0.210409092470828,0.0101356617786424,0.061028439914506,0.0421783179070983
0,0.191764864764788,0.0101487568239733,0.0627176111079748,0.04376573064091
0,0.204310388208191,0.0100655432949969,0.0666298027582364,0.0476536602136393
0,0.0261565233871291,0.00736631027131638,0.0905650827163044,0.0637035417612169
0,0.0332870855331058,0.00800061233486566,0.455611301643319,0.405303191907555
0,0.0256403984162638,0.0075631478601911,0.128046061469875,0.113222018061225
0,0.0329698670205424,0.00805811713922111,3.98424975235419,10.7405844553183
0,0.0307311688107464,0.00797841296760182,3.5508134382243,5.29138235236396
0,0.0211464921388995,0.00716389735587927,0.109173329307131,0.0710616681519403
0,0.0234525461445527,0.00733632644692422,0.191519982336943,0.0965492804277989
